reaction	linear_coefficient
r_0375	[0.003528758348102029, 0.003528566954653734, 0.004174865754733836]
r_0376	[0.004484206426615429, 0.00851535189785445, 0.0050843767596673506]
r_0377	[0.0019456031017280723, 0.0022721849545354633, 0.0024183426578509664]
r_0378	[0.004045366902181948, 0.004043296144129504, 0.0050843767596673506]
r_0379	[0.0019456031017280723, 0.0022721849545354633, 0.0024183426578509664]
r_0380	[0.0019456031017280723, 0.0022721849545354633, 0.0024183426578509664]
r_0381	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0382	[0.01155563319375242, 0.011227365906920334, 0.01490480876189056]
r_0383	[0.46227715437107214, 1.0, 1.0]
r_0384	[0.01155563319375242, 0.011227365906920334, 0.01490480876189056]
r_0385	[0.01155563319375242, 0.011227365906920334, 0.01490480876189056]
r_0386	[0.007772725394522042, 0.00483734743657872, 0.0050843767596673506]
r_0387	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0388	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0389	[0.03402532783088445, 0.0283850055561126, 0.030202834199918357]
r_0390	[0.004484206426615429, 0.00851535189785445, 0.0050843767596673506]
r_0391	[0.004484206426615429, 0.00851535189785445, 0.0050843767596673506]
r_0392	[0.019860254573854395, 0.017398581458162053, 0.01490480876189056]
r_0393	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0394	[0.003351000566053022, 0.003406803060369147, 0.0040289564879001155]
r_0395	[0.018210440159212065, 0.017398581458162053, 0.015449162565077869]
r_0396	[0.007772725394522042, 0.00483734743657872, 0.0050843767596673506]
r_0397	[0.007772725394522042, 0.00483734743657872, 0.0050843767596673506]
r_0398	[0.17262084852221807, 0.21673714584697107, 0.2278649956005841]
r_0399	[0.0021511355372222387, 0.0019179627166166582, 0.002317328550043006]
r_0400	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0401	[0.004134245793206448, 0.00483734743657872, 0.0050843767596673506]
r_0402	[0.019860254573854395, 0.026464456859896568, 0.04066901814779873]
r_0403	[0.003351000566053022, 0.003406803060369147, 0.0040289564879001155]
r_0404	[0.007911598661747808, 0.009345560267976671, 0.010179593274429292]
r_0405	[0.007911598661747808, 0.009345560267976671, 0.010179593274429292]
r_0406	[0.007911598661747808, 0.009345560267976671, 0.010179593274429292]
r_0407	[0.0049494432439269875, 0.00483734743657872, 0.010179593274429292]
r_0408	[0.0049494432439269875, 0.00483734743657872, 0.010179593274429292]
r_0409	[0.003351000566053022, 0.003406803060369147, 0.0040289564879001155]
r_0410	[0.0019844876165512945, 0.002189164117523241, 0.0024183426578509664]
r_0411	[0.0019844876165512945, 0.002189164117523241, 0.0024183426578509664]
r_0412	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0413	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0414	[0.0034787639719007445, 0.003406803060369147, 0.003905494800579277]
r_0415	[0.0034787639719007445, 0.003406803060369147, 0.003905494800579277]
r_0416	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0417	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0418	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0419	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0420	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0421	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0422	[0.012933256004632195, 0.016496421695962618, 0.01490480876189056]
r_0423	[0.001712296012788758, 0.0013921640822059246, 0.0019750029624715855]
r_0424	[0.019860254573854395, 0.018848678744642154, 0.018586211802002914]
r_0425	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0426	[0.09444630893547903, 0.12013963462201872, 0.11513325128690034]
r_0427	[0.053467585242494446, 0.03965370049990464, 0.05259429476401626]
r_0428	[0.053467585242494446, 0.03965370049990464, 0.05259429476401626]
r_0429	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0430	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0431	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0432	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0433	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0434	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0435	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0436	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0437	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0438	[0.015960693230154352, 0.01546696331701107, 0.010179593274429292]
r_0439	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0440	[0.0049494432439269875, 0.00483734743657872, 0.009921446110031144]
r_0441	[0.0049494432439269875, 0.008454469950712187, 0.013973234212106032]
r_0442	[0.0008901662708121091, 0.0009659904522098618, 0.0010322046229306232]
r_0443	[0.012027802302320065, 0.018018470374519993, 0.02548323060733532]
r_0444	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0445	[0.0049494432439269875, 0.00483734743657872, 0.010179593274429292]
r_0446	[0.003412104803632369, 0.0035119627872512915, 0.004404953444740858]
r_0447	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0448	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0449	[0.0049494432439269875, 0.009085428312005015, 0.0050843767596673506]
r_0450	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0451	[0.03538628584969716, 0.012594442356388225, 0.01490480876189056]
r_0452	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0453	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0454	[0.018532626139175862, 0.01653516475323493, 0.01490480876189056]
r_0455	[0.004112026070450325, 0.00483734743657872, 0.0050843767596673506]
r_0456	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0457	[0.0008901662708121091, 0.0009659904522098618, 0.0010322046229306232]
r_0458	[0.012027802302320065, 0.018018470374519993, 0.02548323060733532]
r_0459	[0.05213440187712689, 0.07251334778934183, 0.11513325128690034]
r_0460	[0.09444630893547903, 0.03411897803242329, 0.04092155341731859]
r_0461	[0.019860254573854395, 0.028313054164035335, 0.04426063086985956]
r_0462	[0.25116201353443335, 0.24346985536490617, 0.2278649956005841]
r_0463	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0464	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0465	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0466	[0.009822494818774612, 0.009345560267976671, 0.013428880408918655]
r_0467	[0.05059013114557614, 0.02460479011082279, 0.030202834199918357]
r_0468	[0.0049494432439269875, 0.009162914426549758, 0.0050843767596673506]
r_0469	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0470	[0.003528758348102029, 0.0038551155802351383, 0.004174865754733836]
r_0471	[0.0027121835368144084, 0.002189164117523241, 0.0024183426578509664]
r_0472	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0473	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0474	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0475	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0476	[0.010855711926934485, 0.00483734743657872, 0.0050843767596673506]
r_0477	[0.010855711926934485, 0.00483734743657872, 0.0050843767596673506]
r_0478	[0.03538628584969716, 0.012594442356388225, 0.01490480876189056]
r_0479	[0.09444630893547903, 0.018018470374519993, 0.01877140433298415]
r_0480	[0.003412104803632369, 0.0035119627872512915, 0.004404953444740858]
r_0481	[0.07664831100782238, 0.24346985536490617, 0.2702235781413891]
r_0482	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0483	[0.0049494432439269875, 0.00483734743657872, 0.010179593274429292]
r_0484	[0.011877819173716218, 0.018018470374519993, 0.0163807371148624]
r_0485	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0486	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0487	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0488	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0489	[0.004184240169407733, 0.004812622567109413, 0.0050843767596673506]
r_0490	[0.004184240169407733, 0.004812622567109413, 0.0050843767596673506]
r_0491	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0492	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0493	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0494	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0495	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0496	[0.038402613213841245, 0.03965370049990464, 0.04426063086985956]
r_0497	[0.9677147428353527, 1.0, 1.0]
r_0498	[0.07664831100782238, 0.24346985536490617, 0.2702235781413891]
r_0499	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0500	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0501	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0502	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0503	[0.2090278642581303, 0.21673714584697107, 0.2278649956005841]
r_0504	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0505	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0506	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0507	[0.018532626139175862, 0.02460479011082279, 0.01877140433298415]
r_0508	[0.09444630893547903, 0.21673714584697107, 0.2278649956005841]
r_0509	[0.9677147428353527, 0.24346985536490617, 0.2702235781413891]
r_0510	[0.0049494432439269875, 0.009345560267976671, 0.011105555929335594]
r_0511	[0.0049494432439269875, 0.009162914426549758, 0.0050843767596673506]
r_0512	[0.003528758348102029, 0.0038551155802351383, 0.004174865754733836]
r_0513	[0.037658252501511044, 0.04895756896774086, 0.04426063086985956]
r_0514	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0515	[0.037658252501511044, 0.03965370049990464, 0.04426063086985956]
r_0516	[0.25116201353443335, 0.21673714584697107, 0.11513325128690034]
r_0517	[0.25116201353443335, 0.21673714584697107, 0.11513325128690034]
r_0518	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0519	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0520	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0521	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0522	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0523	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0524	[0.09444630893547903, 0.03411897803242329, 0.04092155341731859]
r_0525	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0526	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0527	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0528	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0529	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0530	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0531	[0.0049494432439269875, 0.0048015531221744494, 0.0050843767596673506]
r_0532	[0.0049494432439269875, 0.0048015531221744494, 0.0050843767596673506]
r_0533	[0.0016456368445203768, 0.001823872434669472, 0.002171419283209291]
r_0534	[0.0016456368445203768, 0.001823872434669472, 0.002171419283209291]
r_0535	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0536	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0537	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0538	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0539	[0.009183677789535997, 0.009345560267976671, 0.010179593274429292]
r_0540	[0.09444630893547903, 0.1362180033900523, 0.2278649956005841]
r_0541	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0542	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0543	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0544	[0.004095361278383233, 0.00483734743657872, 0.0050843767596673506]
r_0545	[0.03694166644262598, 0.03248623490451627, 0.030567607367002664]
r_0546	[0.0016456368445203768, 0.001823872434669472, 0.002171419283209291]
r_0547	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0548	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0549	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0550	[0.2610442352302199, 0.24346985536490617, 0.9436285159482811]
r_0551	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0552	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0553	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0554	[0.002745513120948596, 0.0030802544347877433, 0.0039391661698486]
r_0555	[0.004289783852499331, 0.004812622567109413, 0.0050843767596673506]
r_0556	[0.05213440187712689, 0.1362180033900523, 0.2278649956005841]
r_0557	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0558	[0.0016456368445203768, 0.001823872434669472, 0.002171419283209291]
r_0559	[0.003528758348102029, 0.0038551155802351383, 0.0040289564879001155]
r_0560	[0.003845389397376815, 0.003971344752052246, 0.004404953444740858]
r_0561	[0.004184240169407733, 0.004812622567109413, 0.0050843767596673506]
r_0562	[0.004184240169407733, 0.004812622567109413, 0.0050843767596673506]
r_0563	[0.0011845775973307708, 0.0017076432628523636, 0.001997450541984469]
r_0564	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0565	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0566	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0567	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0568	[0.30437269460466515, 1.0, 1.0]
r_0569	[0.037658252501511044, 0.03812058237641231, 0.02548323060733532]
r_0570	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0571	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0572	[0.30437269460466515, 1.0, 1.0]
r_0573	[0.09444630893547903, 0.504144214138344, 1.0]
r_0574	[0.053467585242494446, 0.24346985536490617, 0.2702235781413891]
r_0575	[0.007772725394522042, 0.009345560267976671, 0.01234017280254397]
r_0576	[0.003723180922218127, 0.0036780044612757354, 0.004057015962291221]
r_0577	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0578	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0579	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0580	[0.9677147428353527, 0.504144214138344, 0.2702235781413891]
r_0581	[0.012933256004632195, 0.014360018823514774, 0.01490480876189056]
r_0582	[0.05213440187712689, 0.1362180033900523, 0.2278649956005841]
r_0583	[0.05059013114557614, 0.04102631167184006, 0.0680326175739999]
r_0584	[0.007772725394522042, 0.009345560267976671, 0.010179593274429292]
r_0585	[0.004134245793206448, 0.00483734743657872, 0.0050843767596673506]
r_0586	[0.0012790114190443056, 0.0016965738179173994, 0.002008674331740908]
r_0587	[0.037658252501511044, 0.03092544316868652, 0.037397283433796454]
r_0588	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0589	[0.0016456368445203768, 0.001823872434669472, 0.002171419283209291]
r_0590	[0.001767845319679071, 0.0020009835536288745, 0.002244373916626145]
r_0591	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0592	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0593	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0594	[0.003201017437449174, 0.003406803060369147, 0.0038942710108228386]
r_0595	[0.019860254573854395, 0.018018470374519993, 0.01877140433298415]
r_0596	[0.003201017437449174, 0.003406803060369147, 0.0038942710108228386]
r_0597	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0598	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0599	[0.003723180922218127, 0.0037112127960806218, 0.004214149018881382]
r_0600	[0.003723180922218127, 0.0037112127960806218, 0.004214149018881382]
r_0601	[0.003723180922218127, 0.0037112127960806218, 0.004214149018881382]
r_0602	[0.003723180922218127, 0.0037112127960806218, 0.004214149018881382]
r_0603	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0604	[0.008567080483053545, 0.009611226946415736, 0.010179593274429292]
r_0605	[0.004045366902181948, 0.0046244420032150475, 0.00425343228302892]
r_0606	[0.003717625991529093, 0.002189164117523241, 0.0024183426578509664]
r_0607	[0.0013678903100688062, 0.0016965738179173994, 0.001907660223932947]
r_0608	[0.0013678903100688062, 0.0016965738179173994, 0.001907660223932947]
r_0609	[0.0039009387042671343, 0.003893858637507509, 0.004292715547176458]
r_0610	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0611	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0612	[0.019860254573854395, 0.019003650973731644, 0.02548323060733532]
r_0613	[0.2610442352302199, 0.24346985536490617, 1.0]
r_0614	[0.003412104803632369, 0.0030857891572552286, 0.002463237816876728]
r_0615	[0.04912918437436088, 0.02460479011082279, 0.03299755784927195]
r_0616	[0.007772725394522042, 0.009345560267976671, 0.0050843767596673506]
r_0617	[0.007772725394522042, 0.009345560267976671, 0.0050843767596673506]
r_0618	[0.0039009387042671343, 0.003893858637507509, 0.004292715547176458]
r_0619	[0.0039009387042671343, 0.003893858637507509, 0.004292715547176458]
r_0620	[0.25116201353443335, 0.05109397184018864, 0.06859380706182151]
r_0621	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0622	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0623	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0624	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0625	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0626	[0.007872714146924588, 0.016496421695962618, 0.01490480876189056]
r_0627	[0.019860254573854395, 0.017398581458162053, 0.01736843061342916]
r_0628	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0629	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0630	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0631	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0632	[0.0037898400904865025, 0.003545171122056178, 0.004174865754733836]
r_0633	[0.0037898400904865025, 0.003545171122056178, 0.004174865754733836]
r_0634	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0635	[0.0049494432439269875, 0.009345560267976671, 0.0050843767596673506]
r_0636	[0.2090278642581303, 0.24346985536490617, 0.2702235781413891]
r_0637	[0.01698835540762512, 0.017398581458162053, 0.01490480876189056]
r_0638	[0.0177216062585773, 0.017398581458162053, 0.018586211802002914]
r_0639	[0.003412104803632369, 0.0030857891572552286, 0.002463237816876728]
r_0640	[0.00046243660775668855, 0.0005398168222137951, 0.0006337600865769985]
r_0641	[0.00046243660775668855, 0.0005398168222137951, 0.0006337600865769985]
r_0642	[0.02434863857059175, 0.03965370049990464, 0.030517100313098667]
r_0643	[0.018338203565059753, 0.016496421695962618, 0.012850855236462039]
r_0644	[0.0029510455564427628, 0.002189164117523241, 0.0024183426578509664]
r_0645	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0646	[0.001767845319679071, 0.001724247430254807, 0.0020030624368626852]
r_0647	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0648	[0.008056026859662616, 0.00893045608291553, 0.010179593274429292]
r_0649	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0650	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0651	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0652	[0.009450314462609511, 0.009345560267976671, 0.010179593274429292]
r_0653	[0.0015456480921178135, 0.0013921640822059246, 0.0014138134746495823]
r_0654	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0655	[0.009450314462609511, 0.009345560267976671, 0.010179593274429292]
r_0656	[0.018338203565059753, 0.016496421695962618, 0.012850855236462039]
r_0657	[0.019860254573854395, 0.009821546400180074, 0.010179593274429292]
r_0658	[0.05299541613392674, 0.03965370049990464, 0.04426063086985956]
r_0659	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0660	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0661	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0662	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0663	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0664	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0665	[0.018338203565059753, 0.016496421695962618, 0.012850855236462039]
r_0666	[0.018338203565059753, 0.016496421695962618, 0.012850855236462039]
r_0667	[0.0015456480921178135, 0.0013921640822059246, 0.0014138134746495823]
r_0668	[0.25116201353443335, 0.24346985536490617, 1.0]
r_0669	[0.009450314462609511, 0.009345560267976671, 0.010179593274429292]
r_0670	[0.05059013114557614, 0.15773146962115236, 0.2278649956005841]
r_0671	[0.05059013114557614, 0.15773146962115236, 0.2278649956005841]
r_0672	[0.25116201353443335, 0.18582572086608745, 0.2278649956005841]
r_0673	[0.022832142492486208, 0.02865067223455167, 0.03967571275435374]
r_0674	[0.022832142492486208, 0.02865067223455167, 0.03967571275435374]
r_0675	[0.022832142492486208, 0.02865067223455167, 0.03967571275435374]
r_0676	[0.012094461470588487, 0.009345560267976671, 0.010179593274429292]
r_0677	[0.03402532783088445, 0.03965370049990464, 0.04426063086985956]
r_0678	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0679	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0680	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0681	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0682	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0683	[0.003145468130558861, 0.0032905738885520386, 0.0029458607764036543]
r_0684	[0.46227715437107214, 0.9311259136146642, 1.0]
r_0685	[0.46227715437107214, 0.9311259136146642, 1.0]
r_0686	[0.46227715437107214, 0.9311259136146642, 1.0]
r_0687	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0688	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0689	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0690	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0691	[0.024487511837817513, 0.01905346347593896, 0.01960757666983891]
r_0692	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0693	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0694	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0695	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0696	[0.014494191528250057, 0.017398581458162053, 0.014568095069197337]
r_0697	[0.014494191528250057, 0.017398581458162053, 0.014568095069197337]
r_0698	[0.0013290057952455902, 0.0017629904875271784, 0.0021040765446706457]
r_0699	[0.0013290057952455902, 0.0017629904875271784, 0.0021040765446706457]
r_0700	[0.014494191528250057, 0.017398581458162053, 0.014568095069197337]
r_0701	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0702	[0.0028788314574853527, 0.003406803060369147, 0.003956001854483261]
r_0703	[0.021071229464063198, 0.017398581458162053, 0.0163807371148624]
r_0704	[0.021071229464063198, 0.017398581458162053, 0.0163807371148624]
r_0705	[0.014494191528250057, 0.017398581458162053, 0.014568095069197337]
r_0706	[0.001767845319679071, 0.002189164117523241, 0.0022275382319914905]
r_0707	[0.0049494432439269875, 0.009821546400180074, 0.0050843767596673506]
r_0708	[0.001767845319679071, 0.002189164117523241, 0.0022275382319914905]
r_0709	[0.001767845319679071, 0.002189164117523241, 0.0022275382319914905]
r_0710	[0.0049494432439269875, 0.009821546400180074, 0.0050843767596673506]
r_0711	[0.001767845319679071, 0.002189164117523241, 0.0022275382319914905]
r_0712	[0.011444534579971796, 0.018018470374519993, 0.01845152632492561]
r_0713	[0.011444534579971796, 0.018018470374519993, 0.01845152632492561]
r_0714	[0.0020400369234416073, 0.0029695599854381144, 0.0030075916200640695]
r_0715	[0.0020400369234416073, 0.0029695599854381144, 0.0030075916200640695]
r_0716	[0.011244557075166644, 0.012090782611847394, 0.011318807934707973]
r_0717	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0718	[0.004045366902181948, 0.00483734743657872, 0.0050843767596673506]
r_0719	[0.01698835540762512, 0.026464456859896568, 0.026510207370049547]
r_0720	[0.03402532783088445, 0.03546391559202128, 0.028216223413028454]
r_0721	[0.03402532783088445, 0.03546391559202128, 0.028216223413028454]
r_0722	[0.01698835540762512, 0.026464456859896568, 0.026510207370049547]
r_0723	[0.01698835540762512, 0.026464456859896568, 0.026510207370049547]
r_0724	[0.0015678678148739386, 0.00174085159765725, 0.0020142862266191238]
r_0725	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0726	[0.01698835540762512, 0.026464456859896568, 0.026510207370049547]
r_0727	[0.01698835540762512, 0.026464456859896568, 0.026510207370049547]
r_0728	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0729	[0.004428657119725116, 0.00483734743657872, 0.0050843767596673506]
r_0730	[0.004428657119725116, 0.00483734743657872, 0.0050843767596673506]
r_0731	[0.004428657119725116, 0.00483734743657872, 0.0050843767596673506]
r_0732	[0.04249659713165739, 0.03965370049990464, 0.03230729477925088]
r_0733	[0.04249659713165739, 0.03965370049990464, 0.03230729477925088]
r_0734	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0735	[0.04249659713165739, 0.03965370049990464, 0.03230729477925088]
r_0736	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0737	[0.09444630893547903, 0.12013963462201872, 0.2278649956005841]
r_0738	[0.037658252501511044, 0.12013963462201872, 0.1797822802839952]
r_0739	[0.010866821788312504, 0.016496421695962618, 0.0050843767596673506]
r_0740	[0.004045366902181948, 0.0046244420032150475, 0.00425343228302892]
r_0741	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0742	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0743	[0.02306544958142548, 0.017398581458162053, 0.014259440850895259]
r_0744	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0745	[0.00828933394860195, 0.017398581458162053, 0.01490480876189056]
r_0746	[0.00828933394860195, 0.017398581458162053, 0.01490480876189056]
r_0747	[0.019860254573854395, 0.018018470374519993, 0.0163807371148624]
r_0748	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0749	[0.03264215008931564, 0.02865067223455167, 0.01845152632492561]
r_0750	[0.0008957212015011375, 0.0010047335094822273, 0.0010770997819563846]
r_0751	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0752	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0753	[0.02064349980100781, 0.02460479011082279, 0.028216223413028454]
r_0754	[0.0049494432439269875, 0.009345560267976671, 0.010179593274429292]
r_0755	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0756	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
