reaction	linear_coefficient
r_0001	0.4052375949210631
r_0002	0.01844514635635321
r_0003	0.27218960700488026
r_0004	0.04524898999034423
r_0005	1.0
r_0006	0.5134980976648902
r_0007	0.712335029523964
r_0008	0.712335029523964
r_0009	0.712335029523964
r_0010	0.712335029523964
r_0011	0.7849358398930033
r_0012	0.7849358398930033
r_0013	0.7849358398930033
r_0014	0.7849358398930033
r_0015	0.12264126162515648
r_0016	0.0039928179062020215
r_0017	0.0032107119799171867
r_0018	0.4052375949210631
r_0019	0.005555231792704854
r_0020	0.14444115808210467
r_0021	1.0
r_0022	0.49260609035820746
r_0023	0.5758468572168209
r_0024	0.27464935319106315
r_0025	0.17860312657347682
r_0026	0.15570531765574383
r_0027	0.2424931863107414
r_0028	0.00846892255402093
r_0029	0.14317433601196763
r_0030	0.14317433601196763
r_0031	0.01844514635635321
r_0032	0.10779832970337962
r_0033	0.1389978041608742
r_0034	0.14938176415564133
r_0035	0.09926839443112107
r_0036	0.09926839443112107
r_0037	0.17942482553876213
r_0038	0.17942482553876213
r_0039	0.40460953242979547
r_0040	0.19327969061800654
r_0041	0.19327969061800654
r_0042	0.05099665943047248
r_0043	0.05099665943047248
r_0044	0.1555706862205959
r_0045	0.03236963227728045
r_0046	0.05099665943047248
r_0047	0.052754910755908525
r_0048	0.2306589568055408
r_0049	0.09926839443112107
r_0050	0.09926839443112107
r_0051	0.2306589568055408
r_0052	0.07707789450254703
r_0053	0.07707789450254703
r_0054	0.02355466203924079
r_0055	0.1555706862205959
r_0056	0.016220328067559964
r_0057	0.011445954418843883
r_0058	0.0024937451232060694
r_0059	0.01933192180544941
r_0060	0.15708826508230975
r_0061	0.0552041000915075
r_0062	0.015520898744452581
r_0063	0.025370440339771098
r_0064	0.010514623182140647
r_0065	0.0457451619678147
r_0066	0.025370440339771098
r_0067	0.016220328067559964
r_0068	0.031166151310649856
r_0069	0.0024937451232060694
r_0070	0.712335029523964
r_0071	0.10197094818074759
r_0072	0.3804501097487073
r_0073	0.019606399920645775
r_0074	0.17271240394733872
r_0075	0.0051329577693257035
r_0076	0.0033594068711333084
r_0077	0.17271240394733872
r_0078	0.17271240394733872
r_0079	0.010514623182140647
r_0080	0.49260609035820746
r_0081	0.2424931863107414
r_0082	0.17271240394733872
r_0083	0.01530976173276307
r_0084	0.2424931863107414
r_0085	0.0011002408460548984
r_0086	0.0038766925497727657
r_0087	0.028464851668529505
r_0088	0.04073213532641501
r_0089	0.022737755684470184
r_0090	0.005206855723417059
r_0091	0.17271240394733872
r_0092	0.15570531765574383
r_0093	0.0256871458573055
r_0094	0.05922626016419384
r_0095	0.09862570014173845
r_0096	0.2805295189666172
r_0097	0.10779832970337962
r_0098	0.2805295189666172
r_0099	0.008205001289408964
r_0100	0.008205001289408964
r_0101	0.0016175265246943535
r_0102	0.04188135465389562
r_0103	0.010514623182140647
r_0104	0.010514623182140647
r_0105	0.2805295189666172
r_0106	0.0858823078900022
r_0107	0.036074828524060354
r_0108	0.2424931863107414
r_0109	0.0858823078900022
r_0110	0.17761078261853638
r_0111	0.08660017372974681
r_0112	0.05086523450128676
r_0113	0.15279162689442702
r_0114	0.000920774386118764
r_0115	0.15570531765574383
r_0116	0.010514623182140647
r_0117	0.2424931863107414
r_0118	0.012903161336720911
r_0119	0.004267296021398463
r_0120	0.0021515914897144426
r_0121	0.008474933083073097
r_0122	0.0774040636528611
r_0123	0.15480615814427146
r_0124	0.010514623182140647
r_0125	0.0018920046398907956
r_0126	0.0018920046398907956
r_0127	0.0018920046398907956
r_0128	0.09734691021653072
r_0129	0.008702447855042577
r_0130	0.015879831664324877
r_0131	0.015151408973995806
r_0132	0.025592134202045213
r_0133	0.003885410958861171
r_0134	0.02046260796477538
r_0135	0.0005982147707504029
r_0136	0.03154806909556421
r_0137	0.04524898999034423
r_0138	0.19327969061800654
r_0139	0.04524898999034423
r_0140	0.22275462159350085
r_0141	0.2306589568055408
r_0142	0.29603753247521736
r_0143	0.29603753247521736
r_0144	0.004826809102375835
