reaction	linear_coefficient
r_0044	[0.002128055478821046, 0.0021199231733443763, 0.0026626547325577293]
r_0045	[0.008065006399469849, 0.007893163206368103, 0.007867182070705655]
r_0046	[0.0028576718165162786, 0.004634707391119128, 0.006579246299399265]
r_0047	[0.004724862014058901, 0.004311797355373725, 0.005417992735106633]
r_0048	[0.0021515914897144426, 0.0012294742868949578, 0.00168086762820122]
r_0049	[0.004348285839764596, 0.0037833991150630786, 0.0031588267100282215]
r_0050	[0.004348285839764596, 0.0037833991150630786, 0.0031588267100282215]
r_0051	[0.0021515914897144426, 0.0012294742868949578, 0.00168086762820122]
r_0052	[0.004646408644414256, 0.0038616803358498424, 0.004309523423736379]
r_0053	[0.004646408644414256, 0.0038616803358498424, 0.004309523423736379]
r_0054	[0.008065006399469849, 0.009008670602579476, 0.00992576793467898]
r_0055	[0.002128055478821046, 0.0021199231733443763, 0.0026626547325577293]
r_0056	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0057	[0.020862720149963074, 0.009873218971730413, 0.010514623182140647]
r_0058	[0.0835783438438949, 0.12802548165625338, 0.15397399415988883]
r_0059	[0.01927011674617673, 0.009873218971730413, 0.010514623182140647]
r_0060	[0.0027321464250848406, 0.0027266026344417863, 0.0024831882726215936]
r_0061	[0.005117128862282147, 0.004634707391119128, 0.005417992735106633]
r_0062	[0.0206744320628159, 0.009873218971730413, 0.010514623182140647]
r_0063	[0.008065006399469849, 0.009762127352652064, 0.009746301474742845]
r_0064	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0065	[0.007039236418576028, 0.006170976349059336, 0.006579246299399265]
r_0066	[0.008065006399469849, 0.009762127352652064, 0.009746301474742845]
r_0067	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0068	[0.007266751190545508, 0.007814881985581355, 0.007888295771874608]
r_0069	[0.0835783438438949, 0.12802548165625338, 0.15397399415988883]
r_0070	[8.826786806018825e-05, 0.0012490445920916486, 0.0019342320422287105]
r_0071	[0.003791266915287585, 0.00364640697868625, 0.003148269859443733]
r_0072	[0.0011395430212984713, 0.0011903336765015761, 0.0012585936048220769]
r_0073	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0074	[0.002630157044546789, 0.002765743244835168, 0.0019025614904752705]
r_0075	[0.09649961382436854, 0.06445134522480392, 0.05827614361159079]
r_0076	[0.15989778183420852, 0.14900484882710635, 0.09855052859137646]
r_0077	[0.002630157044546789, 0.002765743244835168, 0.0019025614904752705]
r_0078	[0.002630157044546789, 0.002765743244835168, 0.0019025614904752705]
r_0079	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0080	[0.0017122526197044042, 0.0011609782187065403, 0.001226923053068641]
r_0081	[0.002747837099013762, 0.002315626225311285, 0.0016069696741098651]
r_0082	[0.002630157044546789, 0.002765743244835168, 0.0019025614904752705]
r_0083	[0.0835783438438949, 0.009873218971730413, 0.010514623182140647]
r_0084	[0.002747837099013762, 0.002315626225311285, 0.0016069696741098651]
r_0085	[0.6241299060324865, 0.7641484669220834, 0.5394362795509541]
r_0086	[0.23543268612807586, 0.08280829149929975, 0.09855052859137646]
r_0087	[0.005368179645145023, 0.009873218971730413, 0.02238285162436362]
r_0088	[0.005289726275500368, 0.004478144949545601, 0.006642587402906144]
r_0089	[0.007196143157865328, 0.009067381518169541, 0.010514623182140647]
r_0090	[0.0355413456104768, 0.03865768297556572, 0.05827614361159079]
r_0091	[0.002630157044546789, 0.002765743244835168, 0.0019025614904752705]
r_0092	[0.001853468685064773, 0.002472188666884812, 0.0024937451232060694]
r_0093	[0.008065006399469849, 0.009873218971730413, 0.009746301474742845]
r_0094	[0.003791266915287585, 0.00430201220277539, 0.00480569540120687]
r_0095	[0.0018848500329226353, 0.0044096488813571855, 0.004288409722567428]
r_0096	[0.0013121404345167028, 0.0025798253454666076, 0.0015330717200185233]
r_0097	[0.004811160720668022, 0.0026874620240484046, 0.003106042457105831]
r_0098	[0.0013121404345167028, 0.0025798253454666076, 0.0015330717200185233]
r_0099	[0.027476339211006954, 0.026289250091257228, 0.029783203884083165]
r_0100	[0.027476339211006954, 0.026289250091257228, 0.029783203884083165]
r_0101	[0.1678607988531403, 0.21136562633636027, 0.2424931863107414]
r_0102	[0.003791266915287585, 0.005896992076305664, 0.006589803149983754]
r_0103	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0104	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0105	[0.0013121404345167028, 0.0025798253454666076, 0.0015330717200185233]
r_0106	[0.004316904491906735, 0.0038127545728581114, 0.004214511768476073]
r_0107	[0.004316904491906735, 0.006170976349059336, 0.006663701104075095]
r_0108	[0.002747837099013762, 0.002315626225311285, 0.0016069696741098651]
r_0109	[0.004316904491906735, 0.0038127545728581114, 0.004214511768476073]
r_0110	[0.0013199857714811685, 0.0022373450045245218, 0.0019025614904752705]
r_0111	[0.003791266915287585, 0.003626836673489552, 0.004203954917891598]
r_0112	[0.005101438188353216, 0.004370508270963805, 0.005534118091535889]
r_0113	[0.002614466370617868, 0.002403692598696397, 0.0025465293761284596]
r_0114	[0.6241299060324865, 0.7641484669220834, 0.5394362795509541]
r_0115	[0.001853468685064773, 0.002472188666884812, 0.0024937451232060694]
r_0116	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0117	[0.002747837099013762, 0.002315626225311285, 0.0016069696741098651]
r_0118	[0.027476339211006954, 0.009873218971730413, 0.010514623182140647]
r_0119	[0.04160579108400809, 0.08280829149929975, 0.08498497559032153]
r_0120	[0.08695968407557927, 0.20524012080979576, 0.21479201037707008]
r_0121	[0.008065006399469849, 0.03865768297556572, 0.0481415670504913]
r_0122	[0.00241833294650624, 0.004350937965767107, 0.00561857289621172]
r_0123	[0.0016808712718465518, 0.0029320908390070436, 0.0029793602500920863]
r_0124	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0125	[0.6241299060324865, 0.19545496821145097, 0.17860312657347682]
r_0126	[0.6241299060324865, 0.19545496821145097, 0.17860312657347682]
r_0127	[0.6241299060324865, 0.19545496821145097, 0.17860312657347682]
r_0128	[0.0019162313807804974, 0.004028027930021717, 0.005417992735106633]
r_0129	[0.008065006399469849, 0.02944006922792449, 0.031166151310649856]
r_0130	[0.026260311981514857, 0.009873218971730413, 0.010514623182140647]
r_0131	[0.036074828524060354, 0.009873218971730413, 0.010514623182140647]
r_0132	[0.026260311981514857, 0.009873218971730413, 0.009746301474742845]
r_0133	[0.03689074356836467, 0.08280829149929975, 0.1709810804514837]
r_0134	[0.007329513886261233, 0.009478357927300058, 0.010514623182140647]
r_0135	[0.6241299060324865, 1.0, 1.0]
r_0136	[0.004866078079419271, 0.009873218971730413, 0.025898282868995006]
r_0137	[0.004811160720668022, 0.0064547457744113575, 0.006579246299399265]
r_0138	[0.0011866150430852643, 0.002413477751294746, 0.0028421211924938654]
r_0139	[0.004811160720668022, 0.0064547457744113575, 0.006579246299399265]
r_0140	[0.0011866150430852643, 0.009873218971730413, 0.025898282868995006]
r_0141	[0.0021515914897144426, 0.0012294742868949578, 0.00168086762820122]
r_0142	[0.0011160070104050846, 0.001200118829099922, 0.0015225148694340352]
r_0143	[0.0011160070104050846, 0.001200118829099922, 0.0015225148694340352]
r_0144	[0.09649961382436854, 0.08280829149929975, 0.05827614361159079]
r_0145	[0.09649961382436854, 0.08280829149929975, 0.05827614361159079]
r_0146	[0.04160579108400809, 0.03702356249164205, 0.05954296568172823]
r_0147	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0148	[0.027476339211006954, 0.026289250091257228, 0.034861049015217326]
r_0149	[0.026260311981514857, 0.02944006922792449, 0.05077022284602648]
r_0150	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0151	[0.5682867975194261, 0.19545496821145097, 0.3492335025704042]
r_0152	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0153	[0.01927011674617673, 0.02944006922792449, 0.04259922049364009]
r_0154	[0.712335029523964, 1.0, 1.0]
r_0155	[0.6241299060324865, 0.4869938047265506, 0.5369870902153553]
r_0156	[0.09649961382436854, 0.10679170051784417, 0.13652352014374544]
r_0157	[0.09649961382436854, 0.10679170051784417, 0.13652352014374544]
r_0158	[0.007784543430200192, 0.006170976349059336, 0.007803840967198776]
r_0159	[0.008065006399469849, 0.009762127352652064, 0.009746301474742845]
r_0160	[0.0017122526197044042, 0.0011609782187065403, 0.001226923053068641]
r_0161	[0.0017122526197044042, 0.0026874620240484046, 0.0030321445030144765]
r_0162	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0163	[0.007329513886261233, 0.009478357927300058, 0.010514623182140647]
r_0164	[0.0017122526197044042, 0.0026874620240484046, 0.0030321445030144765]
r_0165	[0.0017122526197044042, 0.0011609782187065403, 0.001226923053068641]
r_0166	[0.0031793306320593347, 0.08280829149929975, 0.0481415670504913]
r_0167	[0.0007786575209330936, 0.0011609782187065403, 0.0011530250989772917]
r_0168	[0.0007786575209330936, 0.0011609782187065403, 0.0011530250989772917]
r_0169	[0.002159436826678908, 0.0022373450045245218, 0.002588756778466375]
r_0170	[0.002159436826678908, 0.0022373450045245218, 0.002588756778466375]
r_0171	[0.027476339211006954, 0.03702356249164205, 0.0481415670504913]
r_0172	[0.06679716807690461, 0.06957876518633688, 0.05954296568172823]
r_0173	[0.027476339211006954, 0.03865768297556572, 0.05954296568172823]
r_0174	[0.22717154630449454, 0.4869938047265506, 0.5394362795509541]
r_0175	[0.0027243010881203757, 0.0026776768714500687, 0.003106042457105831]
r_0176	[0.007039236418576028, 0.004096523998210132, 0.0057346982526409905]
r_0177	[0.007862996799844838, 0.009478357927300058, 0.010514623182140647]
r_0178	[0.15989778183420852, 0.08280829149929975, 0.09580574743941206]
r_0179	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0180	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0181	[0.0027399917620493067, 0.004350937965767107, 0.005417992735106633]
r_0182	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0183	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0184	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0185	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0186	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0187	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0188	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0189	[0.003775576241358664, 0.040438580748464556, 0.09855052859137646]
r_0190	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0191	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0192	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0193	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0194	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0195	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0196	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0197	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0198	[0.04817233812326518, 0.03865768297556572, 0.034861049015217326]
r_0199	[0.04817233812326518, 0.03865768297556572, 0.034861049015217326]
r_0200	[0.0016808712718465518, 0.002374337140901364, 0.001839220386968391]
r_0201	[0.0016808712718465518, 0.002374337140901364, 0.001839220386968391]
r_0202	[0.0016808712718465518, 0.002374337140901364, 0.001839220386968391]
r_0203	[0.0016808712718465518, 0.002374337140901364, 0.001839220386968391]
r_0204	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0205	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0206	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0207	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0208	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0209	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0210	[0.0032107119799171867, 0.005808925702920566, 0.005555231792704854]
r_0211	[0.0032107119799171867, 0.005808925702920566, 0.005555231792704854]
r_0212	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0213	[0.0032107119799171867, 0.005808925702920566, 0.005555231792704854]
r_0214	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0215	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0216	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0217	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0218	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0219	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0220	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0221	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0222	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0223	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0224	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0225	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0226	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0227	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0228	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0229	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0230	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0231	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0232	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0233	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0234	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0235	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0236	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0237	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0238	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0239	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0240	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0241	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0242	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0243	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0244	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0245	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0246	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0247	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0248	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0249	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0250	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0251	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0252	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0253	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0254	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0255	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0256	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0257	[0.0032107119799171867, 0.004683633154110844, 0.00480569540120687]
r_0258	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0259	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0260	[0.0032107119799171867, 0.005808925702920566, 0.005555231792704854]
r_0261	[0.0032107119799171867, 0.005808925702920566, 0.005555231792704854]
r_0262	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0263	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0264	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0265	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0266	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0267	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0268	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0269	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0270	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0271	[0.004866078079419271, 0.004683633154110844, 0.00480569540120687]
r_0272	[0.008065006399469849, 0.1746125931769757, 0.3492335025704042]
r_0273	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0274	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0275	[0.008065006399469849, 0.03865768297556572, 0.05954296568172823]
r_0276	[0.008065006399469849, 0.1746125931769757, 0.3492335025704042]
r_0277	[0.008065006399469849, 0.1746125931769757, 0.3492335025704042]
r_0278	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0279	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0280	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0281	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0282	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0283	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0284	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0285	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0286	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0287	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0288	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0289	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0290	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0291	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0292	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0293	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0294	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0295	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0296	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0297	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0298	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0299	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0300	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0301	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0302	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0303	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0304	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0305	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0306	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0307	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0308	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0309	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0310	[0.006529289515885819, 0.005192461089224807, 0.0057346982526409905]
r_0311	[0.04233540742170334, 0.026289250091257228, 0.025898282868995006]
r_0312	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0313	[0.09649961382436854, 0.03702356249164205, 0.0481415670504913]
r_0314	[0.15989778183420852, 0.14900484882710635, 0.3492335025704042]
r_0315	[0.09649961382436854, 0.03702356249164205, 0.0481415670504913]
r_0316	[0.09649961382436854, 0.050683635518932194, 0.05086523450128676]
r_0317	[0.1354595571899012, 0.1404917660665447, 0.14847387500537615]
r_0318	[0.10876972083679143, 0.08280829149929975, 0.09855052859137646]
r_0319	[0.6241299060324865, 0.24620076958646933, 0.2805295189666172]
r_0320	[0.05196948121406609, 0.02944006922792449, 0.034861049015217326]
r_0321	[0.09862570014173845, 0.03702356249164205, 0.034861049015217326]
r_0322	[0.04817233812326518, 0.08280829149929975, 0.09855052859137646]
r_0323	[0.09877476154406335, 0.1432120384888856, 0.1709810804514837]
r_0324	[0.6241299060324865, 0.7641484669220834, 0.5394362795509541]
r_0325	[0.03689074356836467, 0.026289250091257228, 0.010514623182140647]
r_0326	[0.01866602579991293, 0.009873218971730413, 0.010514623182140647]
r_0327	[0.15989778183420852, 0.03865768297556572, 0.025898282868995006]
r_0328	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0329	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0330	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0331	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0332	[0.003791266915287585, 0.009873218971730413, 0.010514623182140647]
r_0333	[0.5682867975194261, 0.39292913279865693, 0.5134980976648902]
r_0334	[0.5682867975194261, 0.39292913279865693, 0.5134980976648902]
r_0335	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0336	[0.0011395430212984713, 0.0011903336765015761, 0.0012585936048220769]
r_0337	[0.03689074356836467, 0.036240750283774416, 0.03557891485496192]
r_0338	[0.03689074356836467, 0.036240750283774416, 0.03557891485496192]
r_0339	[0.03689074356836467, 0.036240750283774416, 0.03557891485496192]
r_0340	[0.008065006399469849, 0.02944006922792449, 0.029783203884083165]
r_0341	[0.004724862014058901, 0.004478144949545601, 0.005544674942120379]
r_0342	[0.008065006399469849, 0.008568338735653942, 0.008426695151683013]
r_0343	[0.007196143157865328, 0.00876404178762084, 0.009746301474742845]
r_0344	[0.008065006399469849, 0.00388125064104654, 0.0041828412167226325]
r_0345	[0.0006217507816437973, 0.000632579978395894, 0.0006568531215067992]
r_0346	[0.008065006399469849, 0.009873218971730413, 0.010295257705135728]
r_0347	[0.02046260796477538, 0.02944006922792449, 0.034861049015217326]
r_0348	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0349	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0350	[0.027476339211006954, 0.026289250091257228, 0.025898282868995006]
r_0351	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0352	[0.027476339211006954, 0.026289250091257228, 0.025898282868995006]
r_0353	[0.008065006399469849, 0.01974298300296432, 0.02238285162436362]
r_0354	[0.008065006399469849, 0.01974298300296432, 0.02238285162436362]
r_0355	[0.0011866150430852643, 0.0027266026344417863, 0.004488989883672514]
r_0356	[0.026260311981514857, 0.009873218971730413, 0.010514623182140647]
r_0357	[0.008065006399469849, 0.008568338735653942, 0.008426695151683013]
r_0358	[0.026260311981514857, 0.019527709645800622, 0.010514623182140647]
r_0359	[0.008065006399469849, 0.009184803349349688, 0.010231916601628848]
r_0360	[0.04160579108400809, 0.06957876518633688, 0.09855052859137646]
r_0361	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0362	[0.027476339211006954, 0.03608418784220088, 0.023026819510016883]
r_0363	[0.027476339211006954, 0.009873218971730413, 0.010514623182140647]
r_0364	[0.026260311981514857, 0.019527709645800622, 0.010514623182140647]
r_0365	[0.008065006399469849, 0.009184803349349688, 0.010231916601628848]
r_0366	[0.02046260796477538, 0.02944006922792449, 0.05827614361159079]
r_0367	[0.02046260796477538, 0.02944006922792449, 0.05827614361159079]
r_0368	[0.2478518545428245, 0.19545496821145097, 0.21479201037707008]
r_0369	[0.007039236418576028, 0.008568338735653942, 0.008479479404605405]
r_0370	[0.5682867975194261, 0.4869938047265506, 0.5394362795509541]
r_0371	[0.1400647699880413, 0.13769321242341795, 0.2306589568055408]
r_0372	[0.04160579108400809, 0.06957876518633688, 0.09855052859137646]
r_0373	[0.03689074356836467, 0.03651473455652816, 0.0481415670504913]
r_0374	[0.03689074356836467, 0.03651473455652816, 0.0481415670504913]
r_0375	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0376	[0.027476339211006954, 0.009873218971730413, 0.010514623182140647]
r_0377	[0.008065006399469849, 0.00606333967047754, 0.009777972026496272]
r_0378	[0.008065006399469849, 0.009873218971730413, 0.010514623182140647]
r_0379	[0.008065006399469849, 0.00606333967047754, 0.009777972026496272]
r_0380	[0.008065006399469849, 0.00606333967047754, 0.009777972026496272]
r_0381	[0.027476339211006954, 0.03608418784220088, 0.023026819510016883]
