reaction	linear_coefficient
r_0380	[0.0032495351495197035, 0.0020639921940336964, 0.0020192432889056043]
r_0381	[0.09434322646777717, 0.06239778589951501, 0.06553945849119504]
r_0382	[0.008067098462982173, 0.005518360726001192, 0.0056323367052709215]
r_0383	[0.5609812092425023, 1.0, 1.0]
r_0384	[0.008067098462982173, 0.005518360726001192, 0.0056323367052709215]
r_0385	[0.008067098462982173, 0.005518360726001192, 0.0056323367052709215]
r_0386	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0387	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0388	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0389	[0.059525895354556595, 0.04794967773447389, 0.04483116604599129]
r_0390	[0.03372316163584788, 0.028296485650691518, 0.018818741577785732]
r_0391	[0.03372316163584788, 0.028296485650691518, 0.018818741577785732]
r_0392	[0.13603150853626347, 0.1319087167130846, 0.11055065550172039]
r_0393	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0394	[0.0029561940578334642, 0.0019604552625578356, 0.0020562058814003917]
r_0395	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0396	[0.008191204309464808, 0.005593660312529103, 0.006011203278342477]
r_0397	[0.008191204309464808, 0.005593660312529103, 0.006011203278342477]
r_0398	[0.26794474099762944, 0.18471255176577533, 0.3294246469595953]
r_0399	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0400	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0401	[0.003745958535450267, 0.002478139919937156, 0.002296462732616498]
r_0402	[0.11338783272802223, 0.10936590299629341, 0.08670978334258367]
r_0403	[0.0029561940578334642, 0.0019604552625578356, 0.0020562058814003917]
r_0404	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0405	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0406	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0407	[0.010165615503506802, 0.006299593936228177, 0.007110840405062354]
r_0408	[0.010165615503506802, 0.006299593936228177, 0.007110840405062354]
r_0409	[0.0029561940578334642, 0.0019604552625578356, 0.0020562058814003917]
r_0410	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0411	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0412	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0413	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0414	[0.008992251136761846, 0.006732566558763612, 0.007369578552525857]
r_0415	[0.008992251136761846, 0.006732566558763612, 0.007369578552525857]
r_0416	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0417	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0418	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0419	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0420	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0421	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0422	[0.05729199011786919, 0.05613850776938324, 0.04966402501468455]
r_0423	[0.0017941120407687448, 0.0012921714321227034, 0.0013631572721231535]
r_0424	[0.16301888897139735, 0.1570870159583516, 0.14068440903309448]
r_0425	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0426	[0.5609812092425023, 0.4633492592639604, 0.40795167471476745]
r_0427	[0.1365730613209152, 0.11879717620891356, 0.14068440903309448]
r_0428	[0.1365730613209152, 0.11879717620891356, 0.14068440903309448]
r_0429	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0430	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0431	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0432	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0433	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0434	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0435	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0436	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0437	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0438	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0439	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0440	[0.0028884999597520223, 0.0018098560895020326, 0.0019268368076686398]
r_0441	[0.03759300757617014, 0.02272431624762681, 0.023189568140294207]
r_0442	[0.0017941120407687448, 0.0012451091905427694, 0.0013169540315046758]
r_0443	[0.03759300757617014, 0.023627911285961575, 0.0250376977650335]
r_0444	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0445	[0.059525895354556595, 0.06122122986001661, 0.041855677350161005]
r_0446	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0447	[0.03759300757617014, 0.028296485650691518, 0.0250376977650335]
r_0448	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0449	[0.010763361594948924, 0.017114497051298094, 0.01758049472921048]
r_0450	[0.04861586321376455, 0.04530477975768137, 0.04629118844953534]
r_0451	[0.03759300757617014, 0.021218324517068773, 0.028465978218924878]
r_0452	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0453	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0454	[0.0769007138621262, 0.04242457057298905, 0.04483116604599129]
r_0455	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0456	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0457	[0.0017941120407687448, 0.0012451091905427694, 0.0013169540315046758]
r_0458	[0.03759300757617014, 0.023627911285961575, 0.0250376977650335]
r_0459	[0.5609812092425023, 0.4633492592639604, 1.0]
r_0460	[0.03074462132026447, 0.021218324517068773, 0.022829182863470014]
r_0461	[0.05715660192170626, 0.04355406437090757, 0.03150615145162102]
r_0462	[0.059525895354556595, 0.04130448922338657, 0.05028314843897217]
r_0463	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0464	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0465	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0466	[0.1365730613209152, 0.1319087167130846, 0.18582497511735163]
r_0467	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0468	[0.02717939882130868, 0.023853810045545334, 0.024612627951343446]
r_0469	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0470	[0.024257270254126575, 0.021218324517068773, 0.021507770181781447]
r_0471	[0.00807838081266241, 0.005518360726001192, 0.0056323367052709215]
r_0472	[0.04861586321376455, 0.04530477975768137, 0.04629118844953534]
r_0473	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0474	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0475	[0.04861586321376455, 0.04530477975768137, 0.04629118844953534]
r_0476	[0.26794474099762944, 0.2744602464587189, 0.40795167471476745]
r_0477	[0.26794474099762944, 0.2744602464587189, 0.40795167471476745]
r_0478	[0.03759300757617014, 0.021218324517068773, 0.028465978218924878]
r_0479	[0.26794474099762944, 0.18471255176577533, 0.15304839622260072]
r_0480	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0481	[0.3671955711347008, 0.3318855936345598, 0.19184987769400236]
r_0482	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0483	[0.059525895354556595, 0.06122122986001661, 0.041855677350161005]
r_0484	[0.046314263878995676, 0.029576578621665794, 0.0250376977650335]
r_0485	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0486	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0487	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0488	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0489	[0.010007662607983445, 0.006299593936228177, 0.0072864127194125815]
r_0490	[0.010007662607983445, 0.006299593936228177, 0.0072864127194125815]
r_0491	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0492	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0493	[0.04861586321376455, 0.04530477975768137, 0.04629118844953534]
r_0494	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0495	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0496	[0.02698759887674457, 0.023627911285961575, 0.0250376977650335]
r_0497	[0.5609812092425023, 0.4633492592639604, 0.5009125948391537]
r_0498	[0.3671955711347008, 0.3318855936345598, 0.19184987769400236]
r_0499	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0500	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0501	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0502	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0503	[0.5609812092425023, 1.0, 1.0]
r_0504	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0505	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0506	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0507	[0.11088315109900898, 0.09452247200198086, 0.07638797938841473]
r_0508	[0.3350634392453768, 0.25820494821700757, 0.25701492826230965]
r_0509	[0.22774572908693455, 0.18471255176577533, 0.18582497511735163]
r_0510	[0.03759300757617014, 0.029576578621665794, 0.03150615145162102]
r_0511	[0.02717939882130868, 0.023853810045545334, 0.024612627951343446]
r_0512	[0.024257270254126575, 0.021218324517068773, 0.021507770181781447]
r_0513	[0.046314263878995676, 0.03601469326980144, 0.0369119306039834]
r_0514	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0515	[0.34371700145012074, 0.2744602464587189, 0.3294246469595953]
r_0516	[0.2634318011255337, 0.18471255176577533, 0.18582497511735163]
r_0517	[0.2634318011255337, 0.18471255176577533, 0.18582497511735163]
r_0518	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0519	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0520	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0521	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0522	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0523	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0524	[0.03074462132026447, 0.021218324517068773, 0.022829182863470014]
r_0525	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0526	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0527	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0528	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0529	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0530	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0531	[0.02317416468482349, 0.02078535189453326, 0.021175106849328388]
r_0532	[0.02317416468482349, 0.02078535189453326, 0.021175106849328388]
r_0533	[0.0010946063605938698, 0.00036033904883992055, 0.0004852957003719939]
r_0534	[0.0010946063605938698, 0.00036033904883992055, 0.0004852957003719939]
r_0535	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0536	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0537	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0538	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0539	[0.010763361594948924, 0.019655858096614732, 0.01917912685460993]
r_0540	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0541	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0542	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0543	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0544	[0.010763361594948924, 0.017086259706350138, 0.01758049472921048]
r_0545	[0.26794474099762944, 0.23361022076733218, 0.18582497511735163]
r_0546	[0.0010946063605938698, 0.00036033904883992055, 0.0004852957003719939]
r_0547	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0548	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0549	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0550	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0551	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0552	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0553	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0554	[0.07285035032692011, 0.06239778589951501, 0.05678856471805449]
r_0555	[0.010763361594948924, 0.019655858096614732, 0.01917912685460993]
r_0556	[0.11338783272802223, 0.09540724214368362, 0.08749523843309784]
r_0557	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0558	[0.0010946063605938698, 0.00036033904883992055, 0.0004852957003719939]
r_0559	[0.010007662607983445, 0.006299593936228177, 0.0072864127194125815]
r_0560	[0.010763361594948924, 0.01636150118601908, 0.008732412476893154]
r_0561	[0.010007662607983445, 0.006299593936228177, 0.0072864127194125815]
r_0562	[0.010007662607983445, 0.006299593936228177, 0.0072864127194125815]
r_0563	[0.00713066343952225, 0.005518360726001192, 0.0056323367052709215]
r_0564	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0565	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0566	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0567	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0568	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0569	[0.09137596850187404, 0.06239778589951501, 0.06553945849119504]
r_0570	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0571	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0572	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0573	[0.6615633566418417, 1.0, 1.0]
r_0574	[0.1365730613209152, 0.1319087167130846, 0.18582497511735163]
r_0575	[0.009217898130366643, 0.0070902395947711454, 0.006685770591372318]
r_0576	[0.008676345345715122, 0.006563142489075833, 0.006288422722053371]
r_0577	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0578	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0579	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0580	[0.4676310479881972, 0.4269042593844559, 0.445348577671367]
r_0581	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0582	[0.11338783272802223, 0.09540724214368362, 0.08749523843309784]
r_0583	[0.1365730613209152, 0.1319087167130846, 0.10087569691621018]
r_0584	[0.04642708737579804, 0.04242457057298905, 0.033613019223823835]
r_0585	[0.001884370838210671, 0.0012545216388587528, 0.00157569217896818]
r_0586	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0587	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0588	[0.010763361594948924, 0.00853034418711727, 0.008732412476893154]
r_0589	[0.0010946063605938698, 0.00036033904883992055, 0.0004852957003719939]
r_0590	[0.008010686714580967, 0.005838383968744783, 0.0056323367052709215]
r_0591	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0592	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0593	[0.007954274966179774, 0.004633590584298347, 0.0056323367052709215]
r_0594	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0595	[0.5609812092425023, 1.0, 0.47784793712240753]
r_0596	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0597	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0598	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0599	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0600	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0601	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0602	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0603	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0604	[0.056930954928101414, 0.055150200696204514, 0.06553945849119504]
r_0605	[0.010718450637838559, 0.008650040002392724, 0.008732412476893154]
r_0606	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0607	[0.001884370838210671, 0.0012921714321227034, 0.001381638568370552]
r_0608	[0.001884370838210671, 0.0012921714321227034, 0.001381638568370552]
r_0609	[0.02666041073601765, 0.028296485650691518, 0.0250376977650335]
r_0610	[0.010763361594948924, 0.007636161597098433, 0.008732412476893154]
r_0611	[0.007954274966179774, 0.004633590584298347, 0.0056323367052709215]
r_0612	[0.02666041073601765, 0.021218324517068773, 0.020186357500092882]
r_0613	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0614	[0.005709087379812012, 0.0035229216830117965, 0.0038581322655212046]
r_0615	[0.010763361594948924, 0.008650040002392724, 0.01758049472921048]
r_0616	[0.11338783272802223, 0.1319087167130846, 0.14068440903309448]
r_0617	[0.11338783272802223, 0.1319087167130846, 0.14068440903309448]
r_0618	[0.02666041073601765, 0.028296485650691518, 0.0250376977650335]
r_0619	[0.02666041073601765, 0.028296485650691518, 0.0250376977650335]
r_0620	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0621	[0.024257270254126575, 0.021218324517068773, 0.022450316290398457]
r_0622	[0.00713066343952225, 0.005518360726001192, 0.0056323367052709215]
r_0623	[0.00713066343952225, 0.005518360726001192, 0.0056323367052709215]
r_0624	[0.00713066343952225, 0.005518360726001192, 0.0056323367052709215]
r_0625	[0.03759300757617014, 0.029576578621665794, 0.03137678237788921]
r_0626	[0.02471984659101631, 0.028296485650691518, 0.023069439714686175]
r_0627	[0.2723787044219636, 0.23361022076733218, 0.40795167471476745]
r_0628	[0.4676310479881972, 0.4633492592639604, 0.25701492826230965]
r_0629	[0.4676310479881972, 0.4633492592639604, 0.25701492826230965]
r_0630	[0.4676310479881972, 0.4633492592639604, 0.25701492826230965]
r_0631	[0.4676310479881972, 0.4633492592639604, 0.25701492826230965]
r_0632	[0.010763361594948924, 0.019655858096614732, 0.01758049472921048]
r_0633	[0.010763361594948924, 0.019655858096614732, 0.01758049472921048]
r_0634	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0635	[0.0769007138621262, 0.08850791752806529, 0.0815719829858084]
r_0636	[0.010763361594948924, 0.008633881118593131, 0.008732412476893154]
r_0637	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0638	[0.11338783272802223, 0.10122413520296471, 0.10087569691621018]
r_0639	[0.005709087379812012, 0.0035229216830117965, 0.0038581322655212046]
r_0640	[0.0010946063605938698, 0.0006897747398994906, 0.0007625151440828877]
r_0641	[0.0010946063605938698, 0.0006897747398994906, 0.0007625151440828877]
r_0642	[0.1006162128899906, 0.10396315766291726, 0.10087569691621018]
r_0643	[0.046314263878995676, 0.039497299146716944, 0.0369119306039834]
r_0644	[0.0025613118190250628, 0.0016027822265503025, 0.0019268368076686398]
r_0645	[0.046314263878995676, 0.029576578621665794, 0.03150615145162102]
r_0646	[0.0023469471751005016, 0.0015557199849703593, 0.0016773393083288346]
r_0647	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0648	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0649	[0.0037798055844909754, 0.002713451127836853, 0.0029895113418937367]
r_0650	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0651	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0652	[0.0238511056656379, 0.019655858096614732, 0.021507770181781447]
r_0653	[0.010346133098390643, 0.008370332565745476, 0.008732412476893154]
r_0654	[0.0037798055844909754, 0.002713451127836853, 0.0029895113418937367]
r_0655	[0.0238511056656379, 0.019655858096614732, 0.021507770181781447]
r_0656	[0.046314263878995676, 0.039497299146716944, 0.0369119306039834]
r_0657	[0.03759300757617014, 0.028296485650691518, 0.028465978218924878]
r_0658	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0659	[0.26794474099762944, 0.24929135966176724, 0.25701492826230965]
r_0660	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0661	[0.0037798055844909754, 0.002713451127836853, 0.0029895113418937367]
r_0662	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0663	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0664	[0.26794474099762944, 0.24929135966176724, 0.25701492826230965]
r_0665	[0.046314263878995676, 0.039497299146716944, 0.0369119306039834]
r_0666	[0.046314263878995676, 0.039497299146716944, 0.0369119306039834]
r_0667	[0.010346133098390643, 0.008370332565745476, 0.008732412476893154]
r_0668	[1.0, 1.0, 1.0]
r_0669	[0.0238511056656379, 0.019655858096614732, 0.021507770181781447]
r_0670	[0.04956358058690471, 0.029576578621665794, 0.03886170735808337]
r_0671	[0.04956358058690471, 0.029576578621665794, 0.03886170735808337]
r_0672	[0.20544052376910057, 0.18471255176577533, 0.1578720145431702]
r_0673	[0.09137596850187404, 0.07511400357441451, 0.10087569691621018]
r_0674	[0.09137596850187404, 0.07511400357441451, 0.10087569691621018]
r_0675	[0.09137596850187404, 0.07511400357441451, 0.10087569691621018]
r_0676	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0677	[0.03392624393009215, 0.04700843290287511, 0.03150615145162102]
r_0678	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0679	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0680	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0681	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0682	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0683	[0.004479311264665864, 0.003005237025632468, 0.0034607843962022487]
r_0684	[0.26794474099762944, 0.18471255176577533, 0.18582497511735163]
r_0685	[0.26794474099762944, 0.18471255176577533, 0.18582497511735163]
r_0686	[0.26794474099762944, 0.18471255176577533, 0.18582497511735163]
r_0687	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0688	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0689	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0690	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0691	[0.03392624393009215, 0.025538638294107078, 0.0250376977650335]
r_0692	[0.02657015193857573, 0.019655858096614732, 0.021507770181781447]
r_0693	[0.02657015193857573, 0.019655858096614732, 0.021507770181781447]
r_0694	[0.03759300757617014, 0.029576578621665794, 0.028465978218924878]
r_0695	[0.03759300757617014, 0.029576578621665794, 0.028465978218924878]
r_0696	[0.059751542348161435, 0.06239778589951501, 0.06553945849119504]
r_0697	[0.059751542348161435, 0.06239778589951501, 0.06553945849119504]
r_0698	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0699	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0700	[0.059751542348161435, 0.06239778589951501, 0.06553945849119504]
r_0701	[0.010763361594948924, 0.01809339167616078, 0.008732412476893154]
r_0702	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0703	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0704	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0705	[0.059751542348161435, 0.06239778589951501, 0.06553945849119504]
r_0706	[0.008879427639959447, 0.007438500182462695, 0.00749894762625761]
r_0707	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0708	[0.008879427639959447, 0.007438500182462695, 0.00749894762625761]
r_0709	[0.008879427639959447, 0.007438500182462695, 0.00749894762625761]
r_0710	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0711	[0.008879427639959447, 0.007438500182462695, 0.00749894762625761]
r_0712	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0713	[0.5609812092425023, 0.4633492592639604, 0.47784793712240753]
r_0714	[0.032730314863986705, 0.028296485650691518, 0.028465978218924878]
r_0715	[0.032730314863986705, 0.028296485650691518, 0.028465978218924878]
r_0716	[0.056930954928101414, 0.04242457057298905, 0.043953304474240146]
r_0717	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0718	[0.07308727967020513, 0.054547804003981244, 0.06553945849119504]
r_0719	[0.1006162128899906, 0.11405330225765616, 0.09410230184154093]
r_0720	[0.04956358058690471, 0.03794424517457895, 0.04179099281329515]
r_0721	[0.04956358058690471, 0.03794424517457895, 0.04179099281329515]
r_0722	[0.1006162128899906, 0.11405330225765616, 0.09410230184154093]
r_0723	[0.1006162128899906, 0.11405330225765616, 0.09410230184154093]
r_0724	[0.001286406305157945, 0.0008121365680073309, 0.0009473281065568167]
r_0725	[0.003531593891525706, 0.0020734046423496887, 0.002619885416945878]
r_0726	[0.1006162128899906, 0.11405330225765616, 0.09410230184154093]
r_0727	[0.1006162128899906, 0.11405330225765616, 0.09410230184154093]
r_0728	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0729	[0.02471984659101631, 0.01809339167616078, 0.019410143057702313]
r_0730	[0.02471984659101631, 0.01809339167616078, 0.019410143057702313]
r_0731	[0.02471984659101631, 0.021547760208128323, 0.019410143057702313]
r_0732	[0.07959719543570358, 0.06239778589951501, 0.06553945849119504]
r_0733	[0.07959719543570358, 0.06239778589951501, 0.06553945849119504]
r_0734	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0735	[0.07959719543570358, 0.06239778589951501, 0.06553945849119504]
r_0736	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0737	[0.24798626441328556, 0.2553812137222117, 0.18582497511735163]
r_0738	[0.5609812092425023, 0.3254286540897923, 0.18582497511735163]
r_0739	[0.03759300757617014, 0.028296485650691518, 0.028465978218924878]
r_0740	[0.046314263878995676, 0.029576578621665794, 0.037586497917013295]
r_0741	[0.046314263878995676, 0.04355406437090757, 0.037586497917013295]
r_0742	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0743	[0.02471984659101631, 0.02083241413611322, 0.01758049472921048]
r_0744	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0745	[0.059627436501678795, 0.04501299385988573, 0.04966402501468455]
r_0746	[0.059627436501678795, 0.04501299385988573, 0.04966402501468455]
r_0747	[0.0769007138621262, 0.10122413520296471, 0.07638797938841473]
r_0748	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0749	[0.03792019571689706, 0.029576578621665794, 0.03150615145162102]
r_0750	[0.0013541004032393863, 0.0009439108444311624, 0.0010304939396700828]
r_0751	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0752	[0.010763361594948924, 0.007636161597098433, 0.008732412476893154]
r_0753	[0.046314263878995676, 0.037934832726262906, 0.033613019223823835]
r_0754	[0.05729199011786919, 0.05478311521188095, 0.04966402501468455]
r_0755	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0756	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0757	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0758	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0759	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0760	[0.010763361594948924, 0.008650040002392724, 0.008732412476893154]
r_0761	[0.05817201339292788, 0.05705151525603405, 0.041855677350161005]
r_0762	[0.15809978451081286, 0.15170309552160702, 0.18582497511735163]
r_0763	[0.11088315109900898, 0.06239778589951501, 0.077838761143835]
r_0764	[0.0810074891457336, 0.09559549111000364, 0.08333694677743436]
r_0765	[0.02471984659101631, 0.02083241413611322, 0.01758049472921048]
r_0766	[0.0810074891457336, 0.09559549111000364, 0.08333694677743436]
r_0767	[1.0, 1.0, 1.0]
