reaction	linear_coefficient
r_0056	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0057	[0.011504049056590375, 0.019089678999566092, 0.012368013764466224]
r_0058	[0.07358231700828839, 0.1431632697064795, 0.07506872833847145]
r_0059	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0060	[0.0012747645231281385, 0.0018789559408786067, 0.0013056845702286888]
r_0061	[0.003347318738355723, 0.0036698128101997785, 0.0032345009425572765]
r_0062	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0063	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0064	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0065	[0.003825060048984459, 0.005082319636706609, 0.0036457926690096993]
r_0066	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0067	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0068	[0.003754803973891995, 0.00476282404499673, 0.0033266870191759235]
r_0069	[0.07358231700828839, 0.1431632697064795, 0.07506872833847145]
r_0070	[0.000515998912129565, 0.0006093813527682932, 0.00059656090393141]
r_0071	[0.0012817901306373834, 0.0018789559408786067, 0.001227680966935986]
r_0072	[0.000515998912129565, 0.0007439058124356129, 0.0004689186439979003]
r_0073	[0.0038672136940399336, 0.007596245476739619, 0.003709613798976452]
r_0074	[0.0008462024650641269, 0.0011306636339791522, 0.0006816557438870826]
r_0075	[0.05811192927292883, 0.10230987286126086, 0.038272301294305706]
r_0076	[0.0016190192910811958, 0.002021888179275132, 0.0014404180668251695]
r_0077	[0.0008462024650641269, 0.0011306636339791522, 0.0006816557438870826]
r_0078	[0.0008462024650641269, 0.0011306636339791522, 0.0006816557438870826]
r_0079	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0080	[0.000515998912129565, 0.0007523135911648188, 0.0004689186439979003]
r_0081	[0.0007970232124994072, 0.0010802169616039045, 0.0004972835906497914]
r_0082	[0.0008462024650641269, 0.0011306636339791522, 0.0006816557438870826]
r_0083	[0.004590851267492278, 0.007621651418026487, 0.004248547785362386]
r_0084	[0.0007970232124994072, 0.0010802169616039045, 0.0004972835906497914]
r_0085	[0.35097437829585076, 0.9245822247990144, 0.3607817447263072]
r_0086	[0.05753582945717045, 0.14415538759652594, 0.038272301294305706]
r_0087	[0.017222893569116694, 0.02176335263545403, 0.013956450776972105]
r_0088	[0.0052020791207966835, 0.007621651418026487, 0.006269550234309606]
r_0089	[0.0052020791207966835, 0.007621651418026487, 0.006477844691625602]
r_0090	[0.08733845651139252, 0.1431632697064795, 0.0874145713687069]
r_0091	[0.0008462024650641269, 0.0011306636339791522, 0.0006816557438870826]
r_0092	[0.0008883561101196066, 0.0018789559408786067, 0.0011213124169913943]
r_0093	[0.004260647714557711, 0.007621651418026487, 0.003709613798976452]
r_0094	[0.0016190192910811958, 0.002442277115735501, 0.0015113304334548978]
r_0095	[0.0011412779804524647, 0.001147479191437564, 0.0007242031638649211]
r_0096	[0.0017735826562846097, 0.0018789559408786067, 0.0011780423102951778]
r_0097	[0.001471481533387027, 0.002299344877338976, 0.001376596936858417]
r_0098	[0.0017735826562846097, 0.0018789559408786067, 0.0011780423102951778]
r_0099	[0.03753392487834703, 0.046524260992969725, 0.033790639723306905]
r_0100	[0.03753392487834703, 0.046524260992969725, 0.033790639723306905]
r_0101	[0.9488957309777426, 0.3916383544907444, 1.0]
r_0102	[0.0033894723834112022, 0.004493775125662099, 0.003298322072524034]
r_0103	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0104	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0105	[0.0017735826562846097, 0.0018789559408786067, 0.0011780423102951778]
r_0106	[0.0014363534958407975, 0.002097558187837997, 0.0013695057001954422]
r_0107	[0.0019140948064695286, 0.0031737538651765377, 0.00192971339657029]
r_0108	[0.0007970232124994072, 0.0010802169616039045, 0.0004972835906497914]
r_0109	[0.0014363534958407975, 0.002097558187837997, 0.0013695057001954422]
r_0110	[0.0008883561101196066, 0.0011811103063543939, 0.0010787649970135605]
r_0111	[0.002532348267283184, 0.003602550580366119, 0.0020573556565038017]
r_0112	[0.0023145544344965554, 0.003678220588928984, 0.002064446893166771]
r_0113	[0.000515998912129565, 0.0007775369273524428, 0.0005185573006387098]
r_0114	[0.35097437829585076, 0.3916383544907444, 0.3607817447263072]
r_0115	[0.0008883561101196066, 0.0018789559408786067, 0.0011213124169913943]
r_0116	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0117	[0.0007970232124994072, 0.0010802169616039045, 0.0004972835906497914]
r_0118	[0.011721842889377014, 0.02223418824428967, 0.012368013764466224]
r_0119	[0.0825961714426513, 0.1431632697064795, 0.11338268002851336]
r_0120	[0.04359702415882634, 0.05092152926834517, 0.03420193144975935]
r_0121	[0.04123642003571968, 0.05821948120529715, 0.038272301294305706]
r_0122	[0.003614291823707075, 0.004342435108536368, 0.0033266870191759235]
r_0123	[0.0013520462057298429, 0.0018369170472325711, 0.0013695057001954422]
r_0124	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0125	[0.13768395992264956, 0.14415538759652594, 0.1229274845768745]
r_0126	[0.13768395992264956, 0.14415538759652594, 0.1229274845768745]
r_0127	[0.13768395992264956, 0.14415538759652594, 0.1229274845768745]
r_0128	[0.0034246004209574315, 0.005082319636706609, 0.0033266870191759235]
r_0129	[0.03742151515819909, 0.05087949037469915, 0.038272301294305706]
r_0130	[0.005525257066221981, 0.007621651418026487, 0.006269550234309606]
r_0131	[0.012859991305874887, 0.02163723595451594, 0.012736758070940801]
r_0132	[0.0034808052810314017, 0.004342435108536368, 0.0032345009425572765]
r_0133	[0.1325693176559186, 0.14415538759652594, 0.1389536794351932]
r_0134	[0.0033402931308464776, 0.0031485305289889196, 0.0032345009425572765]
r_0135	[0.12120188470595804, 0.214999331168827, 0.1845999698347486]
r_0136	[0.003825060048984459, 0.007621651418026487, 0.004085449342114011]
r_0137	[0.003825060048984459, 0.00680591427619413, 0.0035961540123688905]
r_0138	[0.0014363534958407975, 0.0022068593113176924, 0.0015113304334548978]
r_0139	[0.003825060048984459, 0.00680591427619413, 0.0035961540123688905]
r_0140	[0.0032489602332262785, 0.004535814019308133, 0.0032699571258721404]
r_0141	[0.0008321512500456369, 0.00112225585524994, 0.0006816557438870826]
r_0142	[0.00034035872439841324, 0.0003823713270796944, 0.0002703640174346627]
r_0143	[0.00034035872439841324, 0.0003823713270796944, 0.0002703640174346627]
r_0144	[0.04123642003571968, 0.007621651418026487, 0.03397501187654422]
r_0145	[0.04123642003571968, 0.007621651418026487, 0.03397501187654422]
r_0146	[0.15766478767894537, 0.36808816627023483, 0.3607817447263072]
r_0147	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0148	[0.020531954705971554, 0.02223418824428967, 0.015020136276418024]
r_0149	[0.03753392487834703, 0.05087949037469915, 0.038272301294305706]
r_0150	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0151	[0.16388245032462795, 0.3916383544907444, 0.1845999698347486]
r_0152	[0.017222893569116694, 0.03452636074639084, 0.020764037973425954]
r_0153	[0.03753392487834703, 0.052031356060600574, 0.033790639723306905]
r_0154	[1.0, 1.0, 1.0]
r_0155	[0.190010684651514, 0.36808816627023483, 0.1845999698347486]
r_0156	[0.10840122782411218, 0.214999331168827, 0.1229274845768745]
r_0157	[0.10840122782411218, 0.214999331168827, 0.1229274845768745]
r_0158	[0.011504049056590375, 0.02163723595451594, 0.012346740054477265]
r_0159	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0160	[0.000515998912129565, 0.0007523135911648188, 0.0004689186439979003]
r_0161	[0.0012536877006003987, 0.0010381780679578688, 0.0011851335469581473]
r_0162	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0163	[0.0033402931308464776, 0.0031485305289889196, 0.0032345009425572765]
r_0164	[0.0012536877006003987, 0.0010381780679578688, 0.0011851335469581473]
r_0165	[0.000515998912129565, 0.0007523135911648188, 0.0004689186439979003]
r_0166	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0167	[0.00029117947183369107, 5.446795664060718e-05, 0.00025618154410871763]
r_0168	[0.00029117947183369107, 5.446795664060718e-05, 0.00025618154410871763]
r_0169	[0.001366097420748338, 0.002148004860213239, 0.0013127758068916585]
r_0170	[0.001366097420748338, 0.002148004860213239, 0.0013127758068916585]
r_0171	[0.011504049056590375, 0.007621651418026487, 0.03128743318127752]
r_0172	[0.02282230275398578, 0.04022683472479338, 0.01491376772647343]
r_0173	[0.03753392487834703, 0.036535819862671355, 0.020764037973425954]
r_0174	[0.17545362589235608, 0.3737213780188038, 0.18947164942221117]
r_0175	[0.001492558355914767, 0.0022404904262345224, 0.0014404180668251695]
r_0176	[0.004562748837455294, 0.007621651418026487, 0.003709613798976452]
r_0177	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0178	[0.12021127404715434, 0.14415538759652594, 0.1229274845768745]
r_0179	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0180	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0181	[0.0031576273356060795, 0.003577327244178494, 0.002653019536193513]
r_0182	[0.02240076630343103, 0.031163249254707853, 0.01554488778947799]
r_0183	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0184	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0185	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0186	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0187	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0188	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0189	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0190	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0191	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0192	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0193	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0194	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0195	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0196	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0197	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0198	[0.03753392487834703, 0.05087949037469915, 0.033790639723306905]
r_0199	[0.03753392487834703, 0.05087949037469915, 0.033790639723306905]
r_0200	[0.0011693804104894495, 0.0017360237024820822, 0.001234772203598961]
r_0201	[0.0011693804104894495, 0.0017360237024820822, 0.001234772203598961]
r_0202	[0.0011693804104894495, 0.0017360237024820822, 0.001234772203598961]
r_0203	[0.0011693804104894495, 0.0017360237024820822, 0.001234772203598961]
r_0204	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0205	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0206	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0207	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0208	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0209	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0210	[0.001977325274052743, 0.0030644527416968425, 0.002064446893166771]
r_0211	[0.001977325274052743, 0.0030644527416968425, 0.002064446893166771]
r_0212	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0213	[0.001977325274052743, 0.0030644527416968425, 0.002064446893166771]
r_0214	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0215	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0216	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0217	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0218	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0219	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0220	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0221	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0222	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0223	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0224	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0225	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0226	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0227	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0228	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0229	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0230	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0231	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0232	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0233	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0234	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0235	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0236	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0237	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0238	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0239	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0240	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0241	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0242	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0243	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0244	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0245	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0246	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0247	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0248	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0249	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0250	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0251	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0252	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0253	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0254	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0255	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0256	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0257	[0.001977325274052743, 0.0025431704604859905, 0.002064446893166771]
r_0258	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0259	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0260	[0.001977325274052743, 0.0030644527416968425, 0.002064446893166771]
r_0261	[0.001977325274052743, 0.0030644527416968425, 0.002064446893166771]
r_0262	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0263	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0264	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0265	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0266	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0267	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0268	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0269	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0270	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0271	[0.0023496824720427856, 0.0025431704604859905, 0.002369370069674602]
r_0272	[0.190010684651514, 0.36808816627023483, 0.18947164942221117]
r_0273	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0274	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0275	[0.015958284217452403, 0.007621651418026487, 0.021863179656186723]
r_0276	[0.190010684651514, 0.36808816627023483, 0.18947164942221117]
r_0277	[0.190010684651514, 0.36808816627023483, 0.18947164942221117]
r_0278	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0279	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0280	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0281	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0282	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0283	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0284	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0285	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0286	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0287	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0288	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0289	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0290	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0291	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0292	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0293	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0294	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0295	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0296	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0297	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0298	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0299	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0300	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0301	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0302	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0303	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0304	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0305	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0306	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0307	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0308	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0309	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0310	[0.0019351716289972686, 0.0033587249972191046, 0.0017878886633108347]
r_0311	[0.017222893569116694, 0.04022683472479338, 0.013956450776972105]
r_0312	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0313	[0.017876275067476556, 0.04022683472479338, 0.013956450776972105]
r_0314	[0.17545362589235608, 0.214999331168827, 0.12403371749629856]
r_0315	[0.017876275067476556, 0.04022683472479338, 0.013956450776972105]
r_0316	[0.015578901411953092, 0.031163249254707853, 0.012368013764466224]
r_0317	[0.12120188470595804, 0.214999331168827, 0.12008389867502255]
r_0318	[0.03598829122631289, 0.05821948120529715, 0.033790639723306905]
r_0319	[0.8903864716407427, 0.6092064446664437, 1.0]
r_0320	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0321	[0.03742151515819909, 0.04022683472479338, 0.014296830136794806]
r_0322	[0.08733845651139252, 0.14415538759652594, 0.1229274845768745]
r_0323	[0.190010684651514, 0.36808816627023483, 0.13836510679216607]
r_0324	[0.17545362589235608, 0.3916383544907444, 0.1845999698347486]
r_0325	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0326	[0.0063827644221500415, 0.007621651418026487, 0.006269550234309606]
r_0327	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0328	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0329	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0330	[0.011026307745961661, 0.01890470786752353, 0.011864535961395119]
r_0331	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0332	[0.002546399482301674, 0.003678220588928984, 0.002709749429497292]
r_0333	[0.190010684651514, 0.36808816627023483, 0.3607817447263072]
r_0334	[0.190010684651514, 0.36808816627023483, 0.3607817447263072]
r_0335	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0336	[0.000515998912129565, 0.0007439058124356129, 0.0004689186439979003]
r_0337	[0.02417121939576105, 0.02223418824428967, 0.014899585253147487]
r_0338	[0.02417121939576105, 0.02223418824428967, 0.014899585253147487]
r_0339	[0.02417121939576105, 0.02223418824428967, 0.014899585253147487]
r_0340	[0.011504049056590375, 0.02163723595451594, 0.011623433914854047]
r_0341	[0.0019351716289972686, 0.0018789559408786067, 0.0016886113500292174]
r_0342	[0.005075618185630255, 0.007621651418026487, 0.004142179235417794]
r_0343	[0.003312190700809493, 0.003678220588928984, 0.002369370069674602]
r_0344	[0.0018297875163585794, 0.0035689194654492887, 0.0016673376400402977]
r_0345	[0.00024200021926896843, 0.0003319246547044504, 0.0002278165974568265]
r_0346	[0.0038672136940399336, 0.004872125168476432, 0.003482694225761324]
r_0347	[0.015578901411953092, 0.028397090052798668, 0.013956450776972105]
r_0348	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0349	[0.015958284217452403, 0.02223418824428967, 0.013956450776972105]
r_0350	[0.017222893569116694, 0.03255894052375626, 0.01553070531615205]
r_0351	[0.015958284217452403, 0.02223418824428967, 0.013956450776972105]
r_0352	[0.017222893569116694, 0.03255894052375626, 0.01553070531615205]
r_0353	[0.02365835004758608, 0.04022683472479338, 0.033790639723306905]
r_0354	[0.02365835004758608, 0.04022683472479338, 0.033790639723306905]
r_0355	[0.0031997809806615586, 0.0035689194654492887, 0.003333778255838898]
r_0356	[0.0037899320114382243, 0.004577852912954169, 0.003376325675816732]
r_0357	[0.005075618185630255, 0.007621651418026487, 0.004142179235417794]
r_0358	[0.014426701780436743, 0.007621651418026487, 0.016424201135686642]
r_0359	[0.004647056127566242, 0.007621651418026487, 0.005177499788211809]
r_0360	[0.04123642003571968, 0.06001874585334753, 0.038272301294305706]
r_0361	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0362	[0.0051177718306857295, 0.007621651418026487, 0.00410672305210293]
r_0363	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
r_0364	[0.014426701780436743, 0.007621651418026487, 0.016424201135686642]
r_0365	[0.004647056127566242, 0.007621651418026487, 0.005177499788211809]
r_0366	[0.015958284217452403, 0.02223418824428967, 0.013956450776972105]
r_0367	[0.015958284217452403, 0.02223418824428967, 0.013956450776972105]
r_0368	[0.190010684651514, 0.36808816627023483, 0.1845999698347486]
r_0369	[0.005005362110537795, 0.007621651418026487, 0.00608517808107234]
r_0370	[1.0, 0.9245822247990144, 0.6544156724666826]
r_0371	[0.12021127404715434, 0.17098460952142652, 0.1229274845768745]
r_0372	[0.04123642003571968, 0.06001874585334753, 0.038272301294305706]
r_0373	[0.0825961714426513, 0.14415538759652594, 0.10036316951529503]
r_0374	[0.0825961714426513, 0.14415538759652594, 0.10036316951529503]
r_0375	[0.0051177718306857295, 0.007621651418026487, 0.00410672305210293]
r_0376	[0.0063827644221500415, 0.007621651418026487, 0.006477844691625602]
