Gene	101	102	103
KLMA_70354	9398.229610797	11459.2769534936	11138.1303498933
KLMA_10747	132.870231454916	123.665096902526	143.9351461218
KLMA_80366	43.0424693445502	40.5109800197931	53.0824652364084
KLMA_20153	159.069995403772	136.458037961408	154.143312513417
KLMA_40083	1057.34761650743	1174.818420574	1151.4811689744
KLMA_20236	310.654343965014	342.211173325094	311.349074944319
KLMA_30566	720.493508593557	831.541168827331	678.843065042531
KLMA_50062	2187.68028972953	2491.42527121727	2333.58683712365
KLMA_20250	461.30298667094	407.241957041078	434.867888282884
KLMA_20196	286.32599172679	275.048232765963	258.26660970791
KLMA_70193	29.0068815148056	21.32156843147	22.4579660615574
KLMA_10481	1227.646082175	1505.30273126178	1283.16651542626
KLMA_60029	111.348996782641	114.070391108365	122.497996699404
KLMA_50190	2395.40698960975	2584.17409389417	2380.54440252509
KLMA_60469	27782.9782560518	31154.0097136424	28303.1621373973
KLMA_50517	178.719818365415	131.127645853541	151.080862595932
KLMA_20042	4818.88515487899	5382.62995052461	5079.58359646862
KLMA_30531	223.633699420598	255.85882117764	219.475577419766
KLMA_10064	533.352337530296	654.57215084613	554.303435064803
KLMA_10153	238.604993105659	199.356664834245	238.871093563838
KLMA_30312	30447.8685319927	34766.949484355	34780.2437128783
KLMA_30387	1233.26031730689	1184.41312636816	1119.83585316039
KLMA_10629	681.193862670272	753.717444052466	607.385900301212
KLMA_30602	210.533817446169	106.60784215735	164.351478905034
KLMA_50533	4715.95751079419	4290.96564683334	4611.0287590934
KLMA_70051	1953.75382590045	1850.7121398516	1916.07283170651
KLMA_40580	288.197403437423	266.519605393375	281.745392408629
KLMA_30040	217.083758433384	222.810390108862	200.080061275693
KLMA_10189	444.460281275246	394.449015982196	416.493188777974
KLMA_30075	683.065274380905	627.920190306793	654.34346570265
KLMA_40081	822.485446823035	722.801169826834	744.17532994888
KLMA_20598	222.697993565281	202.554900098965	240.912726842161
KLMA_60087	206.790994024904	152.449214285011	134.747796369344
KLMA_10505	960.969913409849	996.783324171224	905.464358936428
KLMA_50283	551.130748781306	483.99960339437	475.700553849352
KLMA_30650	96.3777030975798	86.3523521474536	101.060847277008
