reaction	linear_coefficient
r_0018	[0.0001828539144089515, 0.00032604551369299104, 0.0005686137548385276, 0.0005919062632844867, 0.0004999326019587854, 0.0004747500367593147]
r_0019	[0.011080171504433117, 0.009450483830040471, 0.0085022209429838, 0.008629840605718517, 0.01055059610430048, 0.010946128290526654]
r_0020	[0.0007817366698951938, 0.0008432201551053998, 0.0006761475872079654, 0.0006417539181212861, 0.0010716397800243293, 0.001082868275121906]
r_0021	[0.0005938518838602943, 0.0005353781066456325, 0.0005686137548385276, 0.0006168300907028871, 0.0004999326019587854, 0.0004747500367593147]
r_0022	[0.0005938518838602943, 0.0005353781066456325, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0004747500367593147]
r_0023	[0.0005938518838602943, 0.0005723191524608055, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0005300335129740968]
r_0024	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0006038793616070673, 0.0005576752510814863]
r_0025	[0.007392092050560576, 0.007659110165678984, 0.004953604474792321, 0.0046420282187745, 0.004293989329121022, 0.009734732302735144]
r_0026	[0.0005938518838602943, 0.0005969465163375866, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0027	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0028	[0.007674759757550566, 0.0076896273128506, 0.009792626931417067, 0.010025574941148915, 0.01055059610430048, 0.00959652361219818]
r_0029	[0.0005938518838602943, 0.0005969465163375866, 0.0006761475872079654, 0.0006417539181212861, 0.0006038793616070673, 0.000612958727296267]
r_0030	[0.0005938518838602943, 0.0005969465163375866, 0.0006761475872079654, 0.0006417539181212861, 0.0006038793616070673, 0.000612958727296267]
r_0031	[0.002742784124134462, 0.002874977674939852, 0.0030657883065288247, 0.0030219794365784983, 0.0028907080738692424, 0.0031559986331761982]
r_0032	[0.0005938518838602943, 0.0005969465163375866, 0.0006283547728215491, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0033	[0.007392092050560576, 0.007664999948973818, 0.00781412515217923, 0.007726386499704031, 0.01055059610430048, 0.010946128290526654]
r_0034	[0.0018385885913414965, 0.001816001028238254, 0.00267149758784089, 0.0025359648019196964, 0.0027088012444847456, 0.0029348647283170756]
r_0035	[0.004069720425505931, 0.0042664237339780095, 0.00426060866618927, 0.004592180563937699, 0.009985074419864381, 0.009872940993272092]
r_0036	[0.004069720425505931, 0.0042664237339780095, 0.00426060866618927, 0.004592180563937699, 0.009985074419864381, 0.009872940993272092]
r_0037	[0.004891716364408622, 0.005054499378035002, 0.005371791600673473, 0.005302509645362105, 0.0036703087712313402, 0.003515341228572268]
r_0038	[0.004891716364408622, 0.005054499378035002, 0.005371791600673473, 0.005302509645362105, 0.0036703087712313402, 0.003515341228572268]
r_0039	[0.002296557757301569, 0.0023578030335274515, 0.003006047288545815, 0.0030219794365784983, 0.00276077462430889, 0.0030454316807466365]
r_0040	[0.004598146386229083, 0.004561952100499382, 0.004427883516541726, 0.003981546792186895, 0.004293989329121022, 0.004538085538545721]
r_0041	[0.004598146386229083, 0.004561952100499382, 0.004427883516541726, 0.003981546792186895, 0.004293989329121022, 0.004538085538545721]
r_0042	[0.00318901049096734, 0.003071996585954116, 0.003926058965484346, 0.0038070800002580913, 0.004112082499736542, 0.003929967300183127]
r_0043	[0.00318901049096734, 0.003071996585954116, 0.003926058965484346, 0.0038070800002580913, 0.004112082499736542, 0.003929967300183127]
r_0044	[0.00141584782276298, 0.0014589042520249326, 0.0013452469886178085, 0.0011651542939076888, 0.0013574933690571013, 0.0014145691324105928]
r_0045	[0.005584541512912306, 0.005386968790371545, 0.00556296285821913, 0.005327433472780507, 0.010374874768545437, 0.009955866207594265]
r_0046	[0.00318901049096734, 0.003071996585954116, 0.003926058965484346, 0.0038070800002580913, 0.004112082499736542, 0.003929967300183127]
r_0047	[0.003118553696204261, 0.003022741858200554, 0.0030657883065288247, 0.003134136659961293, 0.0032025483528140748, 0.003211282109390971]
r_0048	[0.0011927346393465364, 0.0013111400687642449, 0.001273557767038182, 0.0011526923801984887, 0.0013574933690571013, 0.0014145691324105928]
r_0049	[0.004069720425505931, 0.0042664237339780095, 0.00426060866618927, 0.004592180563937699, 0.009985074419864381, 0.009872940993272092]
r_0050	[0.004069720425505931, 0.0042664237339780095, 0.00426060866618927, 0.004592180563937699, 0.009985074419864381, 0.009872940993272092]
r_0051	[0.0011927346393465364, 0.0013111400687642449, 0.001273557767038182, 0.0011526923801984887, 0.0013574933690571013, 0.0014145691324105928]
r_0052	[0.0018033601939599572, 0.0018036873462998636, 0.0017753823180955597, 0.0016760927559848868, 0.001981173926946776, 0.00205032910888057]
r_0053	[0.0018033601939599572, 0.0018036873462998636, 0.0017753823180955597, 0.0016760927559848868, 0.001981173926946776, 0.00205032910888057]
r_0054	[0.027637518273758585, 0.025396701940256356, 0.029674437716166596, 0.02409507551883579, 0.01055059610430048, 0.010946128290526654]
r_0055	[0.00141584782276298, 0.0014589042520249326, 0.0013452469886178085, 0.0011651542939076888, 0.0013574933690571013, 0.0014145691324105928]
r_0056	[0.01205482383198916, 0.01121134034723033, 0.0131859167528527, 0.012505495769279727, 0.023030392755723578, 0.025960432571773447]
r_0057	[0.007392092050560576, 0.007659110165678984, 0.010497570943616724, 0.008679688260555318, 0.01055059610430048, 0.010946128290526654]
r_0058	[0.03259297950542912, 0.02842586769710048, 0.025086327535070552, 0.02830720235254546, 0.02721424983156687, 0.028254696834686857]
r_0059	[0.01154988346952037, 0.011494555031813326, 0.0085022209429838, 0.008081516402513707, 0.01055059610430048, 0.010946128290526654]
r_0060	[0.0011927346393465364, 0.0013111400687642449, 0.0012377131562483694, 0.0011526923801984887, 0.0009676930203760489, 0.0009723013226923449]
r_0061	[0.0015567614122891512, 0.0015574137075320537, 0.001608107467743105, 0.0016262451011480857, 0.0016433469580898795, 0.00205032910888057]
r_0062	[0.009988091185605275, 0.010681852023879538, 0.010163021242911801, 0.008629840605718517, 0.01055059610430048, 0.01705979290119365]
r_0063	[0.0031420392944586204, 0.003022741858200554, 0.003412286210830358, 0.0036575370357477036, 0.002994654833517515, 0.0031559986331761982]
r_0064	[0.06860814442849394, 0.06955356537132522, 0.0751612488084394, 0.06706375398815755, 0.057176903300183816, 0.08782264245611346]
r_0065	[0.0061481958710170115, 0.007659110165678984, 0.0058258233373444344, 0.005788524280020908, 0.004008135740088253, 0.003929967300183127]
r_0066	[0.0031420392944586204, 0.003022741858200554, 0.003412286210830358, 0.0036575370357477036, 0.002994654833517515, 0.0031559986331761982]
r_0067	[0.01205482383198916, 0.01121134034723033, 0.0131859167528527, 0.012505495769279727, 0.023030392755723578, 0.025960432571773447]
r_0068	[0.006218652665780091, 0.005965711841475914, 0.005646600283395371, 0.0055268240921277105, 0.01055059610430048, 0.010946128290526654]
r_0069	[0.03259297950542912, 0.02842586769710048, 0.025086327535070552, 0.02830720235254546, 0.02721424983156687, 0.028254696834686857]
r_0070	[0.0012044774384737176, 0.0013480811145794166, 0.001381091599407621, 0.0012648496035812893, 0.00138348005896917, 0.0014422108705179838]
r_0071	[0.00113402064371063, 0.0012865127048874625, 0.0012377131562483694, 0.0011526923801984887, 0.0013315066791450305, 0.0014145691324105928]
r_0072	[0.0015685042114163311, 0.0015820410714088345, 0.001608107467743105, 0.0016511689285664862, 0.0016433469580898795, 0.0016357030372697167]
r_0073	[0.01205482383198916, 0.009450483830040471, 0.008681443996932863, 0.008629840605718517, 0.01055059610430048, 0.010946128290526654]
r_0074	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.005015885630050507, 0.0036703087712313402, 0.003791758609646179]
r_0075	[0.020392211212287757, 0.018057747504975553, 0.02101199010862858, 0.02591451492037892, 0.016559706967618205, 0.025379956071518106]
r_0076	[0.02580564160991835, 0.02724375423101493, 0.029674437716166596, 0.02962816520572058, 0.02458959415044774, 0.019077639783033198]
r_0077	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.005015885630050507, 0.0036703087712313402, 0.003791758609646179]
r_0078	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.005015885630050507, 0.0036703087712313402, 0.003791758609646179]
r_0079	[0.0030833252988227066, 0.003022741858200554, 0.003412286210830358, 0.0034207606752728907, 0.0027867613142209544, 0.0030454316807466365]
r_0080	[0.0005938518838602943, 0.0005353781066456325, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0004747500367593147]
r_0081	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0082	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.005015885630050507, 0.0036703087712313402, 0.003791758609646179]
r_0083	[0.007639531360169028, 0.008822486051182543, 0.01392670537584217, 0.017054094273137765, 0.01055059610430048, 0.010946128290526654]
r_0084	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0085	[0.0249953884701429, 0.02724375423101493, 0.02274447963013609, 0.028917836124296187, 0.028409637567522076, 0.028254696834686857]
r_0086	[0.005596284312039486, 0.0059041434317839625, 0.005730237708571599, 0.005900681503403703, 0.01055059610430048, 0.010946128290526654]
r_0087	[0.02580564160991835, 0.02724375423101493, 0.023556957474705303, 0.028705983591239805, 0.029371145094268716, 0.027812429024968617]
r_0088	[0.010774858727126411, 0.009807580606253797, 0.0085022209429838, 0.009115855240377321, 0.01055059610430048, 0.010946128290526654]
r_0089	[0.004821259569645528, 0.004746657329575239, 0.004953604474792321, 0.0046420282187745, 0.004216029259384813, 0.004703935967190071]
r_0090	[0.014955295216402887, 0.015484187979851927, 0.020581854779150838, 0.022736726924532893, 0.013961037976411109, 0.014682603423958043]
r_0091	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.005015885630050507, 0.0036703087712313402, 0.003791758609646179]
r_0092	[0.0005938518838602943, 0.0005969465163375866, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0093	[0.0011927346393465364, 0.0013234537507026355, 0.000998749084316283, 0.0010156113293972873, 0.0009157196405519081, 0.0009170178464775642]
r_0094	[0.0007817366698951938, 0.0008432201551053998, 0.0006522511800147579, 0.0006417539181212861, 0.0006038793616070673, 0.000612958727296267]
r_0095	[0.0001123971196458645, 0.00010439923880195986, 9.068561097435426e-05, 0.00018066311088088516, 0.0001621056331018742, 6.0123965148457195e-05]
r_0096	[0.0009109074602941867, 0.0009294159286741332, 0.0006880957908045706, 0.0006417539181212861, 0.000863746260727767, 0.0009170178464775642]
r_0097	[0.0005938518838602943, 0.0005969465163375866, 0.0006283547728215491, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0098	[0.0009109074602941867, 0.0009294159286741332, 0.0006880957908045706, 0.0006417539181212861, 0.000863746260727767, 0.0009170178464775642]
r_0099	[0.005185286342588147, 0.005189949879357298, 0.005730237708571599, 0.006262077000970502, 0.01055059610430048, 0.010946128290526654]
r_0100	[0.005185286342588147, 0.005189949879357298, 0.005730237708571599, 0.006262077000970502, 0.01055059610430048, 0.010946128290526654]
r_0101	[0.1280267080120308, 0.131072720335525, 0.08935571468120528, 0.08031076826103711, 0.09056979983719389, 0.7328426011920706]
r_0102	[0.0016154754079250652, 0.0016066684352856154, 0.0017753823180955597, 0.0016387070148572937, 0.00138348005896917, 0.0014422108705179838]
r_0103	[0.003012868504059628, 0.003022741858200554, 0.0030657883065288247, 0.003183984314798094, 0.0030726149032537227, 0.0031559986331761982]
r_0104	[0.003012868504059628, 0.003022741858200554, 0.0030657883065288247, 0.003183984314798094, 0.0030726149032537227, 0.0031559986331761982]
r_0105	[0.0009109074602941867, 0.0009294159286741332, 0.0006880957908045706, 0.0006417539181212861, 0.000863746260727767, 0.0009170178464775642]
r_0106	[0.00113402064371063, 0.0012618853410106814, 0.0009748526771230744, 0.0009159160197236885, 0.0013315066791450305, 0.0014145691324105928]
r_0107	[0.00113402064371063, 0.0012618853410106814, 0.0009748526771230744, 0.0009159160197236885, 0.0013315066791450305, 0.0014145691324105928]
r_0108	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0109	[0.00113402064371063, 0.0012618853410106814, 0.0009748526771230744, 0.0009159160197236885, 0.0013315066791450305, 0.0014145691324105928]
r_0110	[0.0009226502594213681, 0.0009417296106125253, 0.0007597850123841957, 0.0006417539181212861, 0.0009676930203760489, 0.0009723013226923449]
r_0111	[0.003118553696204261, 0.003022741858200554, 0.0039021625582911297, 0.0036575370357477036, 0.003176561662902011, 0.0031559986331761982]
r_0112	[0.00113402064371063, 0.001274199022949072, 0.001381091599407621, 0.001190078121326088, 0.0009676930203760489, 0.0009446595845849536]
r_0113	[0.00401100642987003, 0.004081718504902137, 0.003555664653989612, 0.0036699989494568953, 0.0038782022905279006, 0.004510443800438336]
r_0114	[0.615822583755138, 0.645021177080074, 1.0, 1.0, 0.062036414313740865, 0.08782264245611346]
r_0115	[0.0005938518838602943, 0.0005969465163375866, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0116	[0.006218652665780091, 0.0061996717983053345, 0.007307400583323371, 0.0071593347880329035, 0.004449909468593454, 0.004842144657727018]
r_0117	[0.0005938518838602943, 0.0005969465163375866, 0.0006522511800147579, 0.0006168300907028871, 0.0005778926716949968, 0.0005576752510814863]
r_0118	[0.035211623710790535, 0.02842586769710048, 0.03002093562046816, 0.030749737439548525, 0.03087837310916872, 0.03629844262393746]
r_0119	[0.047318449610914366, 0.05752309811751765, 0.037500511071942494, 0.03813965226910422, 0.030072785721894556, 0.0347781470280309]
r_0120	[0.023210483002811363, 0.024411607385185115, 0.015790625136912373, 0.017153789582811274, 0.01055059610430048, 0.01133795311296379]
r_0121	[0.005185286342588147, 0.0048451667850823625, 0.005646600283395371, 0.005788524280020908, 0.01055059610430048, 0.010946128290526654]
r_0122	[0.005079601150443514, 0.005436223518125122, 0.005610755672605546, 0.005240200076816097, 0.01055059610430048, 0.010946128290526654]
r_0123	[0.0026958129276257277, 0.0023824303974042324, 0.001608107467743105, 0.0016636308422756942, 0.0025009077251881857, 0.00205032910888057]
r_0124	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.0046794139599021095, 0.00416405587956067, 0.004040534252612688]
r_0125	[0.003952292434234118, 0.004192541642347652, 0.0033047523784609143, 0.0036575370357477036, 0.0037222821510554845, 0.003598266442894443]
r_0126	[0.003952292434234118, 0.004192541642347652, 0.0033047523784609143, 0.0036575370357477036, 0.0037222821510554845, 0.003598266442894443]
r_0127	[0.003952292434234118, 0.004192541642347652, 0.0033047523784609143, 0.0036575370357477036, 0.0037222821510554845, 0.003598266442894443]
r_0128	[0.003764407648199225, 0.003995522731333404, 0.00426060866618927, 0.004330480376044501, 0.0025009077251881857, 0.00205032910888057]
r_0129	[0.02497190287188848, 0.025396701940256356, 0.031036532926179486, 0.02962816520572058, 0.01055059610430048, 0.012333055684829857]
r_0130	[0.022905170225504652, 0.022712319277687198, 0.029674437716166596, 0.028705983591239805, 0.02900733143549975, 0.027425444691465108]
r_0131	[0.03259297950542912, 0.030876290402840206, 0.031036532926179486, 0.030749737439548525, 0.03243757450389304, 0.03629844262393746]
r_0132	[0.007392092050560576, 0.007659110165678984, 0.005730237708571599, 0.0054022049550357075, 0.01055059610430048, 0.010946128290526654]
r_0133	[0.004633374783610636, 0.004746657329575239, 0.004953604474792321, 0.0046794139599021095, 0.00416405587956067, 0.004040534252612688]
r_0134	[0.002942411709296534, 0.0029981144943237578, 0.0030657883065288247, 0.0029721317817416977, 0.003852215600615836, 0.003957609038290529]
r_0135	[0.615822583755138, 0.6241494861945022, 0.2570726485667409, 0.08031076826103711, 0.42579809970289906, 0.7328426011920706]
r_0136	[0.5608897694381855, 0.131072720335525, 0.0751612488084394, 0.08031076826103711, 0.062036414313740865, 0.08782264245611346]
r_0137	[0.0013806194253814363, 0.001335767432641026, 0.0015961592641464968, 0.0012523876898720891, 0.001591373578265732, 0.0016357030372697167]
r_0138	[0.004598146386229083, 0.004561952100499382, 0.004427883516541726, 0.003981546792186895, 0.004293989329121022, 0.004538085538545721]
r_0139	[0.0013806194253814363, 0.001335767432641026, 0.0015961592641464968, 0.0012523876898720891, 0.001591373578265732, 0.0016357030372697167]
r_0140	[0.047318449610914366, 0.05353346516947903, 0.037500511071942494, 0.03813965226910422, 0.057176903300183816, 0.0347781470280309]
r_0141	[0.0011927346393465364, 0.0013111400687642449, 0.001273557767038182, 0.0011526923801984887, 0.0013574933690571013, 0.0014145691324105928]
r_0142	[0.0014393334210173426, 0.0015081589797784943, 0.001381091599407621, 0.001177616207616889, 0.00138348005896917, 0.0014145691324105928]
r_0143	[0.0014393334210173426, 0.0015081589797784943, 0.001381091599407621, 0.001177616207616889, 0.00138348005896917, 0.0014145691324105928]
r_0144	[0.007392092050560576, 0.007659110165678984, 0.009219113158780054, 0.009639255616163717, 0.01055059610430048, 0.010946128290526654]
r_0145	[0.007392092050560576, 0.007659110165678984, 0.009219113158780054, 0.009639255616163717, 0.01055059610430048, 0.010946128290526654]
r_0146	[0.02580564160991835, 0.02709599004775428, 0.02448891735524044, 0.02962816520572058, 0.030072785721894556, 0.02894574028737152]
r_0147	[0.0057254551024384795, 0.006125789706674991, 0.00622011405603237, 0.006997329909813309, 0.01055059610430048, 0.010946128290526654]
r_0148	[0.007392092050560576, 0.007659110165678984, 0.008131826631489066, 0.007726386499704031, 0.01055059610430048, 0.010946128290526654]
r_0149	[0.014955295216402887, 0.015287169068837616, 0.012277853279510762, 0.014150468378894127, 0.013935051286499045, 0.013411083471018083]
r_0150	[0.0057254551024384795, 0.006125789706674991, 0.00622011405603237, 0.006997329909813309, 0.01055059610430048, 0.010946128290526654]
r_0151	[0.015976918740467666, 0.013600194643278118, 0.018789624239660057, 0.01740302785699528, 0.013935051286499045, 0.01717035985362313]
r_0152	[0.011643825862537824, 0.01311996104768089, 0.015766728729719154, 0.014873259374027743, 0.01071270173740235, 0.01133795311296379]
r_0153	[0.005490599119894867, 0.005054499378035002, 0.00556296285821913, 0.005302509645362105, 0.004293989329121022, 0.004538085538545721]
r_0154	[0.615822583755138, 0.645021177080074, 0.8152449277857083, 0.818816236581941, 0.7148220649049427, 0.7328426011920706]
r_0155	[0.07601785067774525, 0.06955356537132522, 0.0751612488084394, 0.06706375398815755, 0.42579809970289906, 0.06645557889910046]
r_0156	[0.06860814442849394, 0.06955356537132522, 0.0751612488084394, 0.07459074986851436, 0.062036414313740865, 0.06645557889910046]
r_0157	[0.06860814442849394, 0.06955356537132522, 0.0751612488084394, 0.07459074986851436, 0.062036414313740865, 0.06645557889910046]
r_0158	[0.004574660787974723, 0.004722029965698459, 0.00556296285821913, 0.005240200076816097, 0.0037222821510554845, 0.004040534252612688]
r_0159	[0.0031420392944586204, 0.003022741858200554, 0.003412286210830358, 0.0036575370357477036, 0.002994654833517515, 0.0031559986331761982]
r_0160	[0.0005938518838602943, 0.0005353781066456325, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0004747500367593147]
r_0161	[0.007392092050560576, 0.007664999948973818, 0.00781412515217923, 0.007726386499704031, 0.01055059610430048, 0.010946128290526654]
r_0162	[0.007392092050560576, 0.008219115636201408, 0.008131826631489066, 0.007757506646074515, 0.01055059610430048, 0.010946128290526654]
r_0163	[0.002942411709296534, 0.0029981144943237578, 0.0030657883065288247, 0.0029721317817416977, 0.003852215600615836, 0.003957609038290529]
r_0164	[0.007392092050560576, 0.007664999948973818, 0.00781412515217923, 0.007726386499704031, 0.01055059610430048, 0.010946128290526654]
r_0165	[0.0005938518838602943, 0.0005353781066456325, 0.0005686137548385276, 0.0006168300907028871, 0.0005778926716949968, 0.0004747500367593147]
r_0166	[0.02580564160991835, 0.018057747504975553, 0.01834754070658578, 0.019484167446431774, 0.02900733143549975, 0.028254696834686857]
r_0167	[0.0008052222681495563, 0.0008555338370437902, 0.0006880957908045706, 0.0006417539181212861, 0.0009157196405519081, 0.0009446595845849536]
r_0168	[0.0008052222681495563, 0.0008555338370437902, 0.0006880957908045706, 0.0006417539181212861, 0.0009157196405519081, 0.0009446595845849536]
r_0169	[0.0018385885913414965, 0.0018036873462998636, 0.0015961592641464968, 0.0016387070148572937, 0.0027088012444847456, 0.0029348647283170756]
r_0170	[0.0018385885913414965, 0.0018036873462998636, 0.0015961592641464968, 0.0016387070148572937, 0.0027088012444847456, 0.0029348647283170756]
r_0171	[0.012395365006677421, 0.014117369284690533, 0.017069082921749076, 0.02092974943669897, 0.01055059610430048, 0.010946128290526654]
r_0172	[0.024396505714656624, 0.016715556173690978, 0.02025925328204249, 0.020555892025422892, 0.016351813448321564, 0.01717035985362313]
r_0173	[0.0032242388883488944, 0.003158192359522849, 0.0035198200431998017, 0.0036575370357477036, 0.0028907080738692424, 0.003073073418854023]
r_0174	[0.1280267080120308, 0.09142266449390711, 0.0751612488084394, 0.08031076826103711, 0.06744164581545145, 0.05788664008580941]
r_0175	[0.004234119613286478, 0.004463442644992257, 0.004344246091365498, 0.0043927899445904955, 0.00416405587956067, 0.0040958177288274765]
r_0176	[0.00318901049096734, 0.0031212513137076777, 0.003722939504342066, 0.0036699989494568953, 0.01055059610430048, 0.00959652361219818]
r_0177	[0.003001125704932448, 0.003022741858200554, 0.003268907767671105, 0.003183984314798094, 0.003254521732638219, 0.003266565585605759]
r_0178	[0.007604302962787473, 0.008687035549860245, 0.012935004477324003, 0.012505495769279727, 0.010998555326435119, 0.010946128290526654]
r_0179	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0180	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0181	[0.00318901049096734, 0.0033675249524754876, 0.004045541001450383, 0.003931699137350093, 0.0031245882830778673, 0.003515341228572268]
r_0182	[0.0155659207710163, 0.016715556173690978, 0.012146423039948116, 0.011383923535451722, 0.01338933079834557, 0.012333055684829857]
r_0183	[0.00871986887986969, 0.009869149015945749, 0.011286152380992611, 0.011633161809635724, 0.013961037976411109, 0.01567770599582411]
r_0184	[0.1280267080120308, 0.131072720335525, 0.0751612488084394, 0.08031076826103711, 0.18851363411578653, 0.4045969611668087]
r_0185	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0186	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0187	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0188	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0189	[0.5608897694381855, 0.56509306761798, 0.17637448147527404, 0.08031076826103711, 0.42579809970289906, 0.1725998532314798]
r_0190	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0191	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0192	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0193	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0194	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0195	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0196	[0.006218652665780091, 0.0061996717983053345, 0.007307400583323371, 0.0071593347880329035, 0.004449909468593454, 0.004842144657727018]
r_0197	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
r_0198	[0.1280267080120308, 0.12454646890817804, 0.08935571468120528, 0.08031076826103711, 0.08030505732192611, 0.05788664008580941]
r_0199	[0.1280267080120308, 0.12454646890817804, 0.08935571468120528, 0.08031076826103711, 0.08030505732192611, 0.05788664008580941]
r_0200	[0.000828707866403919, 0.0009171022467357427, 0.001010697287912887, 0.000978225588269688, 0.0006298660515191363, 0.0006406004654036581]
r_0201	[0.000828707866403919, 0.0009171022467357427, 0.001010697287912887, 0.000978225588269688, 0.0006298660515191363, 0.0006406004654036581]
r_0202	[0.000828707866403919, 0.0009171022467357427, 0.001010697287912887, 0.000978225588269688, 0.0006298660515191363, 0.0006406004654036581]
r_0203	[0.000828707866403919, 0.0009171022467357427, 0.001010697287912887, 0.000978225588269688, 0.0006298660515191363, 0.0006406004654036581]
r_0204	[0.0005938518838602943, 0.0005969465163375866, 0.0007597850123841957, 0.0006417539181212861, 0.000681839431343277, 0.0006406004654036581]
