reaction	linear_coefficient
r_0001	0.6241494861945022
r_0002	0.023468824583609375
r_0003	0.33764867147070915
r_0004	0.048213954572094216
r_0005	0.004703935967190071
r_0006	0.9896067639665275
r_0007	0.047318449610914366
r_0008	0.047318449610914366
r_0009	0.047318449610914366
r_0010	0.047318449610914366
r_0011	0.6981350642220472
r_0012	0.6981350642220472
r_0013	0.6981350642220472
r_0014	0.6981350642220472
r_0015	0.44599316414380347
r_0016	0.0038354448661343265
r_0017	0.00042197253222257564
r_0018	0.6241494861945022
r_0019	0.005933357169713864
r_0020	0.146147058386741
r_0021	0.5494793189201012
r_0022	0.5898036483479723
r_0023	0.3609322210794636
r_0024	0.21689334251386988
r_0025	0.011645623723344932
r_0026	0.26651172940805745
r_0027	0.2360916030511025
r_0028	0.0101217166362386
r_0029	0.1649396242602141
r_0030	0.1649396242602141
r_0031	0.023468824583609375
r_0032	0.2592513872114401
r_0033	0.007720120904946907
r_0034	0.02909362536552915
r_0035	0.013628000285927054
r_0036	0.013628000285927054
r_0037	0.01692158421065672
r_0038	0.01692158421065672
r_0039	0.02709599004775428
r_0040	0.014511863876460928
r_0041	0.014511863876460928
r_0042	0.017885355957838
r_0043	0.017885355957838
r_0044	0.05248355838208438
r_0045	0.010038036854858124
r_0046	0.017885355957838
r_0047	0.02264949352856859
r_0048	0.056907294315159535
r_0049	0.013628000285927054
r_0050	0.013628000285927054
r_0051	0.056907294315159535
r_0052	0.03278102937414818
r_0053	0.03278102937414818
r_0054	0.007578676730358678
r_0055	0.05248355838208438
r_0056	0.004648147874068116
r_0057	0.00661833698421061
r_0058	0.002874617048983169
r_0059	0.006374234224353311
r_0060	0.07369771428323674
r_0061	0.037587247059263106
r_0062	0.005825910021148501
r_0063	0.02123369535540952
r_0064	0.0012126306132571193
r_0065	0.014129768661810236
r_0066	0.02123369535540952
r_0067	0.004648147874068116
r_0068	0.009614331788745316
r_0069	0.002874617048983169
r_0070	0.047318449610914366
r_0071	0.06216160329533387
r_0072	0.03619580100022502
r_0073	0.005850833848566901
r_0074	0.016143919929025082
r_0075	0.0033324818023744277
r_0076	0.0031559986331761982
r_0077	0.016143919929025082
r_0078	0.016143919929025082
r_0079	0.025020613476122052
r_0080	0.5898036483479723
r_0081	0.2360916030511025
r_0082	0.016143919929025082
r_0083	0.007551034992251291
