reaction	linear_coefficient
r_0060	[0.005618030366663165, 0.005801118358405515, 0.007185292122057534, 0.007031050798098564, 0.003798315096289574, 0.0032968453876947934]
r_0061	[0.002421688452059051, 0.0027654236856073946, 0.0025928555205043547, 0.00254616727159235, 0.0031772241260205752, 0.002971483049779387]
r_0062	[0.04129929984495415, 0.040791493797499676, 0.03261890687523754, 0.03974316178309795, 0.029884135847586982, 0.02994697870240184]
r_0063	[0.0031114253915262534, 0.0031559808949732314, 0.007093074519616727, 0.007503143800888674, 0.007016695578592493, 0.005515224964390731]
r_0064	[0.08746120623271052, 0.08272313600305022, 0.05943578566503014, 0.05606971146292299, 0.09970040718736844, 0.10383380780355447]
r_0065	[0.012095630718949209, 0.011623971298041661, 0.023766017040918238, 0.026485216621408385, 0.014228629500707626, 0.014389888854167603]
r_0066	[0.0031114253915262534, 0.0031559808949732314, 0.007093074519616727, 0.007503143800888674, 0.007016695578592493, 0.005515224964390731]
r_0067	[0.01700710129396305, 0.015795832398085838, 0.03232381054742712, 0.032288026447370444, 0.020483077070333637, 0.023558045521517634]
r_0068	[0.008242395307074948, 0.008410750620986337, 0.009029644170874077, 0.010079984774451458, 0.008258877519130433, 0.008206858850781788]
r_0069	[0.04772562937852669, 0.0451763861026524, 0.048185238167249275, 0.04597872352828393, 0.03843825239265507, 0.04097971979716957]
r_0070	[0.0035656424004436907, 0.004025858315833518, 0.004898295581525017, 0.0040214579053114916, 0.006056827715449493, 0.0055448033587466574]
r_0071	[0.0035656424004436907, 0.003457775102210465, 0.004732303897131527, 0.003844423029265201, 0.003995934950466063, 0.003710942908678033]
r_0072	[0.0030946025393441276, 0.0029962074911417543, 0.006797978191806057, 0.0064999461699596596, 0.0042500176201215574, 0.003917991669169653]
r_0073	[0.045017150177204354, 0.04265551684220013, 0.050675113433151626, 0.05178153335424606, 0.04645597219067304, 0.0433459913456453]
r_0074	[0.03253459385806622, 0.0296251081297217, 0.041416466148092565, 0.04493618481378916, 0.0347681693865203, 0.03450205143321742]
r_0075	[0.029725177543650973, 0.028719725508009972, 0.03232381054742712, 0.032288026447370444, 0.029291276285057267, 0.02994697870240184]
r_0076	[0.010934051656215266, 0.011091393285270059, 0.007388170847427365, 0.00773919030228376, 0.008202414703651456, 0.008295594033849623]
r_0077	[0.03253459385806622, 0.0296251081297217, 0.041416466148092565, 0.04493618481378916, 0.0347681693865203, 0.03450205143321742]
r_0078	[0.03253459385806622, 0.0296251081297217, 0.041416466148092565, 0.04493618481378916, 0.0347681693865203, 0.03450205143321742]
r_0079	[0.00553391610575252, 0.005801118358405515, 0.006631986507412567, 0.006932698089183948, 0.0038830093195080535, 0.0032081102046269605]
r_0080	[0.0013954944689493108, 0.0013984734528269562, 0.0016337924551197572, 0.0015823107242291738, 0.0013421826229531291, 0.0012263577827785871]
r_0081	[0.0013450259124029302, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0014268768461716279, 0.001285514571490478]
r_0082	[0.03253459385806622, 0.0296251081297217, 0.041416466148092565, 0.04493618481378916, 0.0347681693865203, 0.03450205143321742]
r_0083	[0.034334639041553594, 0.03315787561443982, 0.04967916332679056, 0.04493618481378916, 0.029291276285057267, 0.024031299831212754]
r_0084	[0.0013450259124029302, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0014268768461716279, 0.001285514571490478]
r_0085	[0.018992197851454017, 0.019097816077269746, 0.03542232198943887, 0.032661766741246004, 0.019184432314316664, 0.020984725212550334]
r_0086	[0.010934051656215266, 0.011073640684844318, 0.01267992033561371, 0.013405474225061324, 0.014228629500707626, 0.014389888854167603]
r_0087	[0.04772562937852669, 0.056218503567450305, 0.048185238167249275, 0.04218230896418008, 0.07979726473102143, 0.10383380780355447]
r_0088	[0.019463237712553573, 0.021032849523673222, 0.03023969273226428, 0.031442193150704775, 0.01509087819208928, 0.019949481410092236]
r_0089	[0.010732177430029724, 0.011375434892081572, 0.012257260256303037, 0.012106050578092428, 0.008484728781046454, 0.008650534766120982]
r_0090	[0.018992197851454017, 0.017198287831717715, 0.028948646298092698, 0.030183278476597738, 0.009557522275147409, 0.008828005132256646]
r_0091	[0.03253459385806622, 0.0296251081297217, 0.041416466148092565, 0.04493618481378916, 0.0347681693865203, 0.03450205143321742]
r_0092	[0.001479608729859946, 0.0014339786536783975, 0.0019104452624422372, 0.001680663433143784, 0.002132662039659109, 0.0023503367683045248]
r_0093	[0.003918922296268349, 0.004984498738822403, 0.010726448055785284, 0.01104384132181465, 0.004278249027861059, 0.003917991669169653]
r_0094	[0.0029263740175228567, 0.0028719392881617145, 0.0065582124254599155, 0.0056344423315111145, 0.0025843645634910954, 0.002439071951372361]
r_0095	[0.0003861233380216994, 0.00042208042941235894, 0.00034274602094817863, 0.00018570225764171256, 0.0002129263133731588, 0.00022069237467643087]
r_0096	[0.001479608729859946, 0.0015049890553812766, 0.0019104452624422372, 0.0017200045167096276, 0.0025843645634910954, 0.002439071951372361]
r_0097	[0.001479608729859946, 0.001575999457084156, 0.0017260100575605824, 0.0016019812660120936, 0.0019068107777431144, 0.001877082458609392]
r_0098	[0.001479608729859946, 0.0015049890553812766, 0.0019104452624422372, 0.0017200045167096276, 0.0025843645634910954, 0.002439071951372361]
r_0099	[0.012095630718949209, 0.013931809353385229, 0.01267992033561371, 0.01694500385669124, 0.014228629500707626, 0.014389888854167603]
r_0100	[0.012095630718949209, 0.013931809353385229, 0.01267992033561371, 0.01694500385669124, 0.014228629500707626, 0.014389888854167603]
r_0101	[0.06295031060335156, 0.08272313600305022, 0.07046501091695297, 0.14287581235095762, 0.06000704790563255, 0.10383380780355447]
r_0102	[0.005247927618656365, 0.004948993537970952, 0.00257441200001619, 0.002664190522289881, 0.0031489927182810724, 0.002941904655423433]
r_0103	[0.007838646854703897, 0.007629636202254674, 0.006392220741066425, 0.005654112873294026, 0.005633356599357012, 0.005515224964390731]
r_0104	[0.007838646854703897, 0.007629636202254674, 0.006392220741066425, 0.005654112873294026, 0.005633356599357012, 0.005515224964390731]
r_0105	[0.001479608729859946, 0.0015049890553812766, 0.0019104452624422372, 0.0017200045167096276, 0.0025843645634910954, 0.002439071951372361]
r_0106	[0.001479608729859946, 0.001575999457084156, 0.0015969054141434249, 0.0014839580153145633, 0.002104430631919609, 0.0023503367683045248]
r_0107	[0.001479608729859946, 0.001575999457084156, 0.0015969054141434249, 0.0014839580153145633, 0.002104430631919609, 0.0023503367683045248]
r_0108	[0.0013450259124029302, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0014268768461716279, 0.001285514571490478]
r_0109	[0.001479608729859946, 0.001575999457084156, 0.0015969054141434249, 0.0014839580153145633, 0.002104430631919609, 0.0023503367683045248]
r_0110	[0.0029263740175228567, 0.002854186687735992, 0.0030908305736848207, 0.0037657408621335265, 0.003572463834373581, 0.0032081102046269605]
r_0111	[0.004003036557178994, 0.003422269901359046, 0.0065582124254599155, 0.005536089622596499, 0.005915670676752008, 0.005515224964390731]
r_0112	[0.0022366370780556545, 0.002321608674964396, 0.0019104452624422372, 0.0018773688509730016, 0.002245587670617105, 0.002439071951372361]
r_0113	[0.008023698228707295, 0.007753904405234704, 0.00914030529380307, 0.0076605081351520535, 0.008484728781046454, 0.008206858850781788]
r_0114	[0.1045868697541157, 0.26534413658243144, 0.411762357550453, 0.7058663887199677, 0.09399766282398975, 0.05612385770741398]
r_0115	[0.001479608729859946, 0.0014339786536783975, 0.0019104452624422372, 0.001680663433143784, 0.002132662039659109, 0.0023503367683045248]
r_0116	[0.012095630718949209, 0.012391315097152536, 0.01267992033561371, 0.013405474225061324, 0.009585753682886911, 0.00924210265323989]
r_0117	[0.0013450259124029302, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0014268768461716279, 0.001285514571490478]
r_0118	[0.0439741333419124, 0.04183889722261704, 0.050822661597057, 0.05178153335424606, 0.03061815244881394, 0.024031299831212754]
r_0119	[0.04772562937852669, 0.0451763861026524, 0.0919885993266419, 0.07595662920545711, 0.07804691745117252, 0.052633607173412346]
r_0120	[0.08746120623271052, 0.08272313600305022, 0.25792495315866604, 0.16008753641101459, 0.09970040718736844, 0.10383380780355447]
r_0121	[0.007014327097779686, 0.0062981911703256675, 0.009527619224054545, 0.010079984774451458, 0.007891869218516957, 0.007940653301578261]
r_0122	[0.020136151799838665, 0.019861177895575698, 0.03261890687523754, 0.033527270579694325, 0.029291276285057267, 0.02994697870240184]
r_0123	[0.006475995827951627, 0.0062981911703256675, 0.0065582124254599155, 0.005772136123991553, 0.005294579706483038, 0.004302510795796939]
r_0124	[0.0023207513389662897, 0.0023748664762415534, 0.0017444535780487475, 0.001680663433143784, 0.0023020504860961043, 0.002439071951372361]
r_0125	[0.012095630718949209, 0.015263254385314234, 0.012257260256303037, 0.012420779246619188, 0.014554481445038788, 0.014389888854167603]
r_0126	[0.012095630718949209, 0.015263254385314234, 0.012257260256303037, 0.012420779246619188, 0.014554481445038788, 0.014389888854167603]
r_0127	[0.012095630718949209, 0.015263254385314234, 0.012257260256303037, 0.012420779246619188, 0.014554481445038788, 0.014389888854167603]
r_0128	[0.007014327097779686, 0.00675975878139437, 0.01267992033561371, 0.013405474225061324, 0.0054075053374410195, 0.005130705837763419]
r_0129	[0.06295031060335156, 0.055668172954252866, 0.05943578566503014, 0.05606971146292299, 0.03976512855641173, 0.038495134671270186]
r_0130	[0.015442576041025264, 0.015618306393828649, 0.011630180559705387, 0.012106050578092428, 0.015994283239753247, 0.020570627691567096]
r_0131	[0.04320028214153445, 0.04183889722261704, 0.05454825273566639, 0.05606971146292299, 0.09970040718736844, 0.05612385770741398]
r_0132	[0.007838646854703897, 0.0070615529886316215, 0.009988707236258674, 0.0076998492187179066, 0.008484728781046454, 0.008206858850781788]
r_0133	[0.0023207513389662897, 0.0023748664762415534, 0.0017444535780487475, 0.001680663433143784, 0.0023020504860961043, 0.002439071951372361]
r_0134	[0.002219814225873529, 0.0016115046579355972, 0.0011727044429156199, 0.0011692293467878124, 0.0024996703402725994, 0.0024686503457283086]
r_0135	[0.42280794163122654, 0.71579861978465, 0.6883045037500065, 0.7058663887199677, 0.4780577337121377, 0.4810766494192868]
r_0136	[0.1045868697541157, 0.26534413658243144, 0.2206321547315956, 0.07493376103274532, 0.4780577337121377, 0.13344178055385603]
r_0137	[0.006425527271405236, 0.0062981911703256675, 0.009158748814291226, 0.010079984774451458, 0.005633356599357012, 0.005515224964390731]
r_0138	[0.007014327097779686, 0.006351448971602828, 0.007259066204010185, 0.007503143800888674, 0.005322811114222512, 0.004302510795796939]
r_0139	[0.006425527271405236, 0.0062981911703256675, 0.009158748814291226, 0.010079984774451458, 0.005633356599357012, 0.005515224964390731]
r_0140	[0.17478863191013114, 0.26534413658243144, 0.6883045037500065, 0.41403423082853863, 0.4780577337121377, 0.4810766494192868]
r_0141	[0.006475995827951627, 0.0062981911703256675, 0.006576655945948071, 0.005772136123991553, 0.007778943587558948, 0.007171615048323691]
r_0142	[0.0064928186801337705, 0.006457964574157149, 0.00285106480733867, 0.0029395781072507907, 0.0047017201439535404, 0.0042433540070850595]
r_0143	[0.0064928186801337705, 0.006457964574157149, 0.00285106480733867, 0.0029395781072507907, 0.0047017201439535404, 0.0042433540070850595]
r_0144	[0.0072330241761473365, 0.006369201572028537, 0.00703774395815223, 0.006598298878874275, 0.007411935286945472, 0.007526555780595022]
r_0145	[0.0072330241761473365, 0.006369201572028537, 0.00703774395815223, 0.006598298878874275, 0.007411935286945472, 0.007526555780595022]
r_0146	[0.0362019756337698, 0.03999262677834211, 0.046303999077456325, 0.04493618481378916, 0.03355421885372174, 0.02994697870240184]
r_0147	[0.011758371413139478, 0.012050033708258943, 0.01267992033561371, 0.01649258139568404, 0.014228629500707626, 0.014389888854167603]
r_0148	[0.012095630718949209, 0.012391315097152536, 0.01267992033561371, 0.01979723241521493, 0.014228629500707626, 0.014389888854167603]
r_0149	[0.01667064425032053, 0.017003009227034783, 0.019837547176939006, 0.026740933664586377, 0.019579672022669643, 0.020984725212550334]
r_0150	[0.011758371413139478, 0.012050033708258943, 0.01267992033561371, 0.01649258139568404, 0.014228629500707626, 0.014389888854167603]
r_0151	[0.01734355833760559, 0.017003009227034783, 0.026089900622427064, 0.02973085601559051, 0.01509087819208928, 0.014389888854167603]
r_0152	[0.01535846178011462, 0.012391315097152536, 0.03232381054742712, 0.032288026447370444, 0.029291276285057267, 0.02994697870240184]
r_0153	[0.01002561763838041, 0.009404896244826672, 0.01267992033561371, 0.013405474225061324, 0.014228629500707626, 0.014389888854167603]
r_0154	[0.42280794163122654, 0.4174484170299994, 0.25792495315866604, 0.22850168073201702, 0.4780577337121377, 0.25104547651309633]
r_0155	[0.08783130898071712, 0.4174484170299994, 0.07046501091695297, 0.16008753641101459, 0.4780577337121377, 0.4097039838383887]
r_0156	[0.05389961612936742, 0.050573176632071136, 0.05454825273566639, 0.05697455638493757, 0.04645597219067304, 0.0437009320779168]
r_0157	[0.05389961612936742, 0.050573176632071136, 0.05454825273566639, 0.05697455638493757, 0.04645597219067304, 0.0437009320779168]
r_0158	[0.008023698228707295, 0.007895925208640476, 0.010117811879675821, 0.010965159154682944, 0.007891869218516957, 0.00737866380881531]
r_0159	[0.0031114253915262534, 0.0031559808949732314, 0.007093074519616727, 0.007503143800888674, 0.007016695578592493, 0.005515224964390731]
r_0160	[0.0013954944689493108, 0.0013984734528269562, 0.0016337924551197572, 0.0015823107242291738, 0.0013421826229531291, 0.0012263577827785871]
r_0161	[0.038288009304353395, 0.03864342914598743, 0.019265798041805855, 0.020977464922190235, 0.03490932642521781, 0.0314850552089112]
r_0162	[0.02228947687915089, 0.021955984745810654, 0.01267992033561371, 0.013405474225061324, 0.014228629500707626, 0.01586766298897172]
r_0163	[0.002219814225873529, 0.0016115046579355972, 0.0011727044429156199, 0.0011692293467878124, 0.0024996703402725994, 0.0024686503457283086]
r_0164	[0.038288009304353395, 0.03864342914598743, 0.019265798041805855, 0.020977464922190235, 0.03490932642521781, 0.0314850552089112]
r_0165	[0.0013954944689493108, 0.0013984734528269562, 0.0016337924551197572, 0.0015823107242291738, 0.0013421826229531291, 0.0012263577827785871]
r_0166	[0.036218798485952004, 0.0451763861026524, 0.03232381054742712, 0.03171758073566578, 0.039002880547445114, 0.03450205143321742]
r_0167	[0.008242395307074948, 0.008499513623114949, 0.007369727326939178, 0.007522814342671616, 0.005492199560659526, 0.005189862626475325]
r_0168	[0.008242395307074948, 0.008499513623114949, 0.007369727326939178, 0.007522814342671616, 0.005492199560659526, 0.005189862626475325]
r_0169	[0.008023698228707295, 0.008055698612471957, 0.00888209600696874, 0.007621167051586233, 0.007411935286945472, 0.00702372307654395]
r_0170	[0.008023698228707295, 0.008055698612471957, 0.00888209600696874, 0.007621167051586233, 0.007411935286945472, 0.00702372307654395]
r_0171	[0.0029263740175228567, 0.002907444489013153, 0.004492538130785386, 0.004729597409496687, 0.003826546504029077, 0.0037996780917458656]
r_0172	[0.045017150177204354, 0.045265149104780945, 0.048185238167249275, 0.04493618481378916, 0.06000704790563255, 0.0437009320779168]
r_0173	[0.007872292559068149, 0.007753904405234704, 0.0065582124254599155, 0.0064999461699596596, 0.005266348298743535, 0.005515224964390731]
r_0174	[0.045017150177204354, 0.047075914348204524, 0.048185238167249275, 0.03980217340844656, 0.03776069860690717, 0.03450205143321742]
r_0175	[0.01687251847650604, 0.016559194216391793, 0.03232381054742712, 0.03327155353651661, 0.014228629500707626, 0.01586766298897172]
r_0176	[0.011977068491507129, 0.01171273430017024, 0.023636912397501056, 0.02697698016598144, 0.029291276285057267, 0.024031299831212754]
r_0177	[0.010732177430029724, 0.009635680050361023, 0.011021544383595955, 0.011142194030729266, 0.008484728781046454, 0.008620956371765028]
r_0178	[0.05389961612936742, 0.045265149104780945, 0.06884198111399457, 0.060141513611987836, 0.03355421885372174, 0.03450205143321742]
r_0179	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0180	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0181	[0.003044133982797747, 0.002942949689864594, 0.003902345475164109, 0.0029789191908166346, 0.0023585133015751013, 0.002439071951372361]
r_0182	[0.017966003868344294, 0.019097816077269746, 0.01267992033561371, 0.013405474225061324, 0.029291276285057267, 0.02338057515538194]
r_0183	[0.020136151799838665, 0.02229328415389936, 0.03167828733034122, 0.03171758073566578, 0.023136829397846566, 0.024918651661891143]
r_0184	[0.42280794163122654, 0.4174484170299994, 0.25792495315866604, 0.2691803611390999, 0.9609841945040116, 0.917624171718689]
r_0185	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0186	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0187	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0188	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0189	[0.07435620438283365, 0.08272313600305022, 0.02679075440097733, 0.022551108264824, 0.04645597219067304, 0.04136423892379704]
r_0190	[0.0017655972169561035, 0.0016115046579355972, 0.0019288887829304014, 0.0019363804763217684, 0.0014833396616506247, 0.0013446713602023683]
r_0191	[0.0017655972169561035, 0.0016115046579355972, 0.0019288887829304014, 0.0019363804763217684, 0.0014833396616506247, 0.0013446713602023683]
r_0192	[0.0017655972169561035, 0.0016115046579355972, 0.0019288887829304014, 0.0019363804763217684, 0.0014833396616506247, 0.0013446713602023683]
r_0193	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0194	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0195	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0196	[0.012095630718949209, 0.012391315097152536, 0.01267992033561371, 0.013405474225061324, 0.009585753682886911, 0.00924210265323989]
r_0197	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0198	[0.08746120623271052, 0.08272313600305022, 0.411762357550453, 0.41403423082853863, 0.2496374136918492, 0.166185063105888]
r_0199	[0.08746120623271052, 0.08272313600305022, 0.411762357550453, 0.41403423082853863, 0.2496374136918492, 0.166185063105888]
r_0200	[0.0013113802080386785, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0009751743223396387, 0.0010193090222869673]
r_0201	[0.0013113802080386785, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0009751743223396387, 0.0010193090222869673]
r_0202	[0.0013113802080386785, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0009751743223396387, 0.0010193090222869673]
r_0203	[0.0013113802080386785, 0.0013984734528269562, 0.0017260100575605824, 0.0016019812660120936, 0.0009751743223396387, 0.0010193090222869673]
r_0204	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0205	[0.0017655972169561035, 0.0016115046579355972, 0.00690863931473505, 0.007090062423447327, 0.0019068107777431144, 0.0019658176416772304]
r_0206	[0.0017655972169561035, 0.0016115046579355972, 0.0019288887829304014, 0.0019363804763217684, 0.0014833396616506247, 0.0013446713602023683]
