reaction	linear_coefficient
r_0001	1.0
r_0002	0.0362019756337698
r_0003	0.10647594504484849
r_0004	0.03317386224098684
r_0005	0.00919481039421997
r_0006	0.7403312759491498
r_0007	0.052666707734477666
r_0008	0.052666707734477666
r_0009	0.052666707734477666
r_0010	0.052666707734477666
r_0011	0.2691803611390999
r_0012	0.2691803611390999
r_0013	0.2691803611390999
r_0014	0.2691803611390999
r_0015	0.13976786674925595
r_0016	0.0027654236856073946
r_0017	0.0014551082539111249
r_0018	1.0
r_0019	0.00917411243929229
r_0020	0.0705669007569365
r_0021	0.4669679286093121
r_0022	0.17733611777807962
r_0023	0.3161771008848877
r_0024	0.09361162912960061
r_0025	0.011319228906775558
r_0026	0.1519095529424385
r_0027	0.17611956684276264
r_0028	0.0066983607386285424
r_0029	0.10842248005164037
r_0030	0.10842248005164037
r_0031	0.0362019756337698
r_0032	0.11258901253291441
r_0033	0.011999050969468706
r_0034	0.033527270579694325
r_0035	0.02082588873930587
r_0036	0.02082588873930587
r_0037	0.031080821364630737
r_0038	0.031080821364630737
r_0039	0.13066040590376307
r_0040	0.03789413085550315
r_0041	0.03789413085550315
r_0042	0.01106351186359756
r_0043	0.01106351186359756
r_0044	0.05601069983757438
r_0045	0.012209807112090425
r_0046	0.01106351186359756
r_0047	0.02007731294328515
r_0048	0.04550663052549383
r_0049	0.02082588873930587
r_0050	0.02082588873930587
r_0051	0.04550663052549383
r_0052	0.04045815723584802
r_0053	0.04045815723584802
r_0054	0.008975897104036361
r_0055	0.05601069983757438
r_0056	0.01125116668910154
r_0057	0.008623781826094978
r_0058	0.005654112873294026
r_0059	0.008646143759445998
r_0060	0.0433459913456453
r_0061	0.07048821858980492
r_0062	0.007388170847427365
r_0063	0.054051021799006296
r_0064	0.003234636233994622
r_0065	0.015209996584037077
r_0066	0.054051021799006296
r_0067	0.01125116668910154
r_0068	0.031106538195208012
r_0069	0.005654112873294026
r_0070	0.052666707734477666
r_0071	0.05347319994757738
r_0072	0.056182998366598645
r_0073	0.004984498738822403
r_0074	0.006631986507412567
r_0075	0.008604694140732304
r_0076	0.03261890687523754
r_0077	0.006631986507412567
r_0078	0.006631986507412567
r_0079	0.04449954872552718
r_0080	0.17733611777807962
r_0081	0.17611956684276264
r_0082	0.006631986507412567
r_0083	0.006964566287832072
r_0084	0.17611956684276264
r_0085	0.008872318232055068
r_0086	0.01620414220787741
r_0087	0.006696651587788893
r_0088	0.010020973149102694
r_0089	0.019541515372036928
r_0090	0.01495073276393741
r_0091	0.006631986507412567
r_0092	0.1519095529424385
r_0093	0.04577417852540009
r_0094	0.06839889136513126
r_0095	1.0
r_0096	0.1205349336227719
r_0097	0.11258901253291441
r_0098	0.1205349336227719
r_0099	0.012884339952900654
r_0100	0.012884339952900654
r_0101	0.002612595971230595
r_0102	0.07015381937949532
r_0103	0.046303999077456325
r_0104	0.046303999077456325
r_0105	0.1205349336227719
r_0106	0.16008753641101459
r_0107	0.16008753641101459
r_0108	0.17611956684276264
r_0109	0.16008753641101459
r_0110	0.062112366908789296
r_0111	0.047803770965659055
r_0112	0.08809729860643445
r_0113	0.03327155353651661
r_0114	0.0028235910779996582
r_0115	0.1519095529424385
r_0116	0.014389888854167603
r_0117	0.17611956684276264
r_0118	0.006934987893476117
r_0119	0.004576188929030831
r_0120	0.0021440826707071936
r_0121	0.031383181525355866
r_0122	0.008499513623114949
r_0123	0.04546728944192818
r_0124	0.09409116066229291
r_0125	0.017864090484705285
r_0126	0.017864090484705285
r_0127	0.017864090484705285
r_0128	0.03311186689848824
r_0129	0.0038830093195080535
r_0130	0.019837547176939006
r_0131	0.005247927618656365
r_0132	0.03283880161729214
r_0133	0.09409116066229291
r_0134	0.30220720079262575
r_0135	0.0009581003122140114
r_0136	0.0018970393927559247
r_0137	0.03317386224098684
r_0138	0.03789413085550315
r_0139	0.03317386224098684
r_0140	0.001361848764585059
r_0141	0.04550663052549383
r_0142	0.06124325067287042
r_0143	0.06124325067287042
r_0144	0.04259539034162158
r_0145	0.04259539034162158
r_0146	0.006440934544610897
r_0147	0.014365913501369119
r_0148	0.012995001075829645
r_0149	0.011630180559705387
r_0150	0.014365913501369119
r_0151	0.010473395610109893
r_0152	0.013168447535079278
r_0153	0.01771311324406361
r_0154	0.0014124702092617708
r_0155	0.00202110638537123
r_0156	0.0034595382034155716
r_0157	0.0034595382034155716
r_0158	0.02644587553784256
r_0159	0.054051021799006296
r_0160	0.17733611777807962
r_0161	0.011999050969468706
r_0162	0.015410701597623318
r_0163	0.30220720079262575
r_0164	0.011999050969468706
r_0165	0.17733611777807962
r_0166	0.009057116601739534
r_0167	0.033704305455740775
r_0168	0.033704305455740775
r_0169	0.033527270579694325
r_0170	0.033527270579694325
r_0171	0.05886235752309476
r_0172	0.006401593461045042
r_0173	0.04477318687693855
r_0174	0.007070391881664416
r_0175	0.01093161988143858
r_0176	0.014943707577651275
r_0177	0.022733179893580955
r_0178	0.005322811114222512
r_0179	0.01104384132181465
r_0180	0.01104384132181465
r_0181	0.07940205406554328
r_0182	0.014977949678399029
r_0183	0.009037446059956591
r_0184	0.0011727044429156199
r_0185	0.01104384132181465
r_0186	0.01104384132181465
r_0187	0.01104384132181465
r_0188	0.01104384132181465
r_0189	0.01104384132181465
r_0190	0.1389985267607515
r_0191	0.1389985267607515
r_0192	0.1389985267607515
r_0193	0.10383380780355447
r_0194	0.10383380780355447
r_0195	0.10383380780355447
r_0196	0.014389888854167603
r_0197	0.10383380780355447
r_0198	0.0017992429213203555
r_0199	0.0017992429213203555
r_0200	0.28114366472913166
r_0201	0.28114366472913166
r_0202	0.28114366472913166
r_0203	0.28114366472913166
r_0204	0.10383380780355447
r_0205	0.10383380780355447
r_0206	0.1389985267607515
r_0207	0.1389985267607515
r_0208	0.012257260256303037
r_0209	0.012257260256303037
r_0210	0.1389985267607515
r_0211	0.1389985267607515
r_0212	0.1389985267607515
r_0213	0.1389985267607515
r_0214	0.1389985267607515
r_0215	0.1389985267607515
r_0216	0.1389985267607515
r_0217	0.1389985267607515
r_0218	0.1389985267607515
r_0219	0.1389985267607515
r_0220	0.1389985267607515
r_0221	0.1389985267607515
r_0222	0.1389985267607515
r_0223	0.1389985267607515
r_0224	0.1389985267607515
r_0225	0.1389985267607515
r_0226	0.1389985267607515
r_0227	0.012257260256303037
r_0228	0.012257260256303037
r_0229	0.1389985267607515
r_0230	0.1389985267607515
r_0231	0.1389985267607515
r_0232	0.1389985267607515
r_0233	0.1389985267607515
r_0234	0.1389985267607515
r_0235	0.1389985267607515
r_0236	0.012257260256303037
r_0237	0.012257260256303037
r_0238	0.1389985267607515
r_0239	0.1389985267607515
r_0240	0.1389985267607515
r_0241	0.012257260256303037
r_0242	0.012257260256303037
r_0243	0.1389985267607515
r_0244	0.1389985267607515
r_0245	0.1389985267607515
r_0246	0.012257260256303037
r_0247	0.012257260256303037
r_0248	0.1389985267607515
r_0249	0.1389985267607515
r_0250	0.1389985267607515
r_0251	0.1389985267607515
r_0252	0.1389985267607515
r_0253	0.012257260256303037
r_0254	0.012257260256303037
r_0255	0.1389985267607515
r_0256	0.1389985267607515
r_0257	0.1389985267607515
r_0258	0.012257260256303037
r_0259	0.012257260256303037
r_0260	0.1389985267607515
r_0261	0.1389985267607515
r_0262	0.014389888854167603
r_0263	0.10383380780355447
r_0264	0.10383380780355447
r_0265	0.0008340172836421431
r_0266	0.10383380780355447
r_0267	0.014389888854167603
r_0268	0.10383380780355447
r_0269	0.10383380780355447
r_0270	0.10383380780355447
r_0271	0.10383380780355447
r_0272	0.0010256688438868378
r_0273	0.012257260256303037
r_0274	0.012257260256303037
r_0275	0.010512736693675747
r_0276	0.0010256688438868378
r_0277	0.0010256688438868378
r_0278	0.0011727044429156199
r_0279	0.0011727044429156199
r_0280	0.009037446059956591
r_0281	0.009037446059956591
r_0282	0.0011727044429156199
r_0283	0.0011727044429156199
r_0284	0.009037446059956591
r_0285	0.0011727044429156199
r_0286	0.0011727044429156199
r_0287	0.009037446059956591
r_0288	0.009037446059956591
r_0289	0.009037446059956591
r_0290	0.009037446059956591
r_0291	0.0011727044429156199
r_0292	0.0011727044429156199
r_0293	0.009037446059956591
r_0294	0.009037446059956591
r_0295	0.0011727044429156199
r_0296	0.0011727044429156199
r_0297	0.009037446059956591
r_0298	0.009037446059956591
r_0299	0.0011727044429156199
r_0300	0.0011727044429156199
r_0301	0.012257260256303037
r_0302	0.012257260256303037
r_0303	0.012257260256303037
r_0304	0.012257260256303037
r_0305	0.012257260256303037
r_0306	0.012257260256303037
r_0307	0.012257260256303037
r_0308	0.012257260256303037
r_0309	0.012257260256303037
r_0310	0.012257260256303037
r_0311	0.010345251829840816
r_0312	0.011977068491507129
r_0313	0.004524544974824908
r_0314	0.007019300437664042
r_0315	0.004524544974824908
r_0316	0.012111206905766609
r_0317	0.014267603989513038
r_0318	0.011837002503150302
r_0319	0.005160284232119371
r_0320	0.023055212817466565
r_0321	0.007203735642545689
r_0322	0.006367373200583992
r_0323	0.004160554761998405
r_0324	0.0013202526068209451
r_0325	0.009520932072916604
r_0326	0.005550738957934662
r_0327	0.01687251847650604
r_0328	0.014389888854167603
r_0329	0.011977068491507129
r_0330	0.014368162883128451
r_0331	0.009037446059956591
r_0332	0.0011727044429156199
r_0333	0.001614191547316962
r_0334	0.001614191547316962
r_0335	0.005850818291123228
r_0336	0.056182998366598645
r_0337	0.019266127787076023
r_0338	0.019266127787076023
r_0339	0.019266127787076023
r_0340	0.017198287831717715
r_0341	0.11924812260815029
r_0342	0.019506125887061316
r_0343	0.08347077616653324
r_0344	0.023143948000534396
r_0345	0.2691803611390999
r_0346	0.016754472821074725
r_0347	0.005968841541820787
r_0348	0.018941729294907655
r_0349	0.01823296089446861
r_0350	0.007522814342671616
r_0351	0.01823296089446861
r_0352	0.007522814342671616
r_0353	0.0072330241761473365
r_0354	0.0072330241761473365
r_0355	0.049086669129985896
r_0356	0.041416466148092565
r_0357	0.019506125887061316
r_0358	0.0059963969630884165
r_0359	0.04175351685387179
r_0360	0.014304491030489381
r_0361	0.018941729294907655
r_0362	0.006381922919262132
r_0363	0.0065582124254599155
r_0364	0.0059963969630884165
r_0365	0.04175351685387179
r_0366	0.008357492819709177
r_0367	0.008357492819709177
r_0368	0.005555760164379409
r_0369	0.00854568251538354
r_0370	0.0005818538332438398
r_0371	0.008650534766120982
