reaction	linear_coefficient
r_0001_EXP_1	0.004157463976493801
r_0001_EXP_2	0.012405494909846233
r_0001_EXP_3	0.39337306842932973
r_0002	0.012489572697138292
r_0003	0.18102598655661062
r_0004_EXP_1	0.0023750148859018414
r_0004_EXP_2	0.02067034140065708
r_0005	0.6092064446664437
r_0006	0.4396788438385419
r_0006_REV	0.4396788438385419
r_0007_EXP_1	0.0013324503234801246
r_0007_EXP_2	0.0017103521887013953
r_0007_EXP_3	0.13911072035900116
r_0007_EXP_4	0.36808816627023483
r_0007_EXP_5	0.002669287141424097
r_0008_EXP_1	0.0013324503234801246
r_0008_EXP_2	0.0017103521887013953
r_0008_EXP_3	0.13911072035900116
r_0008_EXP_4	0.36808816627023483
r_0008_EXP_5	0.002669287141424097
r_0009_EXP_1	0.0013324503234801246
r_0009_EXP_2	0.0017103521887013953
r_0009_EXP_3	0.13911072035900116
r_0009_EXP_4	0.36808816627023483
r_0009_EXP_5	0.002669287141424097
r_0010_EXP_1	0.0013324503234801246
r_0010_EXP_2	0.0017103521887013953
r_0010_EXP_3	0.13911072035900116
r_0010_EXP_4	0.36808816627023483
r_0010_EXP_5	0.002669287141424097
r_0011_EXP_1	0.9896893418920334
r_0011_EXP_2	0.10786025604590024
r_0011_EXP_3	0.0071481724008578594
r_0011_EXP_4	0.010505336917045341
r_0011_EXP_5	0.0028458504947374516
r_0011_EXP_6	0.041042389261526514
r_0012_EXP_1	0.9896893418920334
r_0012_EXP_2	0.10786025604590024
r_0012_EXP_3	0.0071481724008578594
r_0012_EXP_4	0.010505336917045341
r_0012_EXP_5	0.0028458504947374516
r_0012_EXP_6	0.041042389261526514
r_0013_EXP_1	0.9896893418920334
r_0013_EXP_2	0.10786025604590024
r_0013_EXP_3	0.0071481724008578594
r_0013_EXP_4	0.010505336917045341
r_0013_EXP_5	0.000617789131497501
r_0013_EXP_6	0.012926777191057094
r_0013_EXP_7	1.0
r_0014_EXP_1	0.9896893418920334
r_0014_EXP_2	0.10786025604590024
r_0014_EXP_3	0.0071481724008578594
r_0014_EXP_4	0.010505336917045341
r_0014_EXP_5	0.000617789131497501
r_0014_EXP_6	0.012926777191057094
r_0014_EXP_7	1.0
r_0015	0.10786025604590024
r_0016	0.001012954731770245
r_0017	0.00046681965956484224
r_0018	0.39337306842932973
r_0019	0.002450684894464707
r_0020	0.10575250937915456
r_0020_REV	0.10575250937915456
r_0021_EXP_1	0.08557794107299727
r_0021_EXP_2	1.0
r_0021_EXP_3	0.0009709158381242092
r_0021_REV_EXP_1	0.08557794107299727
r_0021_REV_EXP_2	1.0
r_0021_REV_EXP_3	0.0009709158381242092
r_0022	0.32977176679912723
r_0022_REV	0.32977176679912723
r_0023	0.35883874588065234
