reaction	linear_coefficient
r_0001	0.21159361818743735
r_0002	0.01981537743559128
r_0003	0.20221896600038197
r_0004	0.04744540309385349
r_0005	0.24809994833318474
r_0006	0.5093363864276415
r_0007	0.09192759950515168
r_0008	0.09192759950515168
r_0009	0.09192759950515168
r_0010	0.09192759950515168
r_0011	0.48721621345090205
r_0012	0.48721621345090205
r_0013	0.48721621345090205
r_0014	0.48721621345090205
r_0015	0.11495350414053421
r_0016	0.00664329130752379
r_0017	0.0004376657922219778
r_0018	0.21159361818743735
r_0019	0.002434955816037771
r_0020	0.09803591123070808
r_0021	1.0
r_0022	0.5128097401539388
r_0023	0.6079751408487896
r_0024	0.30511965580888595
r_0025	0.04230505241114001
r_0026	0.07192587287440809
r_0027	0.4442731305068469
r_0028	0.010088094429874255
r_0029	0.0847114077117247
r_0030	0.0847114077117247
r_0031	0.01981537743559128
r_0032	0.06250889229750861
r_0033	0.039378153042644165
r_0034	0.07965857632109896
r_0035	0.1017712636217036
r_0036	0.1017712636217036
r_0037	0.11731152727642805
r_0038	0.11731152727642805
r_0039	0.05851902691794787
r_0040	0.10005599989520221
r_0041	0.10005599989520221
r_0042	0.03493240791218026
r_0043	0.03493240791218026
r_0044	0.09961538889503706
r_0045	0.03636142556053726
r_0046	0.03493240791218026
r_0047	0.0392883249290331
r_0048	0.18759397707661132
r_0049	0.1017712636217036
r_0050	0.1017712636217036
r_0051	0.18759397707661132
r_0052	0.07913457899170073
r_0053	0.07913457899170073
r_0054	0.019653396428868194
r_0055	0.09961538889503706
r_0056	0.008017645407751087
r_0057	0.01086022117429689
r_0058	0.00168028803050919
r_0059	0.014690393151853625
r_0060	0.049012218227437225
r_0061	0.04606768674596205
r_0062	0.007423500174611703
r_0063	0.026423873983444132
r_0064	0.007920438257952151
r_0065	0.07760376534659787
r_0066	0.026423873983444132
r_0067	0.008017645407751087
r_0068	0.014814874214667048
r_0069	0.00168028803050919
r_0070	0.09192759950515168
r_0071	0.05449921883385001
r_0072	0.25027959244929454
r_0073	0.011449095385718915
r_0074	0.10242251744538441
r_0075	0.008746766301250937
r_0076	0.07605048042438546
r_0077	0.10242251744538441
r_0078	0.10242251744538441
r_0079	0.007920438257952151
r_0080	0.5128097401539388
r_0081	0.4442731305068469
r_0082	0.10242251744538441
r_0083	0.017620115123016977
r_0084	0.4442731305068469
r_0085	0.0036764145031487343
r_0086	0.00322222230054716
r_0087	0.020345268338626363
r_0088	0.010116645033820626
r_0089	0.008754251977385198
r_0090	0.005160109031647197
r_0091	0.10242251744538441
r_0092	0.07192587287440809
r_0093	0.007453779654785142
r_0094	0.03907872599727375
r_0095	0.030327970596323462
r_0096	0.8612518519752628
r_0097	0.06250889229750861
r_0098	0.8612518519752628
r_0099	0.00849591523851489
r_0100	0.00849591523851489
r_0101	0.0010589769113655873
r_0102	0.02678724578481835
r_0103	0.007920438257952151
r_0104	0.007920438257952151
r_0105	0.8612518519752628
r_0106	0.061453411962577836
r_0107	0.017841862804377266
r_0108	0.4442731305068469
r_0109	0.061453411962577836
r_0110	0.08246570487144661
r_0111	0.06406883770907101
r_0112	0.06288823871901698
r_0113	0.08342485539151145
r_0114	0.0011783573888400844
r_0115	0.07192587287440809
r_0116	0.007920438257952151
r_0117	0.4442731305068469
r_0118	0.006748090773403434
r_0119	0.003668844633105377
r_0120	0.0019202046530893213
r_0121	0.008400013410205074
r_0122	0.01586561853982995
r_0123	0.026567701514267926
r_0124	0.007920438257952151
r_0125	0.013222020627825124
r_0126	0.013222020627825124
r_0127	0.013222020627825124
r_0128	0.046877662840601575
r_0129	0.03864921410346979
r_0130	0.008468142240595316
r_0131	0.021734414394192613
r_0132	0.019630939400465404
r_0133	0.0009616631216201999
r_0134	0.09899407777589374
r_0135	0.04897451684261217
r_0136	0.04897451684261217
r_0137	0.04744540309385349
r_0138	0.10005599989520221
r_0139	0.04744540309385349
r_0140	0.001617409851354945
r_0141	0.18759397707661132
r_0142	0.044692983097969055
r_0143	0.044692983097969055
r_0144	0.008948879556875965
r_0145	0.008948879556875965
r_0146	0.003630995282888572
r_0147	0.009466947925217213
r_0148	0.004090675745741018
r_0149	0.002735768365439898
r_0150	0.009466947925217213
r_0151	0.004054908005316709
r_0152	0.007593972176574844
r_0153	0.006481384739237035
r_0154	0.000557628045284606
r_0155	0.0007922940166287512
r_0156	0.0013958323374072996
r_0157	0.0013958323374072996
r_0158	0.008633598977674172
r_0159	0.026423873983444132
r_0160	0.5128097401539388
r_0161	0.039378153042644165
r_0162	0.007920438257952151
r_0163	0.09899407777589374
r_0164	0.039378153042644165
r_0165	0.5128097401539388
r_0166	0.0066507769836580514
r_0167	0.06932085757968545
r_0168	0.06932085757968545
r_0169	0.07965857632109896
r_0170	0.07965857632109896
r_0171	0.0066507769836580514
r_0172	0.003506793007268707
r_0173	0.004225417916157703
r_0174	0.0009466917693516795
r_0175	0.03730934710579509
r_0176	0.03149568691249496
r_0177	0.012998630345510782
r_0178	0.006144192137283936
r_0179	0.005908910244837931
r_0180	0.005908910244837931
r_0181	0.0393456421474588
r_0182	0.005372065392861271
r_0183	0.002011043093609634
r_0184	0.002011043093609634
r_0185	0.005908910244837931
r_0186	0.005908910244837931
r_0187	0.005908910244837931
r_0188	0.005908910244837931
r_0189	0.005908910244837931
r_0190	0.11033588341408461
r_0191	0.11033588341408461
r_0192	0.11033588341408461
r_0193	0.11033588341408461
r_0194	0.11033588341408461
r_0195	0.11033588341408461
r_0196	0.007920438257952151
r_0197	0.11033588341408461
r_0198	0.005455333963338217
r_0199	0.005455333963338217
r_0200	0.22763770239197406
r_0201	0.22763770239197406
r_0202	0.22763770239197406
r_0203	0.22763770239197406
r_0204	0.11033588341408461
r_0205	0.11033588341408461
r_0206	0.11033588341408461
r_0207	0.11033588341408461
r_0208	0.034714576811
r_0209	0.034714576811
r_0210	0.06309232447347765
r_0211	0.06309232447347765
r_0212	0.11033588341408461
r_0213	0.06309232447347765
r_0214	0.11033588341408461
r_0215	0.11033588341408461
r_0216	0.11033588341408461
r_0217	0.11033588341408461
r_0218	0.11033588341408461
r_0219	0.11033588341408461
r_0220	0.11033588341408461
r_0221	0.11033588341408461
r_0222	0.11033588341408461
r_0223	0.11033588341408461
r_0224	0.11033588341408461
r_0225	0.11033588341408461
r_0226	0.11033588341408461
r_0227	0.034714576811
r_0228	0.034714576811
r_0229	0.11033588341408461
r_0230	0.11033588341408461
r_0231	0.11033588341408461
r_0232	0.11033588341408461
r_0233	0.11033588341408461
r_0234	0.11033588341408461
r_0235	0.11033588341408461
r_0236	0.034714576811
r_0237	0.034714576811
r_0238	0.11033588341408461
r_0239	0.11033588341408461
r_0240	0.11033588341408461
r_0241	0.034714576811
r_0242	0.034714576811
r_0243	0.11033588341408461
r_0244	0.11033588341408461
r_0245	0.11033588341408461
r_0246	0.034714576811
r_0247	0.034714576811
r_0248	0.11033588341408461
r_0249	0.11033588341408461
r_0250	0.11033588341408461
r_0251	0.11033588341408461
r_0252	0.11033588341408461
r_0253	0.034714576811
r_0254	0.034714576811
r_0255	0.11033588341408461
r_0256	0.11033588341408461
r_0257	0.11033588341408461
r_0258	0.034714576811
r_0259	0.034714576811
r_0260	0.06309232447347765
r_0261	0.06309232447347765
r_0262	0.007920438257952151
r_0263	0.11033588341408461
r_0264	0.11033588341408461
r_0265	0.007920438257952151
r_0266	0.11033588341408461
r_0267	0.007920438257952151
r_0268	0.11033588341408461
r_0269	0.11033588341408461
r_0270	0.11033588341408461
r_0271	0.11033588341408461
r_0272	0.0004226944399534573
r_0273	0.034714576811
r_0274	0.034714576811
r_0275	0.003481328528082241
r_0276	0.0004226944399534573
r_0277	0.0004226944399534573
r_0278	0.002011043093609634
r_0279	0.002011043093609634
r_0280	0.002011043093609634
r_0281	0.002011043093609634
r_0282	0.002011043093609634
r_0283	0.002011043093609634
r_0284	0.002011043093609634
r_0285	0.002011043093609634
r_0286	0.002011043093609634
r_0287	0.002011043093609634
