reaction	linear_coefficient
r_0014_EXP_3	[0.0049494432439269875, 0.0052720045319103685, 0.0051064403045183665]
r_0014_EXP_4	[0.0007679577956534149, 0.0009659904522098618, 0.0010322046229306232]
r_0014_EXP_5	[0.9677147428353527, 1.0, 0.6868450420055671]
r_0014_EXP_6	[0.0013956649635139655, 0.0016689002055799921, 0.0014923800029446657]
r_0014_EXP_7	[0.0004846563305128142, 0.0005564209896162389, 0.0006449838763334384]
r_0015	[0.00041799716224443705, 0.0003627057032543909, 0.0004317318709610771]
r_0016	[0.006022922227477113, 0.007746025474874551, 0.008669993552188077]
r_0017	[0.9677147428353527, 1.0, 1.0]
r_0018	[0.00041799716224443705, 0.0005232126548113507, 0.0005608054531601384]
r_0019	[0.007122798503905349, 0.006390018470341609, 0.0051064403045183665]
r_0020	[0.0005790901522263479, 0.000667115438965866, 0.0007965050380453795]
r_0020_REV	[0.0005790901522263479, 0.000667115438965866, 0.0007965050380453795]
r_0021_EXP_1	[0.0002902337563967149, 0.0003627057032543909, 0.0004148961863264173]
r_0021_EXP_2	[4.58168060793325e-05, 6.383069001039679e-05, 3.3287334607454986e-05]
r_0021_EXP_3	[0.6968674322995557, 1.0, 0.48078187397220495]
r_0021_REV_EXP_1	[0.0002902337563967149, 0.0003627057032543909, 0.0004148961863264173]
r_0021_REV_EXP_2	[4.58168060793325e-05, 6.383069001039679e-05, 3.3287334607454986e-05]
r_0021_REV_EXP_3	[0.6968674322995557, 1.0, 0.48078187397220495]
r_0022	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0022_REV	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0023	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0023_REV	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0024_EXP_1	[0.00581738979198297, 0.007463754629033005, 0.008630710288040539]
r_0024_EXP_2	[0.00041799716224443705, 0.0005287473772788322, 0.000588864927551238]
r_0024_EXP_3	[0.0019344932403500099, 0.002250046064665541, 0.003333081523000835]
r_0024_EXP_4	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0024_REV_EXP_1	[0.00581738979198297, 0.007463754629033005, 0.008630710288040539]
r_0024_REV_EXP_2	[0.00041799716224443705, 0.0005287473772788322, 0.000588864927551238]
r_0024_REV_EXP_3	[0.0019344932403500099, 0.002250046064665541, 0.003333081523000835]
r_0024_REV_EXP_4	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0025	[0.0007790676570314774, 0.000977059897144826, 0.0010434284126870617]
r_0026	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0026_REV	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0027	[0.0002402393801954321, 0.00024647653143728174, 0.0002745988143709161]
r_0028	[0.001712296012788758, 0.0016689002055799921, 0.001997450541984469]
r_0028_REV	[0.001712296012788758, 0.0016689002055799921, 0.001997450541984469]
r_0029_EXP_1	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0029_EXP_2	[0.000634639459116664, 0.000750136275978088, 0.0008919072509751176]
r_0029_REV_EXP_1	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0029_REV_EXP_2	[0.000634639459116664, 0.000750136275978088, 0.0008919072509751176]
r_0030	[0.000634639459116664, 0.000750136275978088, 0.0008919072509751176]
r_0030_REV	[0.000634639459116664, 0.000750136275978088, 0.0008919072509751176]
r_0031	[0.001306786072489465, 0.001231657130648965, 0.0011781138897643383]
r_0032	[0.000656859181872789, 0.000750136275978088, 0.000970473779270201]
r_0033	[0.0008068423104766369, 0.000977059897144826, 0.0010827116768346004]
r_0034	[0.0006790789046289142, 0.0007999487781854176, 0.0009816975690266397]
r_0034_REV	[0.0006790789046289142, 0.0007999487781854176, 0.0009816975690266397]
r_0035_EXP_1	[0.0019344932403500099, 0.0032296919414097386, 0.0033443053127572737]
r_0035_EXP_2	[0.000656859181872789, 0.000755670998445567, 0.0008975191458533402]
r_0036_EXP_1	[0.0019344932403500099, 0.0032296919414097386, 0.0033443053127572737]
r_0036_EXP_2	[0.000656859181872789, 0.000755670998445567, 0.0008975191458533402]
r_0037_EXP_1	[0.0006901887660069768, 0.0009493862848074187, 0.0009873094639048622]
r_0037_EXP_2	[0.0007679577956534149, 0.0008719001702626757, 0.0010434284126870617]
r_0037_EXP_3	[0.0007679577956534149, 0.000750136275978088, 0.0010153689382959622]
r_0037_REV_EXP_1	[0.0006901887660069768, 0.0009493862848074187, 0.0009873094639048622]
r_0037_REV_EXP_2	[0.0007679577956534149, 0.0008719001702626757, 0.0010434284126870617]
r_0037_REV_EXP_3	[0.0007679577956534149, 0.000750136275978088, 0.0010153689382959622]
r_0038_EXP_1	[0.0006901887660069768, 0.0009493862848074187, 0.0009873094639048622]
r_0038_EXP_2	[0.0007679577956534149, 0.0008719001702626757, 0.0010434284126870617]
r_0038_EXP_3	[0.0007679577956534149, 0.000750136275978088, 0.0010153689382959622]
r_0038_REV_EXP_1	[0.0006901887660069768, 0.0009493862848074187, 0.0009873094639048622]
r_0038_REV_EXP_2	[0.0007679577956534149, 0.0008719001702626757, 0.0010434284126870617]
r_0038_REV_EXP_3	[0.0007679577956534149, 0.000750136275978088, 0.0010153689382959622]
r_0039	[0.000656859181872789, 0.000750136275978088, 0.000970473779270201]
r_0040_EXP_1	[0.0005902000136044106, 0.0006726501614333449, 0.0007965050380453795]
r_0040_EXP_2	[0.469281921969941, 0.24346985536490617, 0.2278649956005841]
r_0041_EXP_1	[0.0005902000136044106, 0.0006726501614333449, 0.0007965050380453795]
r_0041_EXP_2	[0.469281921969941, 0.24346985536490617, 0.2278649956005841]
r_0042	[0.0009679353004585473, 0.000982594619612305, 0.0010827116768346004]
r_0043	[0.0009679353004585473, 0.000982594619612305, 0.0010827116768346004]
r_0044	[0.0007679577956534149, 0.0009659904522098618, 0.0010153689382959622]
r_0045_EXP_1	[0.001767845319679071, 0.002189164117523241, 0.0023509999193123284]
r_0045_EXP_2	[0.001767845319679071, 0.002189164117523241, 0.0023958950783380894]
r_0046	[0.0009679353004585473, 0.000982594619612305, 0.0010827116768346004]
r_0046_REV	[0.0009679353004585473, 0.000982594619612305, 0.0010827116768346004]
r_0047	[0.00121235225077593, 0.0013257474125961516, 0.0011781138897643383]
r_0047_REV	[0.00121235225077593, 0.0013257474125961516, 0.0011781138897643383]
r_0048_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0048_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0048_REV_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0048_REV_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0049_EXP_1	[0.0019344932403500099, 0.0032296919414097386, 0.0033443053127572737]
r_0049_EXP_2	[0.000656859181872789, 0.000755670998445567, 0.0008975191458533402]
r_0050_EXP_1	[0.0019344932403500099, 0.0032296919414097386, 0.0033443053127572737]
r_0050_EXP_2	[0.000656859181872789, 0.000755670998445567, 0.0008975191458533402]
r_0051_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0051_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0051_REV_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0051_REV_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0052	[0.0008957212015011375, 0.000982594619612305, 0.0010827116768346004]
r_0052_REV	[0.0008957212015011375, 0.000982594619612305, 0.0010827116768346004]
r_0053	[0.0008957212015011375, 0.000982594619612305, 0.0010827116768346004]
r_0053_REV	[0.0008957212015011375, 0.000982594619612305, 0.0010827116768346004]
r_0054	[0.0024622116558079975, 0.002775844699076269, 0.0030861581483591534]
r_0055	[0.0007679577956534149, 0.0009659904522098618, 0.0010153689382959622]
r_0056_EXP_1	[0.0018678340720816346, 0.002189164117523241, 0.0024183426578509664]
r_0056_EXP_2	[0.0049494432439269875, 0.004840296179446821, 0.0050843767596673506]
r_0057_EXP_1	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0057_EXP_2	[0.0049494432439269875, 0.00483734743657872, 0.006363504757239649]
r_0057_EXP_3	[0.0049494432439269875, 0.00483734743657872, 0.0050843767596673506]
r_0057_EXP_4	[0.002856611734729228, 0.0031411363819300376, 0.0037539736388673395]
r_0058	[0.015905143923264007, 0.009472858884728732, 0.014051800740401108]
r_0058_REV	[0.015905143923264007, 0.009472858884728732, 0.014051800740401108]
r_0059	[0.00121235225077593, 0.0010047335094822273, 0.0014923800029446657]
r_0059_REV	[0.00121235225077593, 0.0010047335094822273, 0.0014923800029446657]
r_0060_EXP_1	[0.0007679577956534149, 0.0007722751658480102, 0.0009816975690266397]
r_0060_EXP_2	[0.007122798503905349, 0.006390018470341609, 0.0051064403045183665]
r_0060_REV_EXP_1	[0.0007679577956534149, 0.0007722751658480102, 0.0009816975690266397]
r_0060_REV_EXP_2	[0.007122798503905349, 0.006390018470341609, 0.0051064403045183665]
r_0061	[0.0007679577956534149, 0.0009659904522098618, 0.0010153689382959622]
r_0062	[0.0019344932403500099, 0.002742636364271382, 0.003254514994705752]
r_0062_REV	[0.0019344932403500099, 0.002742636364271382, 0.003254514994705752]
r_0063	[0.001306786072489465, 0.0015582057562303687, 0.0013071874719634057]
r_0063_REV	[0.001306786072489465, 0.0015582057562303687, 0.0013071874719634057]
r_0064	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0065	[0.0006846338353179426, 0.0008165529455878608, 0.0009816975690266397]
r_0065_REV	[0.0006846338353179426, 0.0008165529455878608, 0.0009816975690266397]
r_0066	[0.001306786072489465, 0.0015582057562303687, 0.0013071874719634057]
r_0066_REV	[0.001306786072489465, 0.0015582057562303687, 0.0013071874719634057]
r_0067_EXP_1	[0.0018678340720816346, 0.002189164117523241, 0.0024183426578509664]
r_0067_EXP_2	[0.0049494432439269875, 0.004840296179446821, 0.0050843767596673506]
r_0068	[0.001712296012788758, 0.002488039130767237, 0.0027382206659095094]
r_0069	[0.015905143923264007, 0.009472858884728732, 0.014051800740401108]
r_0070_EXP_1	[0.019710271445250546, 0.041756895037547585, 0.04066901814779873]
r_0070_EXP_2	[0.25116201353443335, 0.05599773594637717, 0.08734314784995448]
r_0070_EXP_3	[0.0012012423893978676, 0.0008165529455878608, 0.0009760856741484236]
r_0070_EXP_4	[0.0004902112612018456, 0.0005564209896162389, 0.0006449838763334384]
r_0070_EXP_5	[0.007772725394522042, 0.007391803236955735, 0.00646451886504761]
r_0070_REV_EXP_1	[0.019710271445250546, 0.041756895037547585, 0.04066901814779873]
r_0070_REV_EXP_2	[0.25116201353443335, 0.05599773594637717, 0.08734314784995448]
r_0070_REV_EXP_3	[0.0012012423893978676, 0.0008165529455878608, 0.0009760856741484236]
r_0070_REV_EXP_4	[0.0004902112612018456, 0.0005564209896162389, 0.0006449838763334384]
r_0070_REV_EXP_5	[0.007772725394522042, 0.007391803236955735, 0.00646451886504761]
r_0071	[0.000656859181872789, 0.0007722751658480102, 0.0008975191458533402]
r_0072	[0.00041799716224443705, 0.0005287473772788322, 0.000588864927551238]
r_0072_REV	[0.00041799716224443705, 0.0005287473772788322, 0.000588864927551238]
r_0073	[0.0018678340720816346, 0.0024492960734948653, 0.0027382206659095094]
r_0074	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0074_REV	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0075	[0.0018678340720816346, 0.0032296919414097386, 0.0028616823532303546]
r_0075_REV	[0.0018678340720816346, 0.0032296919414097386, 0.0028616823532303546]
r_0076_EXP_1	[0.0007790676570314774, 0.000982594619612305, 0.001088323571712823]
r_0076_EXP_2	[0.024487511837817513, 0.018018470374519993, 0.017721979990757003]
r_0077	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0077_REV	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0078	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0078_REV	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0079	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0080	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0080_REV	[0.0002902337563967149, 0.0003627057032543909, 0.0003812248170570968]
r_0081	[0.0002402393801954321, 0.00024647653143728174, 0.0002745988143709161]
r_0082	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0082_REV	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0083	[0.0008068423104766369, 0.000982594619612305, 0.0011276068358603616]
r_0084	[0.0002402393801954321, 0.00024647653143728174, 0.0002745988143709161]
r_0085	[0.006022922227477113, 0.006628011536443313, 0.00646451886504761]
r_0085_REV	[0.006022922227477113, 0.006628011536443313, 0.00646451886504761]
r_0086	[0.0049494432439269875, 0.005305212866715255, 0.006385952336752532]
r_0086_REV	[0.0049494432439269875, 0.005305212866715255, 0.006385952336752532]
r_0087	[0.001767845319679071, 0.002189164117523241, 0.002401506973216312]
r_0087_REV	[0.001767845319679071, 0.002189164117523241, 0.002401506973216312]
r_0088_EXP_1	[0.0028732765267963185, 0.0032296919414097386, 0.003664183320815817]
r_0088_EXP_2	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0089_EXP_1	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0089_EXP_2	[0.0028732765267963185, 0.00483734743657872, 0.0038269282722842002]
r_0089_EXP_3	[0.09266873111498912, 0.01952944960814236, 0.018586211802002914]
r_0090_EXP_1	[0.01635509330907555, 0.009472858884728732, 0.008669993552188077]
r_0090_EXP_2	[0.006128465910568756, 0.007198087950593878, 0.007996566166801696]
r_0090_REV_EXP_1	[0.01635509330907555, 0.009472858884728732, 0.008669993552188077]
r_0090_REV_EXP_2	[0.006128465910568756, 0.007198087950593878, 0.007996566166801696]
r_0091	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0091_REV	[0.0004291070236225002, 0.0005232126548113507, 0.0005215221890125978]
r_0092	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0092_REV	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0093	[0.001767845319679071, 0.001984379386226431, 0.0023509999193123284]
r_0093_REV	[0.001767845319679071, 0.001984379386226431, 0.0023509999193123284]
r_0094	[0.0007790676570314774, 0.0009659904522098618, 0.0010658759921999394]
r_0095	[0.0009623803697695132, 0.000977059897144826, 0.0010770997819563846]
r_0096	[2.9152014012238274e-05, 0.00024647653143728174, 0.0002745988143709161]
r_0097	[0.000656859181872789, 0.000750136275978088, 0.000970473779270201]
r_0098	[2.9152014012238274e-05, 0.00024647653143728174, 0.0002745988143709161]
r_0099	[0.0021233608837770796, 0.0032296919414097386, 0.0033443053127572737]
r_0099_REV	[0.0021233608837770796, 0.0032296919414097386, 0.0033443053127572737]
r_0100	[0.0021233608837770796, 0.0032296919414097386, 0.0033443053127572737]
r_0100_REV	[0.0021233608837770796, 0.0032296919414097386, 0.0033443053127572737]
r_0101	[0.16075551657044695, 0.037611387909404013, 0.03388984913490894]
r_0102	[0.0015012086466055631, 0.0016689002055799921, 0.0018908245392982859]
r_0102_REV	[0.0015012086466055631, 0.0016689002055799921, 0.0018908245392982859]
r_0103	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0104	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0105	[2.9152014012238274e-05, 0.00024647653143728174, 0.0002745988143709161]
r_0106_EXP_1	[0.0007790676570314774, 0.000977059897144826, 0.0010658759921999394]
r_0106_EXP_2	[0.0016734114979655359, 0.0016744349280474772, 0.0018908245392982859]
r_0106_EXP_3	[0.0007679577956534149, 0.000977059897144826, 0.0010434284126870617]
r_0107	[0.0016734114979655359, 0.0016744349280474772, 0.0018908245392982859]
r_0108	[0.0002402393801954321, 0.00024647653143728174, 0.0002745988143709161]
r_0109_EXP_1	[0.0007790676570314774, 0.000977059897144826, 0.0010658759921999394]
r_0109_EXP_2	[0.0016734114979655359, 0.0016744349280474772, 0.0018908245392982859]
r_0109_EXP_3	[0.0007679577956534149, 0.000977059897144826, 0.0010434284126870617]
r_0110	[0.000617974667049567, 0.0006726501614333449, 0.0007965050380453795]
r_0111_EXP_1	[0.000634639459116664, 0.0006892543288357944, 0.0008470120919493565]
r_0111_EXP_2	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0111_EXP_3	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0112_EXP_1	[0.000617974667049567, 0.0006892543288357944, 0.0008694596714622402]
r_0112_EXP_2	[0.0049494432439269875, 0.007198087950593878, 0.008669993552188077]
r_0112_EXP_3	[0.0049494432439269875, 0.007198087950593878, 0.008669993552188077]
r_0112_REV_EXP_1	[0.000617974667049567, 0.0006892543288357944, 0.0008694596714622402]
r_0112_REV_EXP_2	[0.0049494432439269875, 0.007198087950593878, 0.008669993552188077]
r_0112_REV_EXP_3	[0.0049494432439269875, 0.007198087950593878, 0.008669993552188077]
r_0113_EXP_1	[0.0049494432439269875, 0.007198087950593878, 0.007530778891909397]
r_0113_EXP_2	[0.0007679577956534149, 0.000977059897144826, 0.0010434284126870617]
r_0113_EXP_3	[0.015655172042257613, 0.018018470374519993, 0.015449162565077869]
r_0113_REV_EXP_1	[0.0049494432439269875, 0.007198087950593878, 0.007530778891909397]
r_0113_REV_EXP_2	[0.0007679577956534149, 0.000977059897144826, 0.0010434284126870617]
r_0113_REV_EXP_3	[0.015655172042257613, 0.018018470374519993, 0.015449162565077869]
r_0114	[0.01993802360350084, 0.01952944960814236, 0.024141987731440714]
r_0115	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0115_REV	[0.0007790676570314774, 0.0008110182231203818, 0.0009873094639048622]
r_0116	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0116_REV	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0117	[0.0002402393801954321, 0.00024647653143728174, 0.0002745988143709161]
r_0118	[0.0049494432439269875, 0.006628011536443313, 0.007502719417518317]
r_0119	[0.007772725394522042, 0.009749595008102803, 0.011015765611284058]
r_0119_REV	[0.007772725394522042, 0.009749595008102803, 0.011015765611284058]
r_0120_EXP_1	[0.0049494432439269875, 0.007297712955008573, 0.01046018801834029]
r_0120_EXP_2	[0.01458307041927452, 0.009821546400180074, 0.009461270730017141]
r_0120_REV_EXP_1	[0.0049494432439269875, 0.007297712955008573, 0.01046018801834029]
r_0120_REV_EXP_2	[0.01458307041927452, 0.009821546400180074, 0.009461270730017141]
r_0121_EXP_1	[0.001973377755173232, 0.002189164117523241, 0.002401506973216312]
r_0121_EXP_2	[0.00830044380998003, 0.018018470374519993, 0.0163807371148624]
r_0121_EXP_3	[0.0049494432439269875, 0.005305212866715255, 0.006105357592841529]
r_0122_EXP_1	[0.0049494432439269875, 0.0032296919414097386, 0.0050843767596673506]
r_0122_EXP_2	[0.0049494432439269875, 0.0032296919414097386, 0.0050843767596673506]
r_0123_EXP_1	[0.0016789664286545702, 0.0015582057562303687, 0.0019469434880804856]
r_0123_EXP_2	[0.0016789664286545702, 0.0015582057562303687, 0.0019469434880804856]
r_0123_EXP_3	[0.0016789664286545702, 0.0015582057562303687, 0.0019469434880804856]
r_0123_EXP_4	[0.0049494432439269875, 0.006628011536443313, 0.006520637813829809]
r_0124	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0125	[0.0049494432439269875, 0.0024382266285599076, 0.0025305805554153723]
r_0126	[0.0049494432439269875, 0.0024382266285599076, 0.0025305805554153723]
r_0127	[0.0049494432439269875, 0.0024382266285599076, 0.0025305805554153723]
r_0128	[0.0006790789046289142, 0.0009493862848074187, 0.0010322046229306232]
r_0129	[0.001712296012788758, 0.001591414091035255, 0.0013127993668416214]
r_0130	[0.001712296012788758, 0.001978844663758952, 0.0023678356039469896]
r_0130_REV	[0.001712296012788758, 0.001978844663758952, 0.0023678356039469896]
r_0131	[0.0019344932403500099, 0.0032186224964747805, 0.003254514994705752]
r_0131_REV	[0.0019344932403500099, 0.0032186224964747805, 0.003254514994705752]
r_0132	[0.0009679353004585473, 0.0013146779676611873, 0.001301575577085183]
r_0132_REV	[0.0009679353004585473, 0.0013146779676611873, 0.001301575577085183]
r_0133_EXP_1	[0.09234654513502527, 0.10550582841799806, 0.09104138657470205]
r_0133_EXP_2	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0133_REV_EXP_1	[0.09234654513502527, 0.10550582841799806, 0.09104138657470205]
r_0133_REV_EXP_2	[0.0028843863881743816, 0.003888323915040024, 0.0039952851186308]
r_0134_EXP_1	[0.0049494432439269875, 0.00483734743657872, 0.0038044806927713163]
r_0134_EXP_2	[0.0007790676570314774, 0.0010047335094822273, 0.0010827116768346004]
r_0135	[0.0012290170428430208, 0.000982594619612305, 0.0011332187307385839]
r_0136_EXP_1	[0.0012290170428430208, 0.000982594619612305, 0.0011332187307385839]
r_0136_EXP_2	[0.020532401187227187, 0.01952944960814236, 0.018586211802002914]
r_0136_REV_EXP_1	[0.0012290170428430208, 0.000982594619612305, 0.0011332187307385839]
r_0136_REV_EXP_2	[0.020532401187227187, 0.01952944960814236, 0.018586211802002914]
r_0137_EXP_1	[0.015960693230154352, 0.01339697711417302, 0.013647744309169263]
r_0137_EXP_2	[0.0016567467058984395, 0.0016301571483076267, 0.0018908245392982859]
r_0137_REV_EXP_1	[0.015960693230154352, 0.01339697711417302, 0.013647744309169263]
r_0137_REV_EXP_2	[0.0016567467058984395, 0.0016301571483076267, 0.0018908245392982859]
r_0138_EXP_1	[0.0005902000136044106, 0.0006726501614333449, 0.0007965050380453795]
r_0138_EXP_2	[0.469281921969941, 0.24346985536490617, 0.2278649956005841]
r_0138_REV_EXP_1	[0.0005902000136044106, 0.0006726501614333449, 0.0007965050380453795]
r_0138_REV_EXP_2	[0.469281921969941, 0.24346985536490617, 0.2278649956005841]
r_0139_EXP_1	[0.015960693230154352, 0.01339697711417302, 0.013647744309169263]
r_0139_EXP_2	[0.0016567467058984395, 0.0016301571483076267, 0.0018908245392982859]
r_0139_REV_EXP_1	[0.015960693230154352, 0.01339697711417302, 0.013647744309169263]
r_0139_REV_EXP_2	[0.0016567467058984395, 0.0016301571483076267, 0.0018908245392982859]
r_0140	[0.0059895926433429295, 0.00483734743657872, 0.006385952336752532]
r_0141_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0141_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0141_REV_EXP_1	[0.018532626139175862, 0.01952944960814236, 0.017721979990757003]
r_0141_REV_EXP_2	[0.000656859181872789, 0.000750136275978088, 0.0008694596714622402]
r_0142_EXP_1	[0.0005957549442934424, 0.000667115438965866, 0.0007965050380453795]
r_0142_EXP_2	[0.0006846338353179426, 0.0009493862848074187, 0.0010322046229306232]
r_0142_REV_EXP_1	[0.0005957549442934424, 0.000667115438965866, 0.0007965050380453795]
