reaction	linear_coefficient
r_0021	[8.620836364759497e-05, 8.005573960643116e-05, 0.0003410272987802673, 0.0003397648057627646, 0.00010795479193741218, 6.252371296929699e-05]
r_0022	[0.0005579072585139956, 0.0005701031682056542, 0.0008808865014811423, 0.0008718480351122861, 0.0005795018905287795, 0.000578069292553095]
r_0023	[0.0004052987925278075, 0.000371173023922801, 0.0003410272987802673, 0.0003397648057627646, 0.0004144604060218012, 0.00043077055552915287]
r_0024	[0.0006503972378995625, 0.0006186227155917136, 0.0009230630016921485, 0.0009693966271596994, 0.0007681207299653286, 0.0007253680295770397]
r_0025	[0.0031707491761563157, 0.0034473123281991104, 0.0057817958260000316, 0.005758145691305394, 0.007132149866194414, 0.0072299130089251385]
r_0026	[0.0002018208378795558, 0.00018194678911716055, 0.0003410272987802673, 0.0003397648057627646, 0.0001551095017965491, 0.00016072287098525828]
r_0027	[0.000590278751298945, 0.0005701031682056542, 0.0008893218015233436, 0.0008984521965797623, 0.0006738113102470533, 0.0007253680295770397]
r_0028	[0.036795481181779825, 0.018502927882094088, 0.020459217899430077, 0.016515094977988233, 0.007132149866194414, 0.007648408669702345]
r_0029	[0.000488539773974819, 0.0005118797113423798, 0.0005097332996242907, 0.0004816536669226367, 0.0005795018905287795, 0.000578069292553095]
r_0030	[0.000488539773974819, 0.0005118797113423798, 0.0005097332996242907, 0.0004816536669226367, 0.0005795018905287795, 0.000578069292553095]
r_0031	[0.0023660863555018657, 0.0025448487468183647, 0.002804134911103012, 0.0028050837684155516, 0.004681961648273673, 0.0040150398231117495]
r_0032	[0.0005209112667597683, 0.000536139485035411, 0.000897757101565545, 0.0009516605195147146, 0.00046161511588093746, 0.00043077055552915287]
r_0033	[0.016401440727261907, 0.02206426266023096, 0.006203560828110091, 0.011061241877155606, 0.020573098870802754, 0.026870893851326818]
r_0034	[0.001991501938990313, 0.0017151644865167097, 0.002804134911103012, 0.0028050837684155516, 0.004870580487710221, 0.004186888349639676]
r_0035	[0.0031007265589011943, 0.003117380919554467, 0.004904524621611106, 0.004986625008748592, 0.005507169070808565, 0.004653334350215499]
r_0036	[0.0031007265589011943, 0.003117380919554467, 0.004904524621611106, 0.004986625008748592, 0.005507169070808565, 0.004653334350215499]
r_0037	[0.001482807052369682, 0.0014337511116775535, 0.0036054884151121218, 0.003700757204487242, 0.0010982036989792812, 0.001093614872136895]
r_0038	[0.001482807052369682, 0.0014337511116775535, 0.0036054884151121218, 0.003700757204487242, 0.0010982036989792812, 0.001093614872136895]
r_0039	[0.00043767028531275636, 0.0004002847523544383, 0.0005097332996242907, 0.0004993897745676215, 0.0002965736313739592, 0.00043077055552915287]
r_0040	[0.0008677486894556485, 0.0009728154115099675, 0.0020786991074737155, 0.0019537506014563172, 0.0007916980848948979, 0.000823567187593]
r_0041	[0.0008677486894556485, 0.0009728154115099675, 0.0020786991074737155, 0.0019537506014563172, 0.0007916980848948979, 0.000823567187593]
r_0042	[0.012456743106467398, 0.012884364294788099, 0.0068277730312329725, 0.010662179455143504, 0.01085922863982056, 0.007648408669702345]
r_0043	[0.012456743106467398, 0.012884364294788099, 0.0068277730312329725, 0.010662179455143504, 0.01085922863982056, 0.007648408669702345]
r_0044	[0.001038855151318956, 0.0010310388683732385, 0.0012267338032113926, 0.0011910979727219968, 0.0011689357637679895, 0.001142714451144875]
r_0045	[0.0031007265589011943, 0.003117380919554467, 0.0052250660232147535, 0.00535021521547076, 0.007132149866194414, 0.0072299130089251385]
r_0046	[0.012456743106467398, 0.012884364294788099, 0.0068277730312329725, 0.010662179455143504, 0.01085922863982056, 0.007648408669702345]
r_0047	[0.0016492890152637093, 0.0014434550211547634, 0.0027366525107653983, 0.0028050837684155516, 0.004281146614471012, 0.0040886891916237155]
r_0048	[0.0014226885657690632, 0.001302748333735185, 0.001589451705026041, 0.0021045075164386846, 0.0030315468032038905, 0.0031066976114641045]
r_0049	[0.0031007265589011943, 0.003117380919554467, 0.004904524621611106, 0.004986625008748592, 0.005507169070808565, 0.004653334350215499]
r_0050	[0.0031007265589011943, 0.003117380919554467, 0.004904524621611106, 0.004986625008748592, 0.005507169070808565, 0.004653334350215499]
r_0051	[0.0014226885657690632, 0.001302748333735185, 0.001589451705026041, 0.0021045075164386846, 0.0030315468032038905, 0.0031066976114641045]
r_0052	[0.0005810297533603883, 0.0005943629418986849, 0.001311086803633407, 0.0012709104571244272, 0.0006738113102470533, 0.000578069292553095]
r_0053	[0.0005810297533603883, 0.0005943629418986849, 0.001311086803633407, 0.0012709104571244272, 0.0006738113102470533, 0.000578069292553095]
r_0054	[0.02142827110686758, 0.028405767503589273, 0.03997006689704138, 0.03888032671831313, 0.007132149866194414, 0.0072299130089251385]
r_0055	[0.001038855151318956, 0.0010310388683732385, 0.0012267338032113926, 0.0011910979727219968, 0.0011689357637679895, 0.001142714451144875]
r_0056	[0.0023660863555018657, 0.003117380919554467, 0.006802467131106372, 0.005988715090690194, 0.005790097329963384, 0.0072299130089251385]
r_0057	[0.00693046683817968, 0.007794663773990226, 0.011559976354907882, 0.011593325106505209, 0.015244616656720335, 0.01911316036806582]
r_0058	[0.02091957622024694, 0.023049209472168042, 0.013550707164867337, 0.014688275890554894, 0.040307344946851474, 0.040103230393977625]
r_0059	[0.01606385230250458, 0.013869311106725173, 0.013187989263052691, 0.013083158148683794, 0.02168123455249246, 0.014694198257347534]
r_0060	[0.001677036009079379, 0.0016035695275287672, 0.002804134911103012, 0.002796215714593058, 0.0007209660201061896, 0.0007253680295770397]
r_0061	[0.0005810297533603883, 0.0005943629418986849, 0.0012098632031269918, 0.001217702134189477, 0.0006738113102470533, 0.000578069292553095]
r_0062	[0.011411606339410501, 0.010647613160290644, 0.006794031831064171, 0.009039325605627455, 0.010246217411651833, 0.010569833620677167]
r_0063	[0.0017556524915571126, 0.0018316114002432575, 0.0022727110084443353, 0.0021311116779061546, 0.0008152754398244609, 0.0011181646616408815]
r_0064	[0.044190055033656105, 0.04319937750159947, 0.03986884329653496, 0.03888032671831313, 0.043254514313047485, 0.026870893851326818]
r_0065	[0.0031007265589011943, 0.003117380919554467, 0.0052250660232147535, 0.0060685275750926235, 0.00114535840883842, 0.001167264240648862]
r_0066	[0.0017556524915571126, 0.0018316114002432575, 0.0022727110084443353, 0.0021311116779061546, 0.0008152754398244609, 0.0011181646616408815]
r_0067	[0.0023660863555018657, 0.003117380919554467, 0.006802467131106372, 0.005988715090690194, 0.005790097329963384, 0.0072299130089251385]
r_0068	[0.0007660097121315257, 0.0007738852672271125, 0.001589451705026041, 0.001998090870568774, 0.0010982036989792812, 0.0011181646616408815]
r_0069	[0.02091957622024694, 0.023049209472168042, 0.013550707164867337, 0.014688275890554894, 0.040307344946851474, 0.040103230393977625]
r_0070	[0.00043767028531275636, 0.0004002847523544383, 0.0005097332996242907, 0.0005082578283901127, 0.00046161511588093746, 0.00047987013453713314]
r_0071	[0.001145218627612359, 0.0011135220989295458, 0.00237393460895075, 0.002326208862000979, 0.00114535840883842, 0.001142714451144875]
r_0072	[0.0011868391183358629, 0.0011960053294858472, 0.002120875607684717, 0.002015826978213761, 0.0010510489891201488, 0.0011918140301528553]
r_0073	[0.024503562921437752, 0.028905518841665676, 0.03153476685484026, 0.03888032671831313, 0.00765270836939926, 0.013859505414211888]
r_0074	[0.012456743106467398, 0.012884364294788099, 0.005891454726548647, 0.005988715090690194, 0.010977115414468441, 0.012116470359428557]
r_0075	[0.00654200892476031, 0.008022705646704735, 0.013500095364614077, 0.013402408086293555, 0.007629131014469738, 0.010766231936709114]
r_0076	[0.009751411209439526, 0.010647613160290644, 0.003504264814605707, 0.0043569931873516515, 0.007132149866194414, 0.010766231936709114]
r_0077	[0.012456743106467398, 0.012884364294788099, 0.005891454726548647, 0.005988715090690194, 0.010977115414468441, 0.012116470359428557]
r_0078	[0.012456743106467398, 0.012884364294788099, 0.005891454726548647, 0.005988715090690194, 0.010977115414468441, 0.012116470359428557]
r_0079	[0.0015336765410317464, 0.0016035695275287672, 0.0010074160021141605, 0.0010314730039171459, 0.0008152754398244609, 0.00077446760858502]
r_0080	[0.0005579072585139956, 0.0005701031682056542, 0.0008808865014811423, 0.0008718480351122861, 0.0005795018905287795, 0.000578069292553095]
r_0081	[0.000590278751298945, 0.0005701031682056542, 0.0008893218015233436, 0.0008984521965797623, 0.0006738113102470533, 0.0007253680295770397]
r_0082	[0.012456743106467398, 0.012884364294788099, 0.005891454726548647, 0.005988715090690194, 0.010977115414468441, 0.012116470359428557]
r_0083	[0.012456743106467398, 0.013791679830907472, 0.013500095364614077, 0.014688275890554894, 0.007132149866194414, 0.0072299130089251385]
r_0084	[0.000590278751298945, 0.0005701031682056542, 0.0008893218015233436, 0.0008984521965797623, 0.0006738113102470533, 0.0007253680295770397]
r_0085	[0.0031476266813099214, 0.004354627864318468, 0.0037067120156185364, 0.003700757204487242, 0.008265719597568052, 0.007820257196230234]
r_0086	[0.0023660863555018657, 0.002311954919365269, 0.002432981709246163, 0.002725271284013121, 0.007132149866194414, 0.0072299130089251385]
r_0087	[0.01033872257853788, 0.008503049165826747, 0.013500095364614077, 0.014688275890554894, 0.010246217411651833, 0.019235909315585793]
r_0088	[0.004793948314373044, 0.0052910551288694605, 0.00897877454199428, 0.009039325605627455, 0.007132149866194414, 0.0072299130089251385]
r_0089	[0.0011313451307045242, 0.0010795584157592994, 0.0034873942145213057, 0.0030711253830903126, 0.0008152754398244609, 0.001093614872136895]
r_0090	[0.004618217353540463, 0.004519594325431076, 0.0054359485242697824, 0.005758145691305394, 0.007132149866194414, 0.0072299130089251385]
r_0091	[0.012456743106467398, 0.012884364294788099, 0.005891454726548647, 0.005988715090690194, 0.010977115414468441, 0.012116470359428557]
r_0092	[0.0002018208378795558, 0.00018194678911716055, 0.0003410272987802673, 0.0003397648057627646, 0.0001551095017965491, 0.00016072287098525828]
r_0093	[0.001172965621428028, 0.0012154131484402727, 0.0027366525107653983, 0.0028050837684155516, 0.0010510489891201488, 0.0011181646616408815]
r_0094	[0.0008261281987321444, 0.0008029969956587478, 0.001049592502325164, 0.0011910979727219968, 0.0010510489891201488, 0.0008726667666009805]
r_0095	[7.233486673975975e-05, 6.064792065200621e-05, 0.00023980369827385318, 0.00018013983695790785, 8.437743700784404e-05, 3.7973923465306594e-05]
r_0096	[0.0012007126152436976, 0.0012299690126560934, 0.0034705236144369047, 0.003053389275445326, 0.0029372373834856127, 0.0012654633986648222]
r_0097	[0.0005209112667597683, 0.000536139485035411, 0.000897757101565545, 0.0009516605195147146, 0.00046161511588093746, 0.00043077055552915287]
r_0098	[0.0012007126152436976, 0.0012299690126560934, 0.0034705236144369047, 0.003053389275445326, 0.0029372373834856127, 0.0012654633986648222]
r_0099	[0.0031007265589011943, 0.003117380919554467, 0.006093901927561475, 0.0060685275750926235, 0.005955138814470364, 0.0072299130089251385]
r_0100	[0.0031007265589011943, 0.003117380919554467, 0.006093901927561475, 0.0060685275750926235, 0.005955138814470364, 0.0072299130089251385]
r_0101	[0.006828727860855538, 0.008168264288862944, 0.01673081528077717, 0.015486400734579199, 0.007132149866194414, 0.010766231936709114]
r_0102	[0.0016492890152637093, 0.0016035695275287672, 0.002728217210723198, 0.002796215714593058, 0.0010982036989792812, 0.0011181646616408815]
r_0103	[0.0017556524915571126, 0.0016035695275287672, 0.002348628708824149, 0.0022197922161310787, 0.004304723969400581, 0.003769541928071841]
r_0104	[0.0017556524915571126, 0.0016035695275287672, 0.002348628708824149, 0.0022197922161310787, 0.004304723969400581, 0.003769541928071841]
r_0105	[0.0012007126152436976, 0.0012299690126560934, 0.0034705236144369047, 0.003053389275445326, 0.0029372373834856127, 0.0012654633986648222]
r_0106	[0.00043767028531275636, 0.0004488042997404999, 0.0005097332996242907, 0.0006412786357274934, 0.0005795018905287795, 0.000578069292553095]
r_0107	[0.00043767028531275636, 0.0004488042997404999, 0.0005097332996242907, 0.0006412786357274934, 0.0005795018905287795, 0.000578069292553095]
r_0108	[0.000590278751298945, 0.0005701031682056542, 0.0008893218015233436, 0.0008984521965797623, 0.0006738113102470533, 0.0007253680295770397]
r_0109	[0.00043767028531275636, 0.0004488042997404999, 0.0005097332996242907, 0.0006412786357274934, 0.0005795018905287795, 0.000578069292553095]
r_0110	[0.0011082226358581292, 0.0010795584157592994, 0.002728217210723198, 0.002379417184935929, 0.0010982036989792812, 0.001093614872136895]
r_0111	[0.0011313451307045242, 0.0011329299178839713, 0.002416111109161762, 0.002326208862000979, 0.00114535840883842, 0.00288574950592819]
r_0112	[0.0007613852131622455, 0.0007641813577499027, 0.0012857809035067957, 0.0012797785109469205, 0.0006738113102470533, 0.0007253680295770397]
r_0113	[0.0013995660709226743, 0.0013367120169054314, 0.0027788290109764103, 0.0028050837684155516, 0.0034323618370065514, 0.0040150398231117495]
r_0114	[0.07904490376510771, 0.0443929583672966, 0.03997006689704138, 0.03888032671831313, 0.010246217411651833, 0.01911316036806582]
r_0115	[0.0002018208378795558, 0.00018194678911716055, 0.0003410272987802673, 0.0003397648057627646, 0.0001551095017965491, 0.00016072287098525828]
r_0116	[0.0024169558441639303, 0.0025448487468183647, 0.00479125042397027, 0.004419069564109106, 0.0012868225384158303, 0.0012654633986648222]
r_0117	[0.000590278751298945, 0.0005701031682056542, 0.0008893218015233436, 0.0008984521965797623, 0.0006738113102470533, 0.0007253680295770397]
r_0118	[0.006481890438159674, 0.007755848136081376, 0.0068277730312329725, 0.011220866845960487, 0.020690985645450567, 0.010766231936709114]
r_0119	[0.044190055033656105, 0.04319937750159947, 0.10326012311367677, 0.04635609609067393, 0.028636554256715144, 0.0388266413397701]
r_0120	[0.057989559957982925, 0.0443929583672966, 1.0, 0.11045438911964676, 0.010246217411651833, 0.014694198257347534]
r_0121	[0.002236600384362068, 0.0022391755982861775, 0.004398406619079031, 0.0043569931873516515, 0.0053657049412311544, 0.005242529298311268]
r_0122	[0.0031007265589011943, 0.0034473123281991104, 0.005461254424396384, 0.005447763807518177, 0.007132149866194414, 0.0072299130089251385]
r_0123	[0.000659646235838123, 0.0007399215840568721, 0.0027788290109764103, 0.0028050837684155516, 0.0010510489891201488, 0.0010690650826329015]
r_0124	[0.00014170235127893588, 0.00017709483437855443, 0.0003410272987802673, 0.0003397648057627646, 0.0001551095017965491, 0.00016072287098525828]
r_0125	[0.0019221344544511337, 0.0017588320791641662, 0.0042212653181928125, 0.003709625258309736, 0.006945387721512242, 0.007157412879622544]
r_0126	[0.0019221344544511337, 0.0017588320791641662, 0.0042212653181928125, 0.003709625258309736, 0.006945387721512242, 0.007157412879622544]
r_0127	[0.0019221344544511337, 0.0017588320791641662, 0.0042212653181928125, 0.003709625258309736, 0.006945387721512242, 0.007157412879622544]
r_0128	[0.0017001585039257677, 0.0014434550211547634, 0.0010074160021141605, 0.0010492091115621228, 0.0006266566003879164, 0.000578069292553095]
r_0129	[0.05832252388377101, 0.08004026983183639, 0.02358871421508674, 0.026101461160102174, 0.028636554256715144, 0.0388266413397701]
r_0130	[0.0031007265589011943, 0.003117380919554467, 0.005461254424396384, 0.005758145691305394, 0.0050827766820763344, 0.006617317510534754]
r_0131	[0.01033872257853788, 0.011404518099513213, 0.03153476685484026, 0.03136021707683994, 0.03255039517502347, 0.01911316036806582]
r_0132	[0.0014180640667997833, 0.0014288991569389486, 0.0027788290109764103, 0.0028050837684155516, 0.00114535840883842, 0.001142714451144875]
r_0133	[0.00014170235127893588, 0.00017709483437855443, 0.0003410272987802673, 0.0003397648057627646, 0.0001551095017965491, 0.00016072287098525828]
r_0134	[0.0021209879101301106, 0.0022779912361950284, 0.0005012979995820894, 0.0003397648057627646, 0.005106354037005904, 0.0040150398231117495]
r_0135	[0.17455005647864608, 1.0, 1.0, 1.0, 1.0, 0.06043045610328161]
r_0136	[0.07904490376510771, 0.08004026983183639, 0.10326012311367677, 0.11045438911964676, 1.0, 0.04481678997874376]
r_0137	[0.0008631241904863741, 0.0010310388683732385, 0.0021883580080223307, 0.0021045075164386846, 0.0007681207299653286, 0.0007990173980890068]
r_0138	[0.0008677486894556485, 0.0009728154115099675, 0.0020786991074737155, 0.0019537506014563172, 0.0007916980848948979, 0.000823567187593]
r_0139	[0.0008631241904863741, 0.0010310388683732385, 0.0021883580080223307, 0.0021045075164386846, 0.0007681207299653286, 0.0007990173980890068]
r_0140	[0.05832252388377101, 0.08004026983183639, 1.0, 0.11045438911964676, 0.043254514313047485, 0.04481678997874376]
r_0141	[0.0014226885657690632, 0.001302748333735185, 0.001589451705026041, 0.0021045075164386846, 0.0030315468032038905, 0.0031066976114641045]
r_0142	[0.001122096132765964, 0.0011765975105314274, 0.0012857809035067957, 0.0012531743494794403, 0.003974641000386623, 0.0031066976114641045]
r_0143	[0.001122096132765964, 0.0011765975105314274, 0.0012857809035067957, 0.0012531743494794403, 0.003974641000386623, 0.0031066976114641045]
r_0144	[0.0005579072585139956, 0.0005555473039898355, 0.0011170749026627772, 0.0010758132730296027, 0.0004144604060218012, 0.00028347181850521015]
r_0145	[0.0005579072585139956, 0.0005555473039898355, 0.0011170749026627772, 0.0010758132730296027, 0.0004144604060218012, 0.00028347181850521015]
r_0146	[0.01033872257853788, 0.010647613160290644, 0.013500095364614077, 0.013615241378033296, 0.012556798194749535, 0.010766231936709114]
r_0147	[0.0023660863555018657, 0.003117380919554467, 0.004972007021948719, 0.004974978194418034, 0.004045373065175331, 0.0040886891916237155]
r_0148	[0.0023660863555018657, 0.002331362738319695, 0.004398406619079031, 0.004082083518854408, 0.006851078301793951, 0.005856274035911025]
r_0149	[0.0022273513864235132, 0.0022876951456722383, 0.004212830018150612, 0.004974978194418034, 0.005224240811653745, 0.0055862263513671295]
r_0150	[0.0023660863555018657, 0.003117380919554467, 0.004972007021948719, 0.004974978194418034, 0.004045373065175331, 0.0040886891916237155]
r_0151	[0.0044517353906464415, 0.004553558008601323, 0.005461254424396384, 0.005758145691305394, 0.006945387721512242, 0.0072299130089251385]
r_0152	[0.004706082833956757, 0.004582669737032957, 0.011559976354907882, 0.013366935871003583, 0.005318550231372022, 0.0072299130089251385]
r_0153	[0.004706082833956757, 0.003772393295685729, 0.0070302202322458035, 0.007177034302904126, 0.007132149866194414, 0.0072299130089251385]
r_0154	[0.020161158389285335, 0.02588760299425267, 0.03997006689704138, 0.04032581949137935, 0.03764310383981026, 0.04481678997874376]
r_0155	[0.05832252388377101, 0.05893426671889929, 0.10326012311367677, 0.11045438911964676, 0.043254514313047485, 0.04481678997874376]
r_0156	[0.011180381390946553, 0.012539875508347094, 0.019666299695463196, 0.03433101510737472, 0.010246217411651833, 0.013417609203140076]
r_0157	[0.011180381390946553, 0.012539875508347094, 0.019666299695463196, 0.03433101510737472, 0.010246217411651833, 0.013417609203140076]
r_0158	[0.001640040017325149, 0.0015890136633129523, 0.002939099711778228, 0.0028671601451729953, 0.00305512415813346, 0.0031557971904720844]
r_0159	[0.0017556524915571126, 0.0018316114002432575, 0.0022727110084443353, 0.0021311116779061546, 0.0008152754398244609, 0.0011181646616408815]
r_0160	[0.0005579072585139956, 0.0005701031682056542, 0.0008808865014811423, 0.0008718480351122861, 0.0005795018905287795, 0.000578069292553095]
r_0161	[0.006481890438159674, 0.006271149986067892, 0.006203560828110091, 0.011061241877155606, 0.007132149866194414, 0.0072299130089251385]
r_0162	[0.0053396391927479, 0.004553558008601323, 0.005300983723594566, 0.004974978194418034, 0.007132149866194414, 0.0072299130089251385]
r_0163	[0.0021209879101301106, 0.0022779912361950284, 0.0005012979995820894, 0.0003397648057627646, 0.005106354037005904, 0.0040150398231117495]
r_0164	[0.016401440727261907, 0.02206426266023096, 0.006203560828110091, 0.011061241877155606, 0.020573098870802754, 0.026870893851326818]
r_0165	[0.0005579072585139956, 0.0005701031682056542, 0.0008808865014811423, 0.0008718480351122861, 0.0005795018905287795, 0.000578069292553095]
r_0166	[0.01033872257853788, 0.012539875508347094, 0.006203560828110091, 0.006095131736560094, 0.010977115414468441, 0.010766231936709114]
r_0167	[0.004770825819526656, 0.004723376424452537, 0.004398406619079031, 0.004374729294996639, 0.007086851851089646, 0.0072299130089251385]
r_0168	[0.004770825819526656, 0.004723376424452537, 0.004398406619079031, 0.004374729294996639, 0.007086851851089646, 0.0072299130089251385]
r_0169	[0.001991501938990313, 0.0017151644865167097, 0.002804134911103012, 0.0028050837684155516, 0.004870580487710221, 0.004186888349639676]
r_0170	[0.001991501938990313, 0.0017151644865167097, 0.002804134911103012, 0.0028050837684155516, 0.004870580487710221, 0.004186888349639676]
r_0171	[0.0004145477904663643, 0.0003808769334000132, 0.0009230630016921485, 0.0009516605195147146, 0.00043803776095136936, 0.00043077055552915287]
r_0172	[0.024503562921437752, 0.017023081686819205, 0.015119672972716781, 0.015486400734579199, 0.019677159383479154, 0.019235909315585793]
r_0173	[0.001122096132765964, 0.0011960053294858472, 0.001589451705026041, 0.0019537506014563172, 0.0029843920933447514, 0.0012654633986648222]
r_0174	[0.006925842339210382, 0.006848532599962059, 0.006068596027434864, 0.0060685275750926235, 0.010246217411651833, 0.009538742461509576]
r_0175	[0.0031007265589011943, 0.003699613974606631, 0.009822304546214392, 0.0066183469120871235, 0.007132149866194414, 0.0072299130089251385]
r_0176	[0.0037811830401010696, 0.0034473123281991104, 0.006515666929671527, 0.006041923413625143, 0.007132149866194414, 0.0072299130089251385]
r_0177	[0.0031007265589011943, 0.003117380919554467, 0.0031921587130442713, 0.003346035051587567, 0.007132149866194414, 0.0072299130089251385]
r_0178	[0.012456743106467398, 0.014592252362777492, 0.016494626879595575, 0.015486400734579199, 0.007132149866194414, 0.007550209511686372]
r_0179	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0180	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0181	[0.000539409262636882, 0.0005312875302968048, 0.0009568042018609531, 0.0009871327348046832, 0.0005795018905287795, 0.000578069292553095]
r_0182	[0.005533868149457596, 0.005426909861550434, 0.005461254424396384, 0.005447763807518177, 0.00765270836939926, 0.013442158992644067]
r_0183	[0.004793948314373044, 0.004820415519224659, 0.007224232133216434, 0.009243290843544772, 0.007132149866194414, 0.0072299130089251385]
r_0184	[1.0, 0.10241748508628788, 0.11184725855663757, 0.11045438911964676, 0.1396387412651233, 0.19410405995250887]
r_0185	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0186	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0187	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0188	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0189	[0.01033872257853788, 0.010647613160290644, 0.0037067120156185364, 0.00393132660387204, 0.010246217411651833, 0.01911316036806582]
r_0190	[0.000659646235838123, 0.0006428824892847441, 0.0016063223051104416, 0.001616764556201619, 0.0006266566003879164, 0.0006026190820570851]
r_0191	[0.000659646235838123, 0.0006428824892847441, 0.0016063223051104416, 0.001616764556201619, 0.0006266566003879164, 0.0006026190820570851]
r_0192	[0.000659646235838123, 0.0006428824892847441, 0.0016063223051104416, 0.001616764556201619, 0.0006266566003879164, 0.0006026190820570851]
r_0193	[0.0015475500379395811, 0.0014483069758933682, 0.0054696897244385844, 0.005447763807518177, 0.0012160904736271284, 0.001167264240648862]
r_0194	[0.0015475500379395811, 0.0014483069758933682, 0.0054696897244385844, 0.005447763807518177, 0.0012160904736271284, 0.001167264240648862]
r_0195	[0.0015475500379395811, 0.0014483069758933682, 0.0054696897244385844, 0.005447763807518177, 0.0012160904736271284, 0.001167264240648862]
r_0196	[0.0024169558441639303, 0.0025448487468183647, 0.00479125042397027, 0.004419069564109106, 0.0012868225384158303, 0.0012654633986648222]
r_0197	[0.0015475500379395811, 0.0014483069758933682, 0.0054696897244385844, 0.005447763807518177, 0.0012160904736271284, 0.001167264240648862]
r_0198	[0.07904490376510771, 0.08004026983183639, 0.04704728363244823, 0.10007876614733072, 0.04846510975248216, 0.04481678997874376]
r_0199	[0.07904490376510771, 0.08004026983183639, 0.04704728363244823, 0.10007876614733072, 0.04846510975248216, 0.04481678997874376]
r_0200	[0.0005532827595447173, 0.0005701031682056542, 0.00237393460895075, 0.002281868592888522, 0.0005559245355992113, 0.000578069292553095]
r_0201	[0.0005532827595447173, 0.0005701031682056542, 0.00237393460895075, 0.002281868592888522, 0.0005559245355992113, 0.000578069292553095]
r_0202	[0.0005532827595447173, 0.0005701031682056542, 0.00237393460895075, 0.002281868592888522, 0.0005559245355992113, 0.000578069292553095]
r_0203	[0.0005532827595447173, 0.0005701031682056542, 0.00237393460895075, 0.002281868592888522, 0.0005559245355992113, 0.000578069292553095]
