reaction	linear_coefficient
r_0001	0.2922990492344134
r_0002	0.00944725608146208
r_0003	0.015244616656720335
r_0004	0.014938111042635939
r_0005	0.003428347114225903
r_0006	0.24135442010455277
r_0007	0.04032581949137935
r_0008	0.04032581949137935
r_0009	0.04032581949137935
r_0010	0.04032581949137935
r_0011	0.10647263295334715
r_0012	0.10647263295334715
r_0013	0.10647263295334715
r_0014	0.10647263295334715
r_0015	0.0369027507158974
r_0016	0.0011002043025783762
r_0017	0.0013954398040554113
r_0018	0.2922990492344134
r_0019	0.0011170749026627772
r_0020	0.023377831714031683
r_0021	0.13322058198261313
r_0022	0.03461479282969451
r_0023	0.09521020459878253
r_0024	0.03070810745070454
r_0025	0.003922458550049547
r_0026	0.07208325415770137
r_0027	0.03433101510737472
r_0028	0.0013339772482749692
r_0029	0.042471888516422446
r_0030	0.042471888516422446
r_0031	0.00944725608146208
r_0032	0.03261554459526055
r_0033	0.0032596411133818744
r_0034	0.009243290843544772
r_0035	0.004533371419754258
r_0036	0.004533371419754258
r_0037	0.009661491409029542
r_0038	0.009661491409029542
r_0039	0.04128597370362481
r_0040	0.0138812829927081
r_0041	0.0138812829927081
r_0042	0.003099370412580056
r_0043	0.003099370412580056
r_0044	0.017295483714367548
r_0045	0.004286048756771725
r_0046	0.003099370412580056
r_0047	0.010033187047269425
r_0048	0.013820636766217774
r_0049	0.004533371419754258
r_0050	0.004533371419754258
r_0051	0.013820636766217774
r_0052	0.020148706482070542
r_0053	0.020148706482070542
r_0054	0.002001957083784539
r_0055	0.017295483714367548
r_0056	0.003514528074214911
r_0057	0.00237393460895075
r_0058	0.00182959784794143
r_0059	0.0020786991074737155
r_0060	0.01690367931270668
r_0061	0.022648330056640412
r_0062	0.0031246763127066577
r_0063	0.01243579021964188
r_0064	0.0008134041011435329
r_0065	0.008124255467990648
r_0066	0.01243579021964188
r_0067	0.003514528074214911
r_0068	0.014689472670564448
r_0069	0.00182959784794143
r_0070	0.04032581949137935
r_0071	0.012010123636162296
r_0072	0.013402408086293555
r_0073	0.0012396678285566914
r_0074	0.0036918891506647587
r_0075	0.002015826978213761
r_0076	0.005891454726548647
