reaction	linear_coefficient
r_0001_EXP_1	0.040103230393977625
r_0001_EXP_2	0.004407836455175592
r_0001_EXP_3	0.2922990492344134
r_0002	0.00944725608146208
r_0003	0.015244616656720335
r_0004_EXP_1	0.0013701339039288098
r_0004_EXP_2	0.014938111042635939
r_0005	0.003428347114225903
r_0006	0.24135442010455277
r_0006_REV	0.24135442010455277
r_0007_EXP_1	0.0025088994096259666
r_0007_EXP_2	0.0005969383666150336
r_0007_EXP_3	0.014138456553560408
r_0007_EXP_4	0.04032581949137935
r_0007_EXP_5	0.0008984521965797623
r_0008_EXP_1	0.0025088994096259666
r_0008_EXP_2	0.0005969383666150336
r_0008_EXP_3	0.014138456553560408
r_0008_EXP_4	0.04032581949137935
r_0008_EXP_5	0.0008984521965797623
r_0009_EXP_1	0.0025088994096259666
r_0009_EXP_2	0.0005969383666150336
r_0009_EXP_3	0.014138456553560408
r_0009_EXP_4	0.04032581949137935
r_0009_EXP_5	0.0008984521965797623
r_0010_EXP_1	0.0025088994096259666
r_0010_EXP_2	0.0005969383666150336
r_0010_EXP_3	0.014138456553560408
r_0010_EXP_4	0.04032581949137935
r_0010_EXP_5	0.0008984521965797623
r_0011_EXP_1	0.10647263295334715
r_0011_EXP_2	0.0369027507158974
r_0011_EXP_3	0.0008893218015233436
r_0011_EXP_4	0.004906812524346161
r_0011_EXP_5	0.02697939848852882
r_0011_EXP_6	0.006127643127730277
r_0012_EXP_1	0.10647263295334715
r_0012_EXP_2	0.0369027507158974
r_0012_EXP_3	0.0008893218015233436
r_0012_EXP_4	0.004906812524346161
r_0012_EXP_5	0.02697939848852882
r_0012_EXP_6	0.006127643127730277
r_0013_EXP_1	0.10647263295334715
r_0013_EXP_2	0.0369027507158974
r_0013_EXP_3	0.0008893218015233436
r_0013_EXP_4	0.004906812524346161
r_0013_EXP_5	0.0004062207660251621
r_0013_EXP_6	0.004365861241174145
r_0013_EXP_7	0.005190590246665909
r_0014_EXP_1	0.10647263295334715
r_0014_EXP_2	0.0369027507158974
r_0014_EXP_3	0.0008893218015233436
r_0014_EXP_4	0.004906812524346161
r_0014_EXP_5	0.0004062207660251621
r_0014_EXP_6	0.004365861241174145
r_0014_EXP_7	0.005190590246665909
r_0015	0.0369027507158974
r_0016	0.0011002043025783762
r_0017	0.0013954398040554113
r_0018	0.2922990492344134
r_0019	0.0011170749026627772
r_0020	0.023377831714031683
r_0020_REV	0.023377831714031683
r_0021_EXP_1	0.03324713276340708
r_0021_EXP_2	0.13322058198261313
