reaction	linear_coefficient
r_0013_EXP_5	[0.029141935387624048, 0.03499957399335502, 0.02444911481939121, 0.04635609609067393, 0.020690985645450567, 0.009538742461509576]
r_0013_EXP_6	[0.0031007265589011943, 0.003117380919554467, 0.0019943461070517014, 0.001927146439988837, 0.00260715441447166, 0.0019774072942805453]
r_0013_EXP_7	[0.0023337148627169163, 0.002341066647796905, 0.0012436044032957932, 0.0011733618650770202, 0.0015697507975706503, 0.0014864115042007367]
r_0014_EXP_1	[4.921237189336736e-05, 4.609205643618772e-05, 0.00015545069785184097, 0.00011806346020046352, 8.437743700784404e-05, 3.7973923465306594e-05]
r_0014_EXP_2	[0.0002711883224187325, 0.0002547261101962533, 0.00029885079856926115, 0.00031316064429528855, 0.0002965736313739592, 0.0003325713975131911]
r_0014_EXP_3	[0.00404940398031922, 0.004699116650759507, 0.006515666929671527, 0.007700249478431155, 0.00765270836939926, 0.004285087507655644]
r_0014_EXP_4	[0.0023198413658090814, 0.0021809521414229006, 0.0019268637067140877, 0.0018207297941189363, 0.0015697507975706503, 0.0011181646616408815]
r_0014_EXP_5	[0.029141935387624048, 0.03499957399335502, 0.02444911481939121, 0.04635609609067393, 0.020690985645450567, 0.009538742461509576]
r_0014_EXP_6	[0.0031007265589011943, 0.003117380919554467, 0.0019943461070517014, 0.001927146439988837, 0.00260715441447166, 0.0019774072942805453]
r_0014_EXP_7	[0.0023337148627169163, 0.002341066647796905, 0.0012436044032957932, 0.0011733618650770202, 0.0015697507975706503, 0.0014864115042007367]
r_0015	[0.0002711883224187325, 0.0002547261101962533, 0.00029885079856926115, 0.00031316064429528855, 0.0002965736313739592, 0.0003325713975131911]
r_0016	[0.007804497143373321, 0.006887348237870911, 0.00537690142397437, 0.005988715090690194, 0.006332376493343462, 0.014988795731395454]
r_0017	[0.003244741159664769, 0.003971323439968579, 0.00479125042397027, 0.004974978194418034, 0.007132149866194414, 0.014988795731395454]
r_0018	[2.60898770469752e-05, 4.609205643618772e-05, 6.266239738762814e-05, 6.485513726551127e-05, 6.080008207827572e-05, 1.3424133961316206e-05]
r_0019	[0.004618217353540463, 0.0064361164471804936, 0.005300983723594566, 0.005873430390997799, 0.007132149866194414, 0.004874282455751413]
r_0020	[0.00027581282138801095, 0.0002547261101962533, 0.00034946259882246864, 0.0003308967519402723, 0.0006973886651766201, 0.000651718661065066]
r_0020_REV	[0.00027581282138801095, 0.0002547261101962533, 0.00034946259882246864, 0.0003308967519402723, 0.0006973886651766201, 0.000651718661065066]
r_0021_EXP_1	[0.0002619393244801757, 0.0002547261101962533, 0.00029885079856926115, 0.00031316064429528855, 0.00022584156658525417, 0.00025892202900122]
r_0021_EXP_2	[2.60898770469752e-05, 4.609205643618772e-05, 0.0001976271980628471, 0.00018013983695790785, 6.080008207827572e-05, 1.3424133961316206e-05]
r_0021_EXP_3	[0.01316891594773632, 0.018794045166410443, 0.022905454911668396, 0.07675578459417663, 0.007132149866194414, 0.0072299130089251385]
r_0021_REV_EXP_1	[0.0002619393244801757, 0.0002547261101962533, 0.00029885079856926115, 0.00031316064429528855, 0.00022584156658525417, 0.00025892202900122]
r_0021_REV_EXP_2	[2.60898770469752e-05, 4.609205643618772e-05, 0.0001976271980628471, 0.00018013983695790785, 6.080008207827572e-05, 1.3424133961316206e-05]
r_0021_REV_EXP_3	[0.01316891594773632, 0.018794045166410443, 0.022905454911668396, 0.07675578459417663, 0.007132149866194414, 0.0072299130089251385]
r_0022	[0.0002064453368488342, 0.00023046633650322223, 0.00029885079856926115, 0.00031316064429528855, 0.00020226421165568605, 0.00018527266048924904]
r_0022_REV	[0.0002064453368488342, 0.00023046633650322223, 0.00029885079856926115, 0.00031316064429528855, 0.00020226421165568605, 0.00018527266048924904]
r_0023	[0.00010470635952470861, 9.946355856085557e-05, 0.0001723212979362438, 0.00017127178313541548, 0.00013153214686698097, 8.707350247328723e-05]
r_0023_REV	[0.00010470635952470861, 9.946355856085557e-05, 0.0001723212979362438, 0.00017127178313541548, 0.00013153214686698097, 8.707350247328723e-05]
r_0024_EXP_1	[0.0030828836957400223, 0.0030009324922473457, 0.00479125042397027, 0.004974978194418034, 0.00244211292996468, 0.0021983553998164602]
r_0024_EXP_2	[0.00022956783169522627, 0.00023046633650322223, 0.00029885079856926115, 0.00031316064429528855, 0.00032015098630352806, 0.00035712118701718127]
r_0024_EXP_3	[0.0021626084008536145, 0.002006281770833082, 0.0025848171100057806, 0.0025301740999182968, 0.0032908977074291414, 0.0021983553998164602]
r_0024_EXP_4	[0.0030227652091394035, 0.003030044220678981, 0.00479125042397027, 0.004974978194418034, 0.004870580487710221, 0.0050952305612873205]
r_0024_REV_EXP_1	[0.0030828836957400223, 0.0030009324922473457, 0.00479125042397027, 0.004974978194418034, 0.00244211292996468, 0.0021983553998164602]
r_0024_REV_EXP_2	[0.00022956783169522627, 0.00023046633650322223, 0.00029885079856926115, 0.00031316064429528855, 0.00032015098630352806, 0.00035712118701718127]
r_0024_REV_EXP_3	[0.0021626084008536145, 0.002006281770833082, 0.0025848171100057806, 0.0025301740999182968, 0.0032908977074291414, 0.0021983553998164602]
r_0024_REV_EXP_4	[0.0030227652091394035, 0.003030044220678981, 0.00479125042397027, 0.004974978194418034, 0.004870580487710221, 0.0050952305612873205]
r_0025	[0.0018065219802191764, 0.0016666449391306488, 0.0025088994096259666, 0.002264132485243535, 0.001781946991936769, 0.0019037579257685719]
r_0026	[6.30858688012027e-05, 4.609205643618772e-05, 0.00020606249810504855, 0.00018013983695790785, 8.437743700784404e-05, 6.252371296929699e-05]
r_0026_REV	[6.30858688012027e-05, 4.609205643618772e-05, 0.00020606249810504855, 0.00018013983695790785, 8.437743700784404e-05, 6.252371296929699e-05]
r_0027	[0.00022031883375666945, 0.00023046633650322223, 0.00029885079856926115, 0.00031316064429528855, 0.0002729962764443911, 0.0003325713975131911]
r_0028	[0.007957105609359501, 0.00427214463376216, 0.005891454726548647, 0.004974978194418034, 0.0032908977074291414, 0.0036713427700558812]
r_0028_REV	[0.007957105609359501, 0.00427214463376216, 0.005891454726548647, 0.004974978194418034, 0.0032908977074291414, 0.0036713427700558812]
r_0029_EXP_1	[0.001792648483311342, 0.0016957566675622844, 0.002213663908148932, 0.002139979731728648, 0.001781946991936769, 0.0019774072942805453]
r_0029_EXP_2	[0.00018794734097172058, 0.00021591047228740389, 0.0002651095984004565, 0.00026882037518282764, 0.00022584156658525417, 0.00025892202900122]
r_0029_REV_EXP_1	[0.001792648483311342, 0.0016957566675622844, 0.002213663908148932, 0.002139979731728648, 0.001781946991936769, 0.0019774072942805453]
r_0029_REV_EXP_2	[0.00018794734097172058, 0.00021591047228740389, 0.0002651095984004565, 0.00026882037518282764, 0.00022584156658525417, 0.00025892202900122]
r_0030	[0.00018794734097172058, 0.00021591047228740389, 0.0002651095984004565, 0.00026882037518282764, 0.00022584156658525417, 0.00025892202900122]
r_0030_REV	[0.00018794734097172058, 0.00021591047228740389, 0.0002651095984004565, 0.00026882037518282764, 0.00022584156658525417, 0.00025892202900122]
r_0031	[0.0006457727389302883, 0.0007205137651024466, 0.0007206158006793202, 0.0006412786357274934, 0.0010510489891201488, 0.0008481169770969869]
r_0032	[0.00019719633891027735, 0.00022076242702600998, 0.00029885079856926115, 0.00031316064429528855, 0.0001551095017965491, 0.00013617308148126812]
r_0033	[0.00404940398031922, 0.00441770327592035, 0.002635428910258993, 0.003097729544557793, 0.007132149866194414, 0.0072299130089251385]
r_0034	[0.0005579072585139956, 0.0004876199376493493, 0.000737486400763723, 0.0007210911201299218, 0.0010510489891201488, 0.0009217663456089607]
r_0034_REV	[0.0005579072585139956, 0.0004876199376493493, 0.000737486400763723, 0.0007210911201299218, 0.0010510489891201488, 0.0009217663456089607]
r_0035_EXP_1	[0.0024539518359181535, 0.0022294716888089615, 0.002213663908148932, 0.002264132485243535, 0.004233991904611874, 0.0023456541368404005]
r_0035_EXP_2	[0.001459684557523293, 0.0012639326958263338, 0.0019352990067562882, 0.0018739381170538867, 0.0012868225384158303, 0.0010690650826329015]
r_0036_EXP_1	[0.0024539518359181535, 0.0022294716888089615, 0.002213663908148932, 0.002264132485243535, 0.004233991904611874, 0.0023456541368404005]
r_0036_EXP_2	[0.001459684557523293, 0.0012639326958263338, 0.0019352990067562882, 0.0018739381170538867, 0.0012868225384158303, 0.0010690650826329015]
r_0037_EXP_1	[0.002652805291597131, 0.0027534828005784293, 0.00479125042397027, 0.004974978194418034, 0.0008388527947540303, 0.000823567187593]
r_0037_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0010411572022829632, 0.0010137368962721592, 0.0004144604060218012, 0.0004062207660251621]
r_0037_EXP_3	[0.0005255357657290467, 0.0005167316660809866, 0.001074898402451765, 0.0010669452192071094, 0.0014518640229228097, 0.0015600608727127103]
r_0037_REV_EXP_1	[0.002652805291597131, 0.0027534828005784293, 0.00479125042397027, 0.004974978194418034, 0.0008388527947540303, 0.000823567187593]
r_0037_REV_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0010411572022829632, 0.0010137368962721592, 0.0004144604060218012, 0.0004062207660251621]
r_0037_REV_EXP_3	[0.0005255357657290467, 0.0005167316660809866, 0.001074898402451765, 0.0010669452192071094, 0.0014518640229228097, 0.0015600608727127103]
r_0038_EXP_1	[0.002652805291597131, 0.0027534828005784293, 0.00479125042397027, 0.004974978194418034, 0.0008388527947540303, 0.000823567187593]
r_0038_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0010411572022829632, 0.0010137368962721592, 0.0004144604060218012, 0.0004062207660251621]
r_0038_EXP_3	[0.0005255357657290467, 0.0005167316660809866, 0.001074898402451765, 0.0010669452192071094, 0.0014518640229228097, 0.0015600608727127103]
r_0038_REV_EXP_1	[0.002652805291597131, 0.0027534828005784293, 0.00479125042397027, 0.004974978194418034, 0.0008388527947540303, 0.000823567187593]
r_0038_REV_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0010411572022829632, 0.0010137368962721592, 0.0004144604060218012, 0.0004062207660251621]
r_0038_REV_EXP_3	[0.0005255357657290467, 0.0005167316660809866, 0.001074898402451765, 0.0010669452192071094, 0.0014518640229228097, 0.0015600608727127103]
r_0039	[0.0001370778523096575, 0.00015768701542412945, 0.00027354489844265786, 0.00026882037518282764, 0.00010795479193741218, 8.707350247328723e-05]
r_0040_EXP_1	[0.00030818431417295976, 0.00029354174810510215, 0.00046755679941328464, 0.0004816536669226367, 0.00032015098630352806, 0.000381670976521172]
r_0040_EXP_2	[0.044190055033656105, 1.0, 1.0, 1.0, 0.08107259162007506, 0.05755813073131477]
r_0041_EXP_1	[0.00030818431417295976, 0.00029354174810510215, 0.00046755679941328464, 0.0004816536669226367, 0.00032015098630352806, 0.000381670976521172]
r_0041_EXP_2	[0.044190055033656105, 1.0, 1.0, 1.0, 0.08107259162007506, 0.05755813073131477]
r_0042	[0.0031383776833713664, 0.0032774939123478976, 0.002728217210723198, 0.003097729544557793, 0.005059199327146772, 0.0036713427700558812]
r_0043	[0.0031383776833713664, 0.0032774939123478976, 0.002728217210723198, 0.003097729544557793, 0.005059199327146772, 0.0036713427700558812]
r_0044	[0.0003313068090193524, 0.00032750543127534553, 0.00040007439907567517, 0.00038410507487522455, 0.00043803776095136936, 0.00043077055552915287]
r_0045_EXP_1	[0.0014088150688612287, 0.0014337511116775535, 0.0020871344075159156, 0.0019626186552788106, 0.0020412978961620197, 0.0018792081362645852]
r_0045_EXP_2	[0.00214873490394578, 0.0021809521414229006, 0.002939099711778228, 0.0028671601451729953, 0.00319658828771087, 0.0029593988744401637]
r_0046	[0.0031383776833713664, 0.0032774939123478976, 0.002728217210723198, 0.003097729544557793, 0.005059199327146772, 0.0036713427700558812]
r_0046_REV	[0.0031383776833713664, 0.0032774939123478976, 0.002728217210723198, 0.003097729544557793, 0.005059199327146772, 0.0036713427700558812]
r_0047	[0.0004792907760362621, 0.00045365625447910595, 0.0006784393004683143, 0.000605806420437526, 0.0009331622144723084, 0.0008481169770969869]
r_0047_REV	[0.0004792907760362621, 0.00045365625447910595, 0.0006784393004683143, 0.000605806420437526, 0.0009331622144723084, 0.0008481169770969869]
r_0048_EXP_1	[0.000636523740991728, 0.0006477344440233549, 0.0022642757084021343, 0.002264132485243535, 0.0015697507975706503, 0.0015109612937047301]
r_0048_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0004169449991600781, 0.0004816536669226367, 0.000744543375035759, 0.000651718661065066]
r_0048_REV_EXP_1	[0.000636523740991728, 0.0006477344440233549, 0.0022642757084021343, 0.002264132485243535, 0.0015697507975706503, 0.0015109612937047301]
r_0048_REV_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0004169449991600781, 0.0004816536669226367, 0.000744543375035759, 0.000651718661065066]
r_0049_EXP_1	[0.0024539518359181535, 0.0022294716888089615, 0.002213663908148932, 0.002264132485243535, 0.004233991904611874, 0.0023456541368404005]
r_0049_EXP_2	[0.001459684557523293, 0.0012639326958263338, 0.0019352990067562882, 0.0018739381170538867, 0.0012868225384158303, 0.0010690650826329015]
r_0050_EXP_1	[0.0024539518359181535, 0.0022294716888089615, 0.002213663908148932, 0.002264132485243535, 0.004233991904611874, 0.0023456541368404005]
r_0050_EXP_2	[0.001459684557523293, 0.0012639326958263338, 0.0019352990067562882, 0.0018739381170538867, 0.0012868225384158303, 0.0010690650826329015]
r_0051_EXP_1	[0.000636523740991728, 0.0006477344440233549, 0.0022642757084021343, 0.002264132485243535, 0.0015697507975706503, 0.0015109612937047301]
r_0051_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0004169449991600781, 0.0004816536669226367, 0.000744543375035759, 0.000651718661065066]
r_0051_REV_EXP_1	[0.000636523740991728, 0.0006477344440233549, 0.0022642757084021343, 0.002264132485243535, 0.0015697507975706503, 0.0015109612937047301]
r_0051_REV_EXP_2	[0.00045154378222059163, 0.00043424843552468157, 0.0004169449991600781, 0.0004816536669226367, 0.000744543375035759, 0.000651718661065066]
r_0052	[0.00022031883375666945, 0.00023046633650322223, 0.00040007439907567517, 0.00040184118252020826, 0.0002729962764443911, 0.00028347181850521015]
r_0052_REV	[0.00022031883375666945, 0.00023046633650322223, 0.00040007439907567517, 0.00040184118252020826, 0.0002729962764443911, 0.00028347181850521015]
r_0053	[0.00022031883375666945, 0.00023046633650322223, 0.00040007439907567517, 0.00040184118252020826, 0.0002729962764443911, 0.00028347181850521015]
r_0053_REV	[0.00022031883375666945, 0.00023046633650322223, 0.00040007439907567517, 0.00040184118252020826, 0.0002729962764443911, 0.00028347181850521015]
r_0054	[0.004793948314373044, 0.005776250602730077, 0.0103621637489153, 0.00884422842153263, 0.003267320352499572, 0.0019774072942805453]
r_0055	[0.0003313068090193524, 0.00032750543127534553, 0.00040007439907567517, 0.00038410507487522455, 0.00043803776095136936, 0.00043077055552915287]
r_0056_EXP_1	[0.0006457727389302883, 0.0012639326958263338, 0.0027197819106809973, 0.002494701884628333, 0.0013103998933453995, 0.0015109612937047301]
r_0056_EXP_2	[0.032776791577476906, 0.03286471390836832, 0.11184725855663757, 0.03888032671831313, 0.020690985645450567, 0.01911316036806582]
r_0057_EXP_1	[0.010750302986803678, 0.010676724888722297, 0.005090101222539536, 0.005190590246665909, 0.020690985645450567, 0.0072299130089251385]
r_0057_EXP_2	[0.003341855638019618, 0.003117380919554467, 0.00479125042397027, 0.004974978194418034, 0.007132149866194414, 0.0072299130089251385]
r_0057_EXP_3	[0.0030227652091394035, 0.0030543039943720118, 0.0037320179157451384, 0.0037983057965346595, 0.006261644428554754, 0.005782624667399057]
r_0057_EXP_4	[0.0031007265589011943, 0.003117380919554467, 0.00479125042397027, 0.004383597348819133, 0.007132149866194414, 0.0072299130089251385]
r_0058	[0.00454884986900129, 0.00445166695909059, 0.00479125042397027, 0.004702847286428843, 0.009444587344046459, 0.01911316036806582]
r_0058_REV	[0.00454884986900129, 0.00445166695909059, 0.00479125042397027, 0.004702847286428843, 0.009444587344046459, 0.01911316036806582]
r_0059	[0.00404477948134994, 0.0038257647978103947, 0.0042718771184460155, 0.004099819626499384, 0.007132149866194414, 0.00538982803533521]
r_0059_REV	[0.00404477948134994, 0.0038257647978103947, 0.0042718771184460155, 0.004099819626499384, 0.007132149866194414, 0.00538982803533521]
r_0060_EXP_1	[0.0004792907760362621, 0.00046821211869492425, 0.0007037452005949185, 0.0005969383666150336, 0.0002965736313739592, 0.0003325713975131911]
r_0060_EXP_2	[0.004618217353540463, 0.0064361164471804936, 0.005300983723594566, 0.005873430390997799, 0.007132149866194414, 0.004874282455751413]
r_0060_REV_EXP_1	[0.0004792907760362621, 0.00046821211869492425, 0.0007037452005949185, 0.0005969383666150336, 0.0002965736313739592, 0.0003325713975131911]
r_0060_REV_EXP_2	[0.004618217353540463, 0.0064361164471804936, 0.005300983723594566, 0.005873430390997799, 0.007132149866194414, 0.004874282455751413]
r_0061	[0.00022031883375666945, 0.00023046633650322223, 0.00040007439907567517, 0.00038410507487522455, 0.0002729962764443911, 0.00025892202900122]
r_0062	[0.0031007265589011943, 0.003117380919554467, 0.0027197819106809973, 0.0030090490063328684, 0.004611229583484971, 0.003941390454599775]
r_0062_REV	[0.0031007265589011943, 0.003117380919554467, 0.0027197819106809973, 0.0030090490063328684, 0.004611229583484971, 0.003941390454599775]
r_0063	[0.00048391527500554044, 0.0005167316660809866, 0.00048442739949768743, 0.0004816536669226367, 0.0003908830510922331, 0.00043077055552915287]
r_0063_REV	[0.00048391527500554044, 0.0005167316660809866, 0.00048442739949768743, 0.0004816536669226367, 0.0003908830510922331, 0.00043077055552915287]
r_0064	[0.011069393415683875, 0.009948931677931379, 0.007671303035453095, 0.00884422842153263, 0.020690985645450567, 0.0072299130089251385]
r_0065	[0.0016354155183558748, 0.001302748333735185, 0.0020871344075159156, 0.0026986671225456404, 0.00043803776095136936, 0.00043077055552915287]
r_0065_REV	[0.0016354155183558748, 0.001302748333735185, 0.0020871344075159156, 0.0026986671225456404, 0.00043803776095136936, 0.00043077055552915287]
r_0066	[0.00048391527500554044, 0.0005167316660809866, 0.00048442739949768743, 0.0004816536669226367, 0.0003908830510922331, 0.00043077055552915287]
r_0066_REV	[0.00048391527500554044, 0.0005167316660809866, 0.00048442739949768743, 0.0004816536669226367, 0.0003908830510922331, 0.00043077055552915287]
r_0067_EXP_1	[0.0006457727389302883, 0.0012639326958263338, 0.0027197819106809973, 0.002494701884628333, 0.0013103998933453995, 0.0015109612937047301]
r_0067_EXP_2	[0.032776791577476906, 0.03286471390836832, 0.11184725855663757, 0.03888032671831313, 0.020690985645450567, 0.01911316036806582]
r_0068	[0.00028043732035728933, 0.0002547261101962533, 0.00040850969911787664, 0.0004816536669226367, 0.0004144604060218012, 0.00043077055552915287]
r_0069	[0.00454884986900129, 0.00445166695909059, 0.00479125042397027, 0.004702847286428843, 0.009444587344046459, 0.01911316036806582]
r_0070_EXP_1	[0.0031007265589011943, 0.003117380919554467, 0.003436782414268103, 0.0036918891506647587, 0.005389282296160724, 0.005905373614919006]
r_0070_EXP_2	[0.02587703911531344, 0.026149608550137364, 0.01861188719018799, 0.010005943472279084, 0.01772023892432496, 0.009538742461509576]
r_0070_EXP_3	[0.0006827687306845121, 0.0006816981271935953, 0.00042538029920227846, 0.0004639175592776529, 0.0011925131186975588, 0.0013391127671767958]
r_0070_EXP_4	[0.0001509513492174933, 0.00015768701542412945, 0.0002819801984848593, 0.00026882037518282764, 0.00017868685672611722, 0.00018527266048924904]
r_0070_EXP_5	[0.00404940398031922, 0.00445166695909059, 0.007671303035453095, 0.0061660761671400305, 0.007132149866194414, 0.0072299130089251385]
r_0070_REV_EXP_1	[0.0031007265589011943, 0.003117380919554467, 0.003436782414268103, 0.0036918891506647587, 0.005389282296160724, 0.005905373614919006]
r_0070_REV_EXP_2	[0.02587703911531344, 0.026149608550137364, 0.01861188719018799, 0.010005943472279084, 0.01772023892432496, 0.009538742461509576]
r_0070_REV_EXP_3	[0.0006827687306845121, 0.0006816981271935953, 0.00042538029920227846, 0.0004639175592776529, 0.0011925131186975588, 0.0013391127671767958]
r_0070_REV_EXP_4	[0.0001509513492174933, 0.00015768701542412945, 0.0002819801984848593, 0.00026882037518282764, 0.00017868685672611722, 0.00018527266048924904]
r_0070_REV_EXP_5	[0.00404940398031922, 0.00445166695909059, 0.007671303035453095, 0.0061660761671400305, 0.007132149866194414, 0.0072299130089251385]
r_0071	[0.0004145477904663643, 0.0003954327976158321, 0.0005097332996242907, 0.0005171258822126052, 0.00043803776095136936, 0.00043077055552915287]
r_0072	[0.000433045786343478, 0.0004051367070930444, 0.00046755679941328464, 0.0004816536669226367, 0.0004144604060218012, 0.00045532034503314306]
