reaction	linear_coefficient
r_0013_EXP_4	[0.0015945725652374311, 0.0033626375533342286, 0.004393978228412209]
r_0013_EXP_5	[0.1319213102189272, 0.10679170051784417, 0.16051924152226626]
r_0013_EXP_6	[0.002080983457034253, 0.0030886532805805703, 0.004108943262631292]
r_0013_EXP_7	[0.00019025724859823102, 0.000378166010838917, 0.00041404555806379205]
r_0014_EXP_1	[0.00018241191163376655, 0.00029988479005215357, 0.0003612613051414001]
r_0014_EXP_2	[0.001727943293633335, 0.0011707633713048866, 0.0010896839954704204]
r_0014_EXP_3	[0.0012807590866588405, 0.005808925702920566, 0.010514623182140647]
r_0014_EXP_4	[0.0015945725652374311, 0.0033626375533342286, 0.004393978228412209]
r_0014_EXP_5	[0.1319213102189272, 0.10679170051784417, 0.16051924152226626]
r_0014_EXP_6	[0.002080983457034253, 0.0030886532805805703, 0.004108943262631292]
r_0014_EXP_7	[0.00019025724859823102, 0.000378166010838917, 0.00041404555806379205]
r_0015	[0.001727943293633335, 0.0011707633713048866, 0.0010896839954704204]
r_0016	[0.09649961382436854, 0.018089292213843925, 0.022330067371441237]
r_0017	[0.013998050306056302, 0.03651473455652816, 0.18959280803191936]
r_0018	[0.0009041829123645309, 0.000378166010838917, 0.0005301709144930566]
r_0019	[0.011048203607417564, 0.012590036453573858, 0.01385291635210506]
r_0020	[0.002080983457034253, 0.0009848454719363256, 0.0010580134437169846]
r_0020_REV	[0.002080983457034253, 0.0009848454719363256, 0.0010580134437169846]
r_0021_EXP_1	[0.0027949091208005553, 0.001699161611615526, 0.001585855972940914]
r_0021_EXP_2	[8.826786806018825e-05, 6.504112769186651e-05, 5.5112638191521626e-05]
r_0021_EXP_3	[0.00294397052312539, 0.005887206923707328, 0.01263887853488997]
r_0021_REV_EXP_1	[0.0027949091208005553, 0.001699161611615526, 0.001585855972940914]
r_0021_REV_EXP_2	[8.826786806018825e-05, 6.504112769186651e-05, 5.5112638191521626e-05]
r_0021_REV_EXP_3	[0.00294397052312539, 0.005887206923707328, 0.01263887853488997]
r_0022	[0.0008492655536132773, 0.00036838085824057086, 0.0005301709144930566]
r_0022_REV	[0.0008492655536132773, 0.00036838085824057086, 0.0005301709144930566]
r_0023	[0.0012336870648720574, 0.00029988479005215357, 0.00041404555806379205]
r_0023_REV	[0.0012336870648720574, 0.00029988479005215357, 0.00041404555806379205]
r_0024_EXP_1	[0.008065006399469849, 0.004096523998210132, 0.005249083125754972]
r_0024_EXP_2	[0.001406284478090279, 0.000378166010838917, 0.0007096373744291923]
r_0024_EXP_3	[0.012868321783173363, 0.009873218971730413, 0.005301867378677364]
r_0024_EXP_4	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0024_REV_EXP_1	[0.008065006399469849, 0.004096523998210132, 0.005249083125754972]
r_0024_REV_EXP_2	[0.001406284478090279, 0.000378166010838917, 0.0007096373744291923]
r_0024_REV_EXP_3	[0.012868321783173363, 0.009873218971730413, 0.005301867378677364]
r_0024_REV_EXP_4	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0025	[0.0015945725652374311, 0.0009457048615429437, 0.0007624216273515857]
r_0026	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0026_REV	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0027	[0.0015945725652374311, 0.0009554900141412898, 0.0007096373744291923]
r_0028	[0.013629319468726468, 0.011562595430747596, 0.010514623182140647]
r_0028_REV	[0.013629319468726468, 0.011562595430747596, 0.010514623182140647]
r_0029_EXP_1	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0029_EXP_2	[0.0016965619457754825, 0.0009848454719363256, 0.001079127144885942]
r_0029_REV_EXP_1	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0029_REV_EXP_2	[0.0016965619457754825, 0.0009848454719363256, 0.001079127144885942]
r_0030	[0.0016965619457754825, 0.0009848454719363256, 0.001079127144885942]
r_0030_REV	[0.0016965619457754825, 0.0009848454719363256, 0.001079127144885942]
r_0031	[0.004316904491906735, 0.004096523998210132, 0.004393978228412209]
r_0032	[0.0020260660982830045, 0.0010631266927230874, 0.001226923053068641]
r_0033	[0.0008492655536132773, 0.0010631266927230874, 0.0011952525013152054]
r_0034	[0.0012336870648720574, 0.0007695721147727287, 0.0010052291907945916]
r_0034_REV	[0.0012336870648720574, 0.0007695721147727287, 0.0010052291907945916]
r_0035_EXP_1	[0.013998050306056302, 0.018148003129433966, 0.021696656336372577]
r_0035_EXP_2	[0.0019162313807804974, 0.0016110952382304272, 0.001321934708328948]
r_0036_EXP_1	[0.013998050306056302, 0.018148003129433966, 0.021696656336372577]
r_0036_EXP_2	[0.0019162313807804974, 0.0016110952382304272, 0.001321934708328948]
r_0037_EXP_1	[0.0015945725652374311, 0.0009848454719363256, 0.0009735586390411558]
r_0037_EXP_2	[0.0005276067380702191, 0.0010631266927230874, 0.0011846956507307273]
r_0037_EXP_3	[0.004348285839764596, 0.0030201572123921554, 0.0026626547325577293]
r_0037_REV_EXP_1	[0.0015945725652374311, 0.0009848454719363256, 0.0009735586390411558]
r_0037_REV_EXP_2	[0.0005276067380702191, 0.0010631266927230874, 0.0011846956507307273]
r_0037_REV_EXP_3	[0.004348285839764596, 0.0030201572123921554, 0.0026626547325577293]
r_0038_EXP_1	[0.0015945725652374311, 0.0009848454719363256, 0.0009735586390411558]
r_0038_EXP_2	[0.0005276067380702191, 0.0010631266927230874, 0.0011846956507307273]
r_0038_EXP_3	[0.004348285839764596, 0.0030201572123921554, 0.0026626547325577293]
r_0038_REV_EXP_1	[0.0015945725652374311, 0.0009848454719363256, 0.0009735586390411558]
r_0038_REV_EXP_2	[0.0005276067380702191, 0.0010631266927230874, 0.0011846956507307273]
r_0038_REV_EXP_3	[0.004348285839764596, 0.0030201572123921554, 0.0026626547325577293]
r_0039	[0.00022163859645609013, 0.0007695721147727287, 0.001321934708328948]
r_0040_EXP_1	[0.0004726893793189656, 0.0009848454719363256, 0.001079127144885942]
r_0040_EXP_2	[0.0019162313807804974, 0.018089292213843925, 0.03557891485496192]
r_0041_EXP_1	[0.0004726893793189656, 0.0009848454719363256, 0.001079127144885942]
r_0041_EXP_2	[0.0019162313807804974, 0.018089292213843925, 0.03557891485496192]
r_0042	[0.001625953913095293, 0.0017480873746072566, 0.002356506065607848]
r_0043	[0.001625953913095293, 0.0017480873746072566, 0.002356506065607848]
r_0044	[0.0012336870648720574, 0.0007695721147727287, 0.0010263428919635488]
r_0045_EXP_1	[0.008065006399469849, 0.0026874620240484046, 0.0026098704796353386]
r_0045_EXP_2	[0.004411048535480311, 0.0030201572123921554, 0.0026626547325577293]
r_0046	[0.001625953913095293, 0.0017480873746072566, 0.002356506065607848]
r_0046_REV	[0.001625953913095293, 0.0017480873746072566, 0.002356506065607848]
r_0047	[0.0019319220547094282, 0.0017480873746072566, 0.0020398005480734916]
r_0047_REV	[0.0019319220547094282, 0.0017480873746072566, 0.0020398005480734916]
r_0048_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0048_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0048_REV_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0048_REV_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0049_EXP_1	[0.013998050306056302, 0.018148003129433966, 0.021696656336372577]
r_0049_EXP_2	[0.0019162313807804974, 0.0016110952382304272, 0.001321934708328948]
r_0050_EXP_1	[0.013998050306056302, 0.018148003129433966, 0.021696656336372577]
r_0050_EXP_2	[0.0019162313807804974, 0.0016110952382304272, 0.001321934708328948]
r_0051_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0051_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0051_REV_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0051_REV_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0052	[0.0019240767177449627, 0.0016404506960254603, 0.001585855972940914]
r_0052_REV	[0.0019240767177449627, 0.0016404506960254603, 0.001585855972940914]
r_0053	[0.0019240767177449627, 0.0016404506960254603, 0.001585855972940914]
r_0053_REV	[0.0019240767177449627, 0.0016404506960254603, 0.001585855972940914]
r_0054	[0.0038383389370743788, 0.003049512670187189, 0.0033910774228867483]
r_0055	[0.0012336870648720574, 0.0007695721147727287, 0.0010263428919635488]
r_0056_EXP_1	[0.0030067332188411034, 0.0039301764040382565, 0.004847922803544786]
r_0056_EXP_2	[0.009840021714889978, 0.012590036453573858, 0.01257553743138309]
r_0057_EXP_1	[0.067950432610681, 0.009873218971730413, 0.010514623182140647]
r_0057_EXP_2	[0.008780901224687223, 0.009873218971730413, 0.010514623182140647]
r_0057_EXP_3	[0.008065006399469849, 0.0060926951282725735, 0.007297112139143808]
r_0057_EXP_4	[0.008216036963245755, 0.009873218971730413, 0.007286555288559333]
r_0058	[0.027476339211006954, 0.03385317304977819, 0.033319748829883505]
r_0058_REV	[0.027476339211006954, 0.03385317304977819, 0.033319748829883505]
r_0059	[0.008065006399469849, 0.0039301764040382565, 0.004309523423736379]
r_0059_REV	[0.008065006399469849, 0.0039301764040382565, 0.004309523423736379]
r_0060_EXP_1	[0.0015945725652374311, 0.0011120524557148139, 0.0009735586390411558]
r_0060_EXP_2	[0.011048203607417564, 0.012590036453573858, 0.01385291635210506]
r_0060_REV_EXP_1	[0.0015945725652374311, 0.0011120524557148139, 0.0009735586390411558]
r_0060_REV_EXP_2	[0.011048203607417564, 0.012590036453573858, 0.01385291635210506]
r_0061	[0.002080983457034253, 0.0017480873746072566, 0.0020398005480734916]
r_0062	[0.008065006399469849, 0.004575996475529049, 0.00486903650471375]
r_0062_REV	[0.008065006399469849, 0.004575996475529049, 0.00486903650471375]
r_0063	[0.0038383389370743788, 0.0033822078585309264, 0.003106042457105831]
r_0063_REV	[0.0038383389370743788, 0.0033822078585309264, 0.003106042457105831]
r_0064	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0065	[0.002708610414191444, 0.002442833209089779, 0.0023353923644388844]
r_0065_REV	[0.002708610414191444, 0.002442833209089779, 0.0023353923644388844]
r_0066	[0.0038383389370743788, 0.0033822078585309264, 0.003106042457105831]
r_0066_REV	[0.0038383389370743788, 0.0033822078585309264, 0.003106042457105831]
r_0067_EXP_1	[0.0030067332188411034, 0.0039301764040382565, 0.004847922803544786]
r_0067_EXP_2	[0.009840021714889978, 0.012590036453573858, 0.01257553743138309]
r_0068	[0.0027949091208005553, 0.0026874620240484046, 0.0026626547325577293]
r_0069	[0.027476339211006954, 0.03385317304977819, 0.033319748829883505]
r_0070_EXP_1	[0.008065006399469849, 0.02630882039645395, 0.03258076928896996]
r_0070_EXP_2	[0.0009041829123645309, 0.009873218971730413, 0.026626705559324077]
r_0070_EXP_3	[4.9041183237864105e-05, 0.000378166010838917, 0.0008679901331963707]
r_0070_EXP_4	[0.00022948393342055564, 0.0007695721147727287, 0.000825762730858457]
r_0070_EXP_5	[0.0032656293386684456, 0.018089292213843925, 0.01650268584880906]
r_0070_REV_EXP_1	[0.008065006399469849, 0.02630882039645395, 0.03258076928896996]
r_0070_REV_EXP_2	[0.0009041829123645309, 0.009873218971730413, 0.026626705559324077]
r_0070_REV_EXP_3	[4.9041183237864105e-05, 0.000378166010838917, 0.0008679901331963707]
r_0070_REV_EXP_4	[0.00022948393342055564, 0.0007695721147727287, 0.000825762730858457]
r_0070_REV_EXP_5	[0.0032656293386684456, 0.018089292213843925, 0.01650268584880906]
r_0071	[0.001853468685064773, 0.001337110965476757, 0.001321934708328948]
r_0072	[0.0004726893793189656, 0.000378166010838917, 0.0005301709144930566]
r_0072_REV	[0.0004726893793189656, 0.000378166010838917, 0.0005301709144930566]
r_0073	[0.005564313069256642, 0.004321582507972074, 0.004309523423736379]
r_0074	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0074_REV	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0075	[0.03148530639984848, 0.017022710580624326, 0.01540477338802335]
r_0075_REV	[0.03148530639984848, 0.017022710580624326, 0.01540477338802335]
r_0076_EXP_1	[0.06065426923372867, 0.034381571290088814, 0.024663131350610976]
r_0076_EXP_2	[0.17124213908482494, 0.1458148890800451, 0.09234310044770304]
r_0077	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0077_REV	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0078	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0078_REV	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0079	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0080	[0.0008492655536132773, 0.00036838085824057086, 0.0005301709144930566]
r_0080_REV	[0.0008492655536132773, 0.00036838085824057086, 0.0005301709144930566]
r_0081	[0.0015945725652374311, 0.0009554900141412898, 0.0007096373744291923]
r_0082	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0082_REV	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0083	[0.02601710653561647, 0.006288398180239482, 0.005185742022248107]
r_0084	[0.0015945725652374311, 0.0009554900141412898, 0.0007096373744291923]
r_0085	[0.2478518545428245, 0.17548347175822807, 0.12264126162515648]
r_0085_REV	[0.2478518545428245, 0.17548347175822807, 0.12264126162515648]
r_0086	[0.09877476154406335, 0.02564343001976653, 0.023026819510016883]
r_0086_REV	[0.09877476154406335, 0.02564343001976653, 0.023026819510016883]
r_0087	[0.002080983457034253, 0.005270742310011571, 0.010514623182140647]
r_0087_REV	[0.002080983457034253, 0.005270742310011571, 0.010514623182140647]
r_0088_EXP_1	[0.002080983457034253, 0.0017480873746072566, 0.0023881766173612876]
r_0088_EXP_2	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0089_EXP_1	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0089_EXP_2	[0.0027949091208005553, 0.0030886532805805703, 0.004035045308539937]
r_0089_EXP_3	[0.1907770281263426, 0.19545496821145097, 0.5134980976648902]
r_0090_EXP_1	[0.010263669910971114, 0.012590036453573858, 0.01540477338802335]
r_0090_EXP_2	[0.010208752552219808, 0.012590036453573858, 0.015151408973995806]
r_0090_REV_EXP_1	[0.010263669910971114, 0.012590036453573858, 0.01540477338802335]
r_0090_REV_EXP_2	[0.010208752552219808, 0.012590036453573858, 0.015151408973995806]
r_0091	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0091_REV	[0.001406284478090279, 0.0011120524557148139, 0.0008152058802739776]
r_0092	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0092_REV	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0093	[0.00430905915494227, 0.0038518951832514936, 0.0028210074913249013]
r_0093_REV	[0.00430905915494227, 0.0038518951832514936, 0.0028210074913249013]
r_0094	[0.0018456233481003077, 0.0017480873746072566, 0.0018708909387218314]
r_0095	[0.0011395430212984713, 0.0017480873746072566, 0.001585855972940914]
r_0096	[0.0007080494882529102, 0.0009848454719363256, 0.0007096373744291923]
r_0097	[0.0020260660982830045, 0.0010631266927230874, 0.001226923053068641]
r_0098	[0.0007080494882529102, 0.0009848454719363256, 0.0007096373744291923]
r_0099	[0.008780901224687223, 0.009873218971730413, 0.010514623182140647]
r_0099_REV	[0.008780901224687223, 0.009873218971730413, 0.010514623182140647]
r_0100	[0.008780901224687223, 0.009873218971730413, 0.010514623182140647]
r_0100_REV	[0.008780901224687223, 0.009873218971730413, 0.010514623182140647]
r_0101	[0.067950432610681, 0.08931541797719934, 0.05954296568172823]
r_0102	[0.001853468685064773, 0.00224713015712287, 0.0023670629161923235]
r_0102_REV	[0.001853468685064773, 0.00224713015712287, 0.0023670629161923235]
r_0103	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0104	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0105	[0.0007080494882529102, 0.0009848454719363256, 0.0007096373744291923]
r_0106_EXP_1	[0.0020260660982830045, 0.0016110952382304272, 0.001585855972940914]
r_0106_EXP_2	[0.0019162313807804974, 0.00261896595585999, 0.0023987334679457634]
r_0106_EXP_3	[0.0020260660982830045, 0.0017480873746072566, 0.0020398005480734916]
r_0107	[0.0019162313807804974, 0.00261896595585999, 0.0023987334679457634]
r_0108	[0.0015945725652374311, 0.0009554900141412898, 0.0007096373744291923]
r_0109_EXP_1	[0.0020260660982830045, 0.0016110952382304272, 0.001585855972940914]
r_0109_EXP_2	[0.0019162313807804974, 0.00261896595585999, 0.0023987334679457634]
r_0109_EXP_3	[0.0020260660982830045, 0.0017480873746072566, 0.0020398005480734916]
r_0110	[0.0007080494882529102, 0.0007695721147727287, 0.0007624216273515857]
r_0111_EXP_1	[0.001853468685064773, 0.001337110965476757, 0.001585855972940914]
r_0111_EXP_2	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0111_EXP_3	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0112_EXP_1	[0.002080983457034253, 0.0017480873746072566, 0.002050357398657967]
r_0112_EXP_2	[0.010373504628473631, 0.011993142145074796, 0.015151408973995806]
r_0112_EXP_3	[0.010373504628473631, 0.011993142145074796, 0.015151408973995806]
r_0112_REV_EXP_1	[0.002080983457034253, 0.0017480873746072566, 0.002050357398657967]
r_0112_REV_EXP_2	[0.010373504628473631, 0.011993142145074796, 0.015151408973995806]
r_0112_REV_EXP_3	[0.010373504628473631, 0.011993142145074796, 0.015151408973995806]
r_0113_EXP_1	[0.005313262286393765, 0.009873218971730413, 0.010514623182140647]
r_0113_EXP_2	[0.001406284478090279, 0.0009848454719363256, 0.0009841154896256352]
r_0113_EXP_3	[0.07497200919387698, 0.036240750283774416, 0.048880546591404846]
r_0113_REV_EXP_1	[0.005313262286393765, 0.009873218971730413, 0.010514623182140647]
r_0113_REV_EXP_2	[0.001406284478090279, 0.0009848454719363256, 0.0009841154896256352]
r_0113_REV_EXP_3	[0.07497200919387698, 0.036240750283774416, 0.048880546591404846]
r_0114	[0.33648847156734774, 0.17548347175822807, 0.16051924152226626]
r_0115	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0115_REV	[0.0011316976843340158, 0.0009848454719363256, 0.0009735586390411558]
r_0116	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0116_REV	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0117	[0.0015945725652374311, 0.0009554900141412898, 0.0007096373744291923]
r_0118	[0.008263108985032548, 0.004478144949545601, 0.0062097565289425186]
r_0119	[0.013629319468726468, 0.019165658999661887, 0.01976475267941304]
r_0119_REV	[0.013629319468726468, 0.019165658999661887, 0.01976475267941304]
r_0120_EXP_1	[0.067950432610681, 0.08744645383091539, 0.05954296568172823]
r_0120_EXP_2	[0.027476339211006954, 0.11828925482089989, 0.17761078261853638]
r_0120_REV_EXP_1	[0.067950432610681, 0.08744645383091539, 0.05954296568172823]
r_0120_REV_EXP_2	[0.027476339211006954, 0.11828925482089989, 0.17761078261853638]
r_0121_EXP_1	[0.005768291830332724, 0.012218200654836737, 0.01282890184541058]
r_0121_EXP_2	[0.02601710653561647, 0.018823178658719884, 0.02324851337229087]
r_0121_EXP_3	[0.009549744247204773, 0.013167360456876233, 0.02324851337229087]
r_0122_EXP_1	[0.0012336870648720574, 0.0017480873746072566, 0.002113698502164846]
r_0122_EXP_2	[0.0012336870648720574, 0.0017480873746072566, 0.002113698502164846]
r_0123_EXP_1	[0.0007786575209330936, 0.0011609782187065403, 0.0011846956507307273]
r_0123_EXP_2	[0.0007786575209330936, 0.0011609782187065403, 0.0011846956507307273]
r_0123_EXP_3	[0.0007786575209330936, 0.0011609782187065403, 0.0011846956507307273]
r_0123_EXP_4	[0.008953498637905455, 0.009873218971730413, 0.010514623182140647]
r_0124	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0125	[0.2478518545428245, 0.08280829149929975, 0.05827614361159079]
r_0126	[0.2478518545428245, 0.08280829149929975, 0.05827614361159079]
r_0127	[0.2478518545428245, 0.08280829149929975, 0.05827614361159079]
r_0128	[0.0011552336952274024, 0.001699161611615526, 0.0020398005480734916]
r_0129	[0.005564313069256642, 0.009873218971730413, 0.010514623182140647]
r_0130	[0.008065006399469849, 0.005045683800249628, 0.004847922803544786]
r_0130_REV	[0.008065006399469849, 0.005045683800249628, 0.004847922803544786]
r_0131	[0.010302896595793394, 0.00611226543346927, 0.005185742022248107]
r_0131_REV	[0.010302896595793394, 0.00611226543346927, 0.005185742022248107]
r_0132	[0.008065006399469849, 0.0036953327416779794, 0.0030954856065213425]
r_0132_REV	[0.008065006399469849, 0.0036953327416779794, 0.0030954856065213425]
r_0133_EXP_1	[0.01100897692259519, 0.020662787347208757, 0.048880546591404846]
r_0133_EXP_2	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0133_REV_EXP_1	[0.01100897692259519, 0.020662787347208757, 0.048880546591404846]
r_0133_REV_EXP_2	[0.00654498018981474, 0.006288398180239482, 0.007297112139143808]
r_0134_EXP_1	[0.0027949091208005553, 0.0033626375533342286, 0.004309523423736379]
r_0134_EXP_2	[0.09877476154406335, 0.0736396035146502, 0.024663131350610976]
r_0135	[0.17124213908482494, 0.19545496821145097, 0.3492335025704042]
r_0136_EXP_1	[0.17124213908482494, 0.19545496821145097, 0.3492335025704042]
r_0136_EXP_2	[0.0020260660982830045, 0.004370508270963805, 0.010514623182140647]
r_0136_REV_EXP_1	[0.17124213908482494, 0.19545496821145097, 0.3492335025704042]
r_0136_REV_EXP_2	[0.0020260660982830045, 0.004370508270963805, 0.010514623182140647]
r_0137_EXP_1	[0.0020260660982830045, 0.015339664333708843, 0.02324851337229087]
r_0137_EXP_2	[0.00294397052312539, 0.002648321413655023, 0.0023353923644388844]
r_0137_REV_EXP_1	[0.0020260660982830045, 0.015339664333708843, 0.02324851337229087]
r_0137_REV_EXP_2	[0.00294397052312539, 0.002648321413655023, 0.0023353923644388844]
r_0138_EXP_1	[0.0004726893793189656, 0.0009848454719363256, 0.001079127144885942]
r_0138_EXP_2	[0.0019162313807804974, 0.018089292213843925, 0.03557891485496192]
r_0138_REV_EXP_1	[0.0004726893793189656, 0.0009848454719363256, 0.001079127144885942]
r_0138_REV_EXP_2	[0.0019162313807804974, 0.018089292213843925, 0.03557891485496192]
r_0139_EXP_1	[0.0020260660982830045, 0.015339664333708843, 0.02324851337229087]
r_0139_EXP_2	[0.00294397052312539, 0.002648321413655023, 0.0023353923644388844]
r_0139_REV_EXP_1	[0.0020260660982830045, 0.015339664333708843, 0.02324851337229087]
r_0139_REV_EXP_2	[0.00294397052312539, 0.002648321413655023, 0.0023353923644388844]
r_0140	[0.0004726893793189656, 0.0038518951832514936, 0.010514623182140647]
r_0141_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0141_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0141_REV_EXP_1	[0.1400647699880413, 0.07416800175496081, 0.048880546591404846]
r_0141_REV_EXP_2	[0.0012336870648720574, 0.000378166010838917, 0.0007096373744291923]
r_0142_EXP_1	[0.0004726893793189656, 0.000378166010838917, 0.0007096373744291923]
r_0142_EXP_2	[0.0020260660982830045, 0.001337110965476757, 0.001585855972940914]
r_0142_REV_EXP_1	[0.0004726893793189656, 0.000378166010838917, 0.0007096373744291923]
r_0142_REV_EXP_2	[0.0020260660982830045, 0.001337110965476757, 0.001585855972940914]
r_0143_EXP_1	[0.0004726893793189656, 0.000378166010838917, 0.0007096373744291923]
r_0143_EXP_2	[0.0020260660982830045, 0.001337110965476757, 0.001585855972940914]
