reaction	linear_coefficient
r_0001_EXP_1	0.0011609782187065403
r_0001_EXP_2	0.004826809102375835
r_0001_EXP_3	0.4052375949210631
r_0002	0.01844514635635321
r_0003	0.27218960700488026
r_0004_EXP_1	0.03231691211808172
r_0004_EXP_2	0.04524898999034423
r_0005	1.0
r_0006	0.5134980976648902
r_0006_REV	0.5134980976648902
r_0007_EXP_1	0.0075570286582307125
r_0007_EXP_2	0.10233654452593069
r_0007_EXP_3	0.712335029523964
r_0007_EXP_4	0.33648847156734774
r_0007_EXP_5	0.013629319468726468
r_0008_EXP_1	0.0075570286582307125
r_0008_EXP_2	0.10233654452593069
r_0008_EXP_3	0.712335029523964
r_0008_EXP_4	0.33648847156734774
r_0008_EXP_5	0.013629319468726468
r_0009_EXP_1	0.0075570286582307125
r_0009_EXP_2	0.10233654452593069
r_0009_EXP_3	0.712335029523964
r_0009_EXP_4	0.33648847156734774
r_0009_EXP_5	0.013629319468726468
r_0010_EXP_1	0.0075570286582307125
r_0010_EXP_2	0.10233654452593069
r_0010_EXP_3	0.712335029523964
r_0010_EXP_4	0.33648847156734774
r_0010_EXP_5	0.013629319468726468
r_0011_EXP_1	0.7849358398930033
r_0011_EXP_2	0.12264126162515648
r_0011_EXP_3	0.07395211538849657
r_0011_EXP_4	0.0514203076265536
r_0011_EXP_5	0.005185742022248107
r_0011_EXP_6	0.02259398863605326
r_0012_EXP_1	0.7849358398930033
r_0012_EXP_2	0.12264126162515648
r_0012_EXP_3	0.07395211538849657
r_0012_EXP_4	0.0514203076265536
r_0012_EXP_5	0.005185742022248107
r_0012_EXP_6	0.02259398863605326
r_0013_EXP_1	0.7849358398930033
r_0013_EXP_2	0.12264126162515648
r_0013_EXP_3	0.07395211538849657
r_0013_EXP_4	0.0514203076265536
r_0013_EXP_5	0.0010631266927230874
r_0013_EXP_6	0.030481103268396995
r_0013_EXP_7	0.5369870902153553
r_0014_EXP_1	0.7849358398930033
r_0014_EXP_2	0.12264126162515648
r_0014_EXP_3	0.07395211538849657
r_0014_EXP_4	0.0514203076265536
r_0014_EXP_5	0.0010631266927230874
r_0014_EXP_6	0.030481103268396995
r_0014_EXP_7	0.5369870902153553
r_0015	0.12264126162515648
r_0016	0.0039928179062020215
r_0017	0.0032107119799171867
r_0018	0.4052375949210631
r_0019	0.005555231792704854
r_0020	0.14444115808210467
r_0020_REV	0.14444115808210467
r_0021_EXP_1	0.08289471917459472
r_0021_EXP_2	1.0
r_0021_EXP_3	0.01640656875414706
r_0021_REV_EXP_1	0.08289471917459472
r_0021_REV_EXP_2	1.0
r_0021_REV_EXP_3	0.01640656875414706
r_0022	0.49260609035820746
r_0022_REV	0.49260609035820746
r_0023	0.5758468572168209
r_0023_REV	0.5758468572168209
r_0024_EXP_1	0.015134176129143641
r_0024_EXP_2	0.27464935319106315
r_0024_EXP_3	0.014137951317885896
r_0024_EXP_4	0.010514623182140647
r_0024_REV_EXP_1	0.015134176129143641
r_0024_REV_EXP_2	0.27464935319106315
r_0024_REV_EXP_3	0.014137951317885896
r_0024_REV_EXP_4	0.010514623182140647
r_0025	0.17860312657347682
r_0026	0.15570531765574383
r_0026_REV	0.15570531765574383
r_0027	0.2424931863107414
r_0028	0.00846892255402093
r_0028_REV	0.00846892255402093
r_0029_EXP_1	0.010514623182140647
r_0029_EXP_2	0.14317433601196763
r_0029_REV_EXP_1	0.010514623182140647
r_0029_REV_EXP_2	0.14317433601196763
r_0030	0.14317433601196763
r_0030_REV	0.14317433601196763
r_0031	0.01844514635635321
r_0032	0.10779832970337962
r_0033	0.1389978041608742
r_0034	0.14938176415564133
r_0034_REV	0.14938176415564133
r_0035_EXP_1	0.004035045308539937
r_0035_EXP_2	0.09926839443112107
r_0036_EXP_1	0.004035045308539937
r_0036_EXP_2	0.09926839443112107
r_0037_EXP_1	0.1574683117033511
r_0037_EXP_2	0.17942482553876213
r_0037_EXP_3	0.030384944367398404
r_0037_REV_EXP_1	0.1574683117033511
