reaction	linear_coefficient
r_0063_REV	[0.0016661663739505606, 0.0015429802938876239, 0.0019037362399860864]
r_0064	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0065	[0.0007135182316695524, 0.0007389549273706347, 0.0009409011373192871]
r_0065_REV	[0.0007135182316695524, 0.0007389549273706347, 0.0009409011373192871]
r_0066	[0.0016661663739505606, 0.0015429802938876239, 0.0019037362399860864]
r_0066_REV	[0.0016661663739505606, 0.0015429802938876239, 0.0019037362399860864]
r_0067_EXP_1	[0.0036853662407418364, 0.0034563571154723536, 0.0036047449213640844]
r_0067_EXP_2	[0.010002805493950585, 0.011150574546951382, 0.01200280665017997]
r_0068	[0.002380652480661323, 0.0022350527612693357, 0.0032303090481047773]
r_0069	[0.17147569773554094, 0.13437000634975077, 0.05796213555080835]
r_0070_EXP_1	[0.058183052901882665, 0.05365196607321648, 0.07925148948755194]
r_0070_EXP_2	[0.2187249746184565, 0.20089038350867558, 0.10334376338983667]
r_0070_EXP_3	[0.0012830361428158071, 0.0012783643504769666, 0.0013902241852304627]
r_0070_EXP_4	[0.0005685500361050506, 0.0005048715928150553, 0.0008553157948600172]
r_0070_EXP_5	[0.02923083327342935, 0.03628908917096359, 0.02797517118664144]
r_0070_REV_EXP_1	[0.058183052901882665, 0.05365196607321648, 0.07925148948755194]
r_0070_REV_EXP_2	[0.2187249746184565, 0.20089038350867558, 0.10334376338983667]
r_0070_REV_EXP_3	[0.0012830361428158071, 0.0012783643504769666, 0.0013902241852304627]
r_0070_REV_EXP_4	[0.0005685500361050506, 0.0005048715928150553, 0.0008553157948600172]
r_0070_REV_EXP_5	[0.02923083327342935, 0.03628908917096359, 0.02797517118664144]
r_0071	[0.0008584864272340528, 0.0007694875362257104, 0.001133468157852651]
r_0072	[0.0008895510405693036, 0.0009221505805010878, 0.001133468157852651]
r_0072_REV	[0.0008895510405693036, 0.0009221505805010878, 0.001133468157852651]
r_0073	[0.0024634914495553248, 0.0025912665312452145, 0.0035298577467122207]
r_0074	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0074_REV	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0075	[0.010002805493950585, 0.009058007293672388, 0.010087834612653833]
r_0075_REV	[0.010002805493950585, 0.009058007293672388, 0.010087834612653833]
r_0076_EXP_1	[0.001241616658368806, 0.0015531578301726467, 0.00132603517838601]
r_0076_EXP_2	[0.035236658518244444, 0.03628908917096359, 0.05106181731502968]
r_0077	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0077_REV	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0078	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0078_REV	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0079	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0080	[6.116135162929515e-05, 0.00018936796797927529, 0.00011714221614880754]
r_0080_REV	[6.116135162929515e-05, 0.00018936796797927529, 0.00011714221614880754]
r_0081	[0.00041322696942879916, 0.0005048715928150553, 0.0007804286202081547]
r_0082	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0082_REV	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0083	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0084	[0.00041322696942879916, 0.0005048715928150553, 0.0007804286202081547]
r_0085	[0.04390368563877931, 0.03628908917096359, 0.0452741085312215]
r_0085_REV	[0.04390368563877931, 0.03628908917096359, 0.0452741085312215]
r_0086	[0.08305545331230654, 0.04616129936743796, 0.05796213555080835]
r_0086_REV	[0.08305545331230654, 0.04616129936743796, 0.05796213555080835]
r_0087	[0.0018421991828503153, 0.0019704368178586787, 0.0019465289112157182]
r_0087_REV	[0.0018421991828503153, 0.0019704368178586787, 0.0019465289112157182]
r_0088_EXP_1	[0.002163200187314567, 0.0025098462409650158, 0.0032303090481047773]
r_0088_EXP_2	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0089_EXP_1	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0089_EXP_2	[0.0024531365784435746, 0.0026523317489553673, 0.0035298577467122207]
r_0089_EXP_3	[0.030649450615739166, 0.031699020306417164, 0.0366085926072203]
r_0090_EXP_1	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0090_EXP_2	[0.016069792090394965, 0.015170701379536317, 0.010440874150298329]
r_0090_REV_EXP_1	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0090_REV_EXP_2	[0.016069792090394965, 0.015170701379536317, 0.010440874150298329]
r_0091	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0091_REV	[0.00039251722720529857, 0.0003929186936797789, 0.0007697304524007461]
r_0092	[0.0003510977427582982, 0.0003929186936797789, 0.0004701817537932994]
r_0092_REV	[0.0003510977427582982, 0.0003929186936797789, 0.0004701817537932994]
r_0093	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0093_REV	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0094	[0.0008999059116810538, 0.0009221505805010878, 0.0012725443393489572]
r_0095	[0.008914576152175672, 0.009058007293672388, 0.009729983620838331]
r_0096	[0.0010759387205808086, 0.0009221505805010878, 0.001197657164697104]
r_0097	[0.0004028720983170489, 0.0005048715928150553, 0.0007804286202081547]
r_0098	[0.0010759387205808086, 0.0009221505805010878, 0.001197657164697104]
r_0099	[0.012849427174640708, 0.017949168785348205, 0.01200280665017997]
r_0099_REV	[0.012849427174640708, 0.017949168785348205, 0.01200280665017997]
r_0100	[0.012849427174640708, 0.017949168785348205, 0.01200280665017997]
r_0100_REV	[0.012849427174640708, 0.017949168785348205, 0.01200280665017997]
r_0101	[0.2187249746184565, 0.1238464338310355, 0.03669417794967959]
r_0102	[0.0012830361428158071, 0.0012783643504769666, 0.0016469802126082747]
r_0102_REV	[0.0012830361428158071, 0.0012783643504769666, 0.0016469802126082747]
r_0103	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0104	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0105	[0.0010759387205808086, 0.0009221505805010878, 0.001197657164697104]
r_0106_EXP_1	[0.0008999059116810538, 0.0009221505805010878, 0.001176260829082283]
r_0106_EXP_2	[0.003675011369630087, 0.003700617986312957, 0.004310823996653067]
r_0106_EXP_3	[0.000558195164993301, 0.000708422318515559, 0.0009195048017044701]
r_0107	[0.003675011369630087, 0.003700617986312957, 0.004310823996653067]
r_0108	[0.00041322696942879916, 0.0005048715928150553, 0.0007804286202081547]
r_0109_EXP_1	[0.0008999059116810538, 0.0009221505805010878, 0.001176260829082283]
r_0109_EXP_2	[0.003675011369630087, 0.003700617986312957, 0.004310823996653067]
r_0109_EXP_3	[0.000558195164993301, 0.000708422318515559, 0.0009195048017044701]
r_0110	[0.0003510977427582982, 0.0005048715928150553, 0.0007697304524007461]
r_0111_EXP_1	[0.0008999059116810538, 0.0007694875362257104, 0.0010371846475859664]
r_0111_EXP_2	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0111_EXP_3	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0112_EXP_1	[0.0004028720983170489, 0.0004946940565300302, 0.0007804286202081547]
r_0112_EXP_2	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0112_EXP_3	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0112_REV_EXP_1	[0.0004028720983170489, 0.0004946940565300302, 0.0007804286202081547]
r_0112_REV_EXP_2	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0112_REV_EXP_3	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0113_EXP_1	[0.053015972217119414, 0.04616129936743796, 0.03052133512480474]
r_0113_EXP_2	[0.0007238731027813027, 0.0007593099999406852, 0.0009409011373192871]
r_0113_EXP_3	[0.0763558517030039, 0.03865027758908937, 0.03927243639126511]
r_0113_REV_EXP_1	[0.053015972217119414, 0.04616129936743796, 0.03052133512480474]
r_0113_REV_EXP_2	[0.0007238731027813027, 0.0007593099999406852, 0.0009409011373192871]
r_0113_REV_EXP_3	[0.0763558517030039, 0.03865027758908937, 0.03927243639126511]
r_0114	[0.532560408273379, 0.8223002164634561, 0.5628300707180459]
r_0115	[0.0003510977427582982, 0.0003929186936797789, 0.0004701817537932994]
r_0115_REV	[0.0003510977427582982, 0.0003929186936797789, 0.0004701817537932994]
r_0116	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0116_REV	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0117	[0.00041322696942879916, 0.0005048715928150553, 0.0007804286202081547]
r_0118	[0.010002805493950585, 0.009058007293672388, 0.009729983620838331]
r_0119	[0.029199768660094126, 0.03230967248351869, 0.028970100792730415]
r_0119_REV	[0.029199768660094126, 0.03230967248351869, 0.028970100792730415]
r_0120_EXP_1	[0.053015972217119414, 0.07331496617588515, 0.07925148948755194]
r_0120_EXP_2	[0.9901628724438369, 1.0, 0.5628300707180459]
r_0120_REV_EXP_1	[0.053015972217119414, 0.07331496617588515, 0.07925148948755194]
r_0120_REV_EXP_2	[0.9901628724438369, 1.0, 0.5628300707180459]
r_0121_EXP_1	[0.0031469129429308293, 0.003313871607482002, 0.003786613774090033]
r_0121_EXP_2	[0.11223548010521815, 0.07331496617588515, 0.134304261024478]
r_0121_EXP_3	[0.0036853662407418364, 0.003700617986312957, 0.009729983620838331]
r_0122_EXP_1	[0.0011691325605865611, 0.0011664114513416917, 0.0019037362399860864]
r_0122_EXP_2	[0.0011691325605865611, 0.0011664114513416917, 0.0019037362399860864]
r_0123_EXP_1	[0.002950170391807581, 0.003232451317201804, 0.0035298577467122207]
r_0123_EXP_2	[0.002950170391807581, 0.003232451317201804, 0.0035298577467122207]
r_0123_EXP_3	[0.002950170391807581, 0.003232451317201804, 0.0035298577467122207]
r_0123_EXP_4	[0.012849427174640708, 0.009868204975038217, 0.015030388139676745]
r_0124	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0125	[0.0009620351383515556, 0.0010646360884914393, 0.0015720930379564111]
r_0126	[0.0009620351383515556, 0.0010646360884914393, 0.0015720930379564111]
r_0127	[0.0009620351383515556, 0.0010646360884914393, 0.0015720930379564111]
r_0128	[0.0011794874316983046, 0.0012071215964817906, 0.0016469802126082747]
r_0129	[0.010002805493950585, 0.009058007293672388, 0.004877826890445733]
r_0130	[0.0031469129429308293, 0.0030390781277863225, 0.0034656687398677676]
r_0130_REV	[0.0031469129429308293, 0.0030390781277863225, 0.0034656687398677676]
r_0131	[0.0019975222495265694, 0.0022350527612693357, 0.0026526079865047004]
r_0131_REV	[0.0019975222495265694, 0.0022350527612693357, 0.0026526079865047004]
r_0132	[0.001966457636191319, 0.0022350527612693357, 0.002738193328963975]
r_0132_REV	[0.001966457636191319, 0.0022350527612693357, 0.002738193328963975]
r_0133_EXP_1	[0.9901628724438369, 0.20089038350867558, 0.19679225918755291]
r_0133_EXP_2	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0133_REV_EXP_1	[0.9901628724438369, 0.20089038350867558, 0.19679225918755291]
r_0133_REV_EXP_2	[0.0037060759829653377, 0.003700617986312957, 0.005188073756860598]
r_0134_EXP_1	[0.0019975222495265694, 0.002296117978979488, 0.0032303090481047773]
r_0134_EXP_2	[0.0018421991828503153, 0.0022350527612693357, 0.0018823399043712656]
r_0135	[0.012072811841259402, 0.009058007293672388, 0.02715141226547093]
r_0136_EXP_1	[0.012072811841259402, 0.009058007293672388, 0.02715141226547093]
r_0136_EXP_2	[0.05686798427069044, 0.05365196607321648, 0.03927243639126511]
r_0136_REV_EXP_1	[0.012072811841259402, 0.009058007293672388, 0.02715141226547093]
r_0136_REV_EXP_2	[0.05686798427069044, 0.05365196607321648, 0.03927243639126511]
r_0137_EXP_1	[0.14461516207166095, 0.13437000634975077, 0.19679225918755291]
r_0137_EXP_2	[0.0022253294139850683, 0.0022350527612693357, 0.003262403551526999]
r_0137_REV_EXP_1	[0.14461516207166095, 0.13437000634975077, 0.19679225918755291]
r_0137_REV_EXP_2	[0.0022253294139850683, 0.0022350527612693357, 0.003262403551526999]
r_0138_EXP_1	[0.0004028720983170489, 0.0003929186936797789, 0.0007697304524007461]
r_0138_EXP_2	[1.0, 1.0, 0.7188093573500669]
r_0138_REV_EXP_1	[0.0004028720983170489, 0.0003929186936797789, 0.0007697304524007461]
r_0138_REV_EXP_2	[1.0, 1.0, 0.7188093573500669]
r_0139_EXP_1	[0.14461516207166095, 0.13437000634975077, 0.19679225918755291]
r_0139_EXP_2	[0.0022253294139850683, 0.0022350527612693357, 0.003262403551526999]
r_0139_REV_EXP_1	[0.14461516207166095, 0.13437000634975077, 0.19679225918755291]
r_0139_REV_EXP_2	[0.0022253294139850683, 0.0022350527612693357, 0.003262403551526999]
r_0140	[0.03272042483808915, 0.03823299860140335, 0.03669417794967959]
r_0141_EXP_1	[0.010002805493950585, 0.009058007293672388, 0.01108276421874287]
r_0141_EXP_2	[0.00022683928941729696, 0.00026061072197445183, 0.00038459641133402843]
r_0141_REV_EXP_1	[0.010002805493950585, 0.009058007293672388, 0.01108276421874287]
r_0141_REV_EXP_2	[0.00022683928941729696, 0.00026061072197445183, 0.00038459641133402843]
r_0142_EXP_1	[0.002380652480661323, 0.0025912665312452145, 0.0032303090481047773]
r_0142_EXP_2	[0.0002475490316407975, 0.00030132086711455274, 0.00041669091475625495]
r_0142_REV_EXP_1	[0.002380652480661323, 0.0025912665312452145, 0.0032303090481047773]
r_0142_REV_EXP_2	[0.0002475490316407975, 0.00030132086711455274, 0.00041669091475625495]
r_0143_EXP_1	[0.002380652480661323, 0.0025912665312452145, 0.0032303090481047773]
