reaction	linear_coefficient
r_0001_EXP_1	0.017196031100256325
r_0001_EXP_2	0.002941458517304734
r_0001_EXP_3	0.39673031734021647
r_0002	0.02593182113542633
r_0003	0.3219423298603815
r_0004_EXP_1	0.0006413524387118403
r_0004_EXP_2	0.02294633910129554
r_0005	0.033506123943071765
r_0006	0.5512974458216587
r_0006_REV	0.5512974458216587
r_0007_EXP_1	0.0010371846475859664
r_0007_EXP_2	0.0009409011373192871
r_0007_EXP_3	0.046343925311962346
r_0007_EXP_4	0.13437000634975077
r_0007_EXP_5	0.002160492267363898
r_0008_EXP_1	0.0010371846475859664
r_0008_EXP_2	0.0009409011373192871
r_0008_EXP_3	0.046343925311962346
r_0008_EXP_4	0.13437000634975077
r_0008_EXP_5	0.002160492267363898
r_0009_EXP_1	0.0010371846475859664
r_0009_EXP_2	0.0009409011373192871
r_0009_EXP_3	0.046343925311962346
r_0009_EXP_4	0.13437000634975077
r_0009_EXP_5	0.002160492267363898
r_0010_EXP_1	0.0010371846475859664
r_0010_EXP_2	0.0009409011373192871
r_0010_EXP_3	0.046343925311962346
r_0010_EXP_4	0.13437000634975077
r_0010_EXP_5	0.002160492267363898
r_0011_EXP_1	0.56460499772662
r_0011_EXP_2	0.043594496185458256
r_0011_EXP_3	0.0078687341698889
r_0011_EXP_4	0.016235470028183
r_0011_EXP_5	0.17077156649994155
r_0011_EXP_6	0.0735490495104407
r_0012_EXP_1	0.56460499772662
r_0012_EXP_2	0.043594496185458256
r_0012_EXP_3	0.0078687341698889
r_0012_EXP_4	0.016235470028183
r_0012_EXP_5	0.17077156649994155
r_0012_EXP_6	0.0735490495104407
r_0013_EXP_1	0.56460499772662
r_0013_EXP_2	0.043594496185458256
r_0013_EXP_3	0.0078687341698889
r_0013_EXP_4	0.016235470028183
r_0013_EXP_5	0.0001486578228391744
r_0013_EXP_6	0.024038245433514974
r_0013_EXP_7	0.035068056442953494
r_0014_EXP_1	0.56460499772662
r_0014_EXP_2	0.043594496185458256
r_0014_EXP_3	0.0078687341698889
r_0014_EXP_4	0.016235470028183
r_0014_EXP_5	0.0001486578228391744
r_0014_EXP_6	0.024038245433514974
r_0014_EXP_7	0.035068056442953494
r_0015	0.043594496185458256
r_0016	0.05848334416412344
r_0017	0.0014717375398924481
r_0018	0.39673031734021647
